from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00326,event_00327,-1,,"U03,U18,U27,U31",1,episode_0086,CTX_0086,"{U03,U18}","{U27,U31}"
event_00327,event_00328,2,U27,"U00,U31",1,episode_0086,CTX_0086,"{U27,U31}","{U00,U27}"
event_00328,event_00329,1,,"U00,U20,U24,U27",1,episode_0086,CTX_0086,"{U00,U27}","{U20,U24}"
event_00330,event_00331,-1,U18,"U07,U36",1,episode_0087,CTX_0087,"{U18,U36}","{U07,U18}"
event_00331,event_00332,0,,"U02,U07,U14,U18",1,episode_0087,CTX_0087,"{U07,U18}","{U02,U14}"
event_00332,event_00333,-1,U02,"U14,U23",1,episode_0087,CTX_0087,"{U02,U14}","{U02,U23}"
event_00333,event_00334,-1,U23,"U02,U14",1,episode_0087,CTX_0087,"{U02,U23}","{U14,U23}"
event_00334,event_00335,1,,"U02,U14,U23,U29",1,episode_0087,CTX_0087,"{U14,U23}","{U02,U29}"
event_00335,event_00336,-1,U29,"U02,U04",1,episode_0087,CTX_0087,"{U02,U29}","{U04,U29}"
event_00337,event_00338,2,,"U09,U17,U26,U33",1,episode_0088,CTX_0088,"{U09,U17}","{U26,U33}"
event_00338,event_00339,2,,"U11,U20,U26,U33",1,episode_0088,CTX_0088,"{U26,U33}","{U11,U20}"
event_00340,event_00341,2,,"U11,U32,U34,U36",1,episode_0089,CTX_0089,"{U32,U34}","{U11,U36}"
event_00341,event_00342,-1,U11,"U26,U36",1,episode_0089,CTX_0089,"{U11,U36}","{U11,U26}"
event_00342,event_00343,1,,"U00,U11,U26,U34",1,episode_0089,CTX_0089,"{U11,U26}","{U00,U34}"
event_00344,event_00345,-1,U12,"U15,U33",1,episode_0090,CTX_0090,"{U12,U33}","{U12,U15}"
event_00345,event_00346,2,,"U12,U15,U16,U22",1,episode_0090,CTX_0090,"{U12,U15}","{U16,U22}"
event_00346,event_00347,1,,"U11,U16,U22,U38",1,episode_0090,CTX_0090,"{U16,U22}","{U11,U38}"
event_00348,event_00349,-1,U30,"U31,U34",1,episode_0091,CTX_0091,"{U30,U34}","{U30,U31}"
event_00349,event_00350,-1,U30,"U15,U31",1,episode_0091,CTX_0091,"{U30,U31}","{U15,U30}"
event_00350,event_00351,1,,"U15,U29,U30,U38",1,episode_0091,CTX_0091,"{U15,U30}","{U29,U38}"
event_00351,event_00352,-1,U38,"U19,U29",1,episode_0091,CTX_0091,"{U29,U38}","{U19,U38}"
event_00353,event_00354,1,,"U12,U22,U23,U25",1,episode_0092,CTX_0092,"{U22,U23}","{U12,U25}"
event_00354,event_00355,2,,"U11,U12,U25,U32",1,episode_0092,CTX_0092,"{U12,U25}","{U11,U32}"
event_00356,event_00357,1,,"U07,U21,U26,U36",1,episode_0093,CTX_0093,"{U26,U36}","{U07,U21}"
event_00357,event_00358,-1,U21,"U07,U26",1,episode_0093,CTX_0093,"{U07,U21}","{U21,U26}"
event_00358,event_00359,2,,"U17,U21,U26,U36",1,episode_0093,CTX_0093,"{U21,U26}","{U17,U36}"
event_00360,event_00361,-1,U09,"U04,U06",1,episode_0094,CTX_0094,"{U06,U09}","{U04,U09}"
event_00361,event_00362,1,,"U04,U08,U09,U10",1,episode_0094,CTX_0094,"{U04,U09}","{U08,U10}"
event_00362,event_00363,-1,U08,"U10,U31",1,episode_0094,CTX_0094,"{U08,U10}","{U08,U31}"
event_00363,event_00364,0,,"U08,U31,U35,U37",1,episode_0094,CTX_0094,"{U08,U31}","{U35,U37}"
event_00365,event_00366,1,,"U08,U09,U15,U36",1,episode_0095,CTX_0095,"{U15,U36}","{U08,U09}"
event_00366,event_00367,1,,"U08,U09,U10,U25",1,episode_0095,CTX_0095,"{U08,U09}","{U10,U25}"
event_00368,event_00369,1,U07,"U02,U05",1,episode_0096,CTX_0096,"{U05,U07}","{U02,U07}"
event_00369,event_00370,-3,U07,"U02,U33",1,episode_0096,CTX_0096,"{U02,U07}","{U07,U33}"
event_00370,event_00371,2,,"U05,U07,U28,U33",1,episode_0096,CTX_0096,"{U07,U33}","{U05,U28}"
event_00372,event_00373,1,,"U01,U09,U23,U31",1,episode_0097,CTX_0097,"{U09,U31}","{U01,U23}"
event_00373,event_00374,1,,"U01,U14,U20,U23",1,episode_0097,CTX_0097,"{U01,U23}","{U14,U20}"
event_00375,event_00376,-1,U09,"U31,U34",1,episode_0098,CTX_0098,"{U09,U34}","{U09,U31}"
event_00376,event_00377,2,,"U08,U09,U21,U31",1,episode_0098,CTX_0098,"{U09,U31}","{U08,U21}"
event_00377,event_00378,1,,"U04,U08,U21,U26",1,episode_0098,CTX_0098,"{U08,U21}","{U04,U26}"
event_00379,event_00380,1,,"U10,U18,U21,U39",1,episode_0099,CTX_0099,"{U18,U39}","{U10,U21}"
event_00380,event_00381,-1,U10,"U04,U21",1,episode_0099,CTX_0099,"{U10,U21}","{U04,U10}"
event_00381,event_00382,2,,"U04,U10,U12,U33",1,episode_0099,CTX_0099,"{U04,U10}","{U12,U33}"
event_00382,event_00383,-1,,"U12,U27,U33,U37",1,episode_0099,CTX_0099,"{U12,U33}","{U27,U37}"
event_00384,event_00385,-1,U37,"U05,U16",1,episode_0100,CTX_0100,"{U16,U37}","{U05,U37}"
event_00385,event_00386,1,U37,"U02,U05",1,episode_0100,CTX_0100,"{U05,U37}","{U02,U37}"
event_00386,event_00387,-1,U37,"U02,U29",1,episode_0100,CTX_0100,"{U02,U37}","{U29,U37}"
event_00387,event_00388,1,,"U15,U29,U31,U37",1,episode_0100,CTX_0100,"{U29,U37}","{U15,U31}"
event_00388,event_00389,-1,U15,"U22,U31",1,episode_0100,CTX_0100,"{U15,U31}","{U15,U22}"
event_00390,event_00391,2,,"U05,U11,U12,U24",1,episode_0101,CTX_0101,"{U05,U12}","{U11,U24}"
event_00391,event_00392,1,,"U03,U11,U19,U24",1,episode_0101,CTX_0101,"{U11,U24}","{U03,U19}"
event_00393,event_00394,1,,"U07,U10,U17,U21",1,episode_0102,CTX_0102,"{U07,U21}","{U10,U17}"
event_00394,event_00395,2,,"U00,U10,U17,U23",1,episode_0102,CTX_0102,"{U10,U17}","{U00,U23}"
event_00396,event_00397,-1,U29,"U24,U36",1,episode_0103,CTX_0103,"{U29,U36}","{U24,U29}"
event_00397,event_00398,1,U29,"U24,U31",1,episode_0103,CTX_0103,"{U24,U29}","{U29,U31}"
event_00398,event_00399,1,,"U11,U16,U29,U31",1,episode_0103,CTX_0103,"{U29,U31}","{U11,U16}"
event_00400,event_00401,-1,U31,"U02,U17",1,episode_0104,CTX_0104,"{U02,U31}","{U17,U31}"
event_00401,event_00402,0,,"U00,U17,U31,U32",1,episode_0104,CTX_0104,"{U17,U31}","{U00,U32}"
event_00402,event_00403,2,,"U00,U08,U30,U32",1,episode_0104,CTX_0104,"{U00,U32}","{U08,U30}"
event_00403,event_00404,-1,U08,"U13,U30",1,episode_0104,CTX_0104,"{U08,U30}","{U08,U13}"
event_00405,event_00406,1,U16,"U02,U23",1,episode_0105,CTX_0105,"{U02,U16}","{U16,U23}"
event_00406,event_00407,1,,"U06,U08,U16,U23",1,episode_0105,CTX_0105,"{U16,U23}","{U06,U08}"
event_00407,event_00408,-1,,"U01,U06,U08,U12",1,episode_0105,CTX_0105,"{U06,U08}","{U01,U12}"
event_00409,event_00410,1,,"U20,U28,U30,U31",1,episode_0106,CTX_0106,"{U28,U30}","{U20,U31}"
event_00410,event_00411,1,,"U19,U20,U30,U31",1,episode_0106,CTX_0106,"{U20,U31}","{U19,U30}"
event_00412,event_00413,-1,U07,"U21,U35",1,episode_0107,CTX_0107,"{U07,U35}","{U07,U21}"
event_00413,event_00414,1,,"U07,U21,U25,U27",1,episode_0107,CTX_0107,"{U07,U21}","{U25,U27}"
event_00414,event_00415,-1,U25,"U24,U27",1,episode_0107,CTX_0107,"{U25,U27}","{U24,U25}"
event_00415,event_00416,1,U25,"U06,U24",1,episode_0107,CTX_0107,"{U24,U25}","{U06,U25}"
event_00417,event_00418,1,,"U03,U24,U38,U39",1,episode_0108,CTX_0108,"{U24,U38}","{U03,U39}"
event_00418,event_00419,1,U03,"U38,U39",1,episode_0108,CTX_0108,"{U03,U39}","{U03,U38}"
event_00420,event_00421,1,U21,"U01,U10",1,episode_0109,CTX_0109,"{U01,U21}","{U10,U21}"
event_00421,event_00422,2,,"U03,U10,U21,U25",1,episode_0109,CTX_0109,"{U10,U21}","{U03,U25}"
event_00423,event_00424,1,,"U01,U06,U11,U12",1,episode_0110,CTX_0110,"{U06,U11}","{U01,U12}"
event_00424,event_00425,1,,"U01,U09,U12,U36",1,episode_0110,CTX_0110,"{U01,U12}","{U09,U36}"
event_00425,event_00426,-1,U36,"U09,U32",1,episode_0110,CTX_0110,"{U09,U36}","{U32,U36}"
event_00426,event_00427,-1,U32,"U36,U37",1,episode_0110,CTX_0110,"{U32,U36}","{U32,U37}"
event_00428,event_00429,-1,U36,"U00,U38",1,episode_0111,CTX_0111,"{U36,U38}","{U00,U36}"
event_00429,event_00430,0,U00,"U02,U36",1,episode_0111,CTX_0111,"{U00,U36}","{U00,U02}"
event_00430,event_00431,1,,"U00,U02,U23,U38",1,episode_0111,CTX_0111,"{U00,U02}","{U23,U38}"
event_00432,event_00433,-1,U02,"U00,U06",1,episode_0112,CTX_0112,"{U02,U06}","{U00,U02}"
event_00433,event_00434,1,,"U00,U02,U23,U38",1,episode_0112,CTX_0112,"{U00,U02}","{U23,U38}"
event_00434,event_00435,1,,"U11,U12,U23,U38",1,episode_0112,CTX_0112,"{U23,U38}","{U11,U12}"
event_00436,event_00437,1,,"U05,U24,U33,U38",1,episode_0113,CTX_0113,"{U24,U33}","{U05,U38}"
event_00437,event_00438,1,,"U05,U06,U29,U38",1,episode_0113,CTX_0113,"{U05,U38}","{U06,U29}"
event_00439,event_00440,-1,U00,"U09,U19",1,episode_0114,CTX_0114,"{U00,U19}","{U00,U09}"
event_00440,event_00441,1,,"U00,U09,U12,U24",1,episode_0114,CTX_0114,"{U00,U09}","{U12,U24}"
event_00441,event_00442,-1,U12,"U24,U35",1,episode_0114,CTX_0114,"{U12,U24}","{U12,U35}"
event_00442,event_00443,1,,"U12,U15,U35,U38",1,episode_0114,CTX_0114,"{U12,U35}","{U15,U38}"
event_00444,event_00445,2,U29,"U07,U22",1,episode_0115,CTX_0115,"{U07,U29}","{U22,U29}"
event_00445,event_00446,2,,"U00,U04,U22,U29",1,episode_0115,CTX_0115,"{U22,U29}","{U00,U04}"
event_00447,event_00448,1,,"U13,U21,U27,U35",1,episode_0116,CTX_0116,"{U21,U35}","{U13,U27}"
event_00448,event_00449,-1,U27,"U13,U37",1,episode_0116,CTX_0116,"{U13,U27}","{U27,U37}"
event_00449,event_00450,1,,"U16,U25,U27,U37",1,episode_0116,CTX_0116,"{U27,U37}","{U16,U25}"
event_00451,event_00452,1,,"U05,U07,U15,U18",1,episode_0117,CTX_0117,"{U05,U18}","{U07,U15}"
event_00452,event_00453,1,,"U07,U15,U21,U29",1,episode_0117,CTX_0117,"{U07,U15}","{U21,U29}"
event_00454,event_00455,-1,U19,"U13,U34",1,episode_0118,CTX_0118,"{U19,U34}","{U13,U19}"
event_00455,event_00456,1,,"U07,U13,U19,U33",1,episode_0118,CTX_0118,"{U13,U19}","{U07,U33}"
event_00456,event_00457,-1,U33,"U05,U07",1,episode_0118,CTX_0118,"{U07,U33}","{U05,U33}"
event_00457,event_00458,-1,U05,"U10,U33",1,episode_0118,CTX_0118,"{U05,U33}","{U05,U10}"
event_00458,event_00459,1,,"U05,U10,U16,U32",1,episode_0118,CTX_0118,"{U05,U10}","{U16,U32}"
event_00459,event_00460,-1,,"U16,U32,U34,U35",1,episode_0118,CTX_0118,"{U16,U32}","{U34,U35}"
event_00461,event_00462,3,,"U00,U02,U14,U19",1,episode_0119,CTX_0119,"{U00,U14}","{U02,U19}"
event_00462,event_00463,3,,"U02,U15,U19,U24",1,episode_0119,CTX_0119,"{U02,U19}","{U15,U24}"
event_00464,event_00465,-1,U08,"U03,U21",1,episode_0120,CTX_0120,"{U03,U08}","{U08,U21}"
event_00465,event_00466,1,,"U08,U21,U25,U26",1,episode_0120,CTX_0120,"{U08,U21}","{U25,U26}"
event_00466,event_00467,0,,"U06,U25,U26,U32",1,episode_0120,CTX_0120,"{U25,U26}","{U06,U32}"
event_00467,event_00468,-1,,"U06,U11,U32,U35",1,episode_0120,CTX_0120,"{U06,U32}","{U11,U35}"
event_00469,event_00470,1,,"U10,U11,U12,U14",1,episode_0121,CTX_0121,"{U10,U12}","{U11,U14}"
event_00470,event_00471,-1,U11,"U14,U33",1,episode_0121,CTX_0121,"{U11,U14}","{U11,U33}"
event_00471,event_00472,1,,"U02,U11,U22,U33",1,episode_0121,CTX_0121,"{U11,U33}","{U02,U22}"
event_00473,event_00474,1,,"U09,U31,U35,U39",1,episode_0122,CTX_0122,"{U31,U39}","{U09,U35}"
event_00474,event_00475,-1,U09,"U35,U37",1,episode_0122,CTX_0122,"{U09,U35}","{U09,U37}"
event_00475,event_00476,-1,U37,"U09,U24",1,episode_0122,CTX_0122,"{U09,U37}","{U24,U37}"
event_00476,event_00477,1,,"U19,U24,U30,U37",1,episode_0122,CTX_0122,"{U24,U37}","{U19,U30}"
event_00477,event_00478,-1,U19,"U30,U33",1,episode_0122,CTX_0122,"{U19,U30}","{U19,U33}"
event_00479,event_00480,1,,"U02,U16,U20,U27",1,episode_0123,CTX_0123,"{U16,U20}","{U02,U27}"
event_00480,event_00481,1,,"U02,U10,U24,U27",1,episode_0123,CTX_0123,"{U02,U27}","{U10,U24}"
event_00482,event_00483,1,,"U10,U14,U23,U24",1,episode_0124,CTX_0124,"{U10,U14}","{U23,U24}"
event_00483,event_00484,1,,"U05,U13,U23,U24",1,episode_0124,CTX_0124,"{U23,U24}","{U05,U13}"
event_00484,event_00485,-3,U13,"U05,U15",1,episode_0124,CTX_0124,"{U05,U13}","{U13,U15}"
event_00486,event_00487,1,,"U00,U17,U20,U32",1,episode_0125,CTX_0125,"{U17,U32}","{U00,U20}"
event_00487,event_00488,-1,U20,"U00,U35",1,episode_0125,CTX_0125,"{U00,U20}","{U20,U35}"
event_00488,event_00489,0,,"U04,U05,U20,U35",1,episode_0125,CTX_0125,"{U20,U35}","{U04,U05}"
event_00489,event_00490,-1,,"U04,U05,U20,U27",1,episode_0125,CTX_0125,"{U04,U05}","{U20,U27}"
event_00490,event_00491,-1,U27,"U04,U20",1,episode_0125,CTX_0125,"{U20,U27}","{U04,U27}"
event_00492,event_00493,1,,"U13,U22,U29,U32",1,episode_0126,CTX_0126,"{U13,U32}","{U22,U29}"
event_00493,event_00494,-1,U29,"U06,U22",1,episode_0126,CTX_0126,"{U22,U29}","{U06,U29}"
event_00494,event_00495,2,,"U06,U08,U23,U29",1,episode_0126,CTX_0126,"{U06,U29}","{U08,U23}"
event_00495,event_00496,-1,U23,"U05,U08",1,episode_0126,CTX_0126,"{U08,U23}","{U05,U23}"
event_00497,event_00498,2,,"U09,U15,U18,U30",1,episode_0127,CTX_0127,"{U15,U18}","{U09,U30}"
event_00498,event_00499,-1,U30,"U09,U31",1,episode_0127,CTX_0127,"{U09,U30}","{U30,U31}"
event_00499,event_00500,1,,"U01,U14,U30,U31",1,episode_0127,CTX_0127,"{U30,U31}","{U01,U14}"
event_00500,event_00501,-1,U01,"U14,U27",1,episode_0127,CTX_0127,"{U01,U14}","{U01,U27}"
event_00502,event_00503,1,,"U00,U20,U32,U39",1,episode_0128,CTX_0128,"{U20,U32}","{U00,U39}"
event_00503,event_00504,-1,U00,"U26,U39",1,episode_0128,CTX_0128,"{U00,U39}","{U00,U26}"
event_00504,event_00505,1,,"U00,U04,U26,U32",1,episode_0128,CTX_0128,"{U00,U26}","{U04,U32}"
event_00506,event_00507,-1,U02,"U23,U24",1,episode_0129,CTX_0129,"{U02,U24}","{U02,U23}"
event_00507,event_00508,1,,"U02,U23,U28,U37",1,episode_0129,CTX_0129,"{U02,U23}","{U28,U37}"
event_00508,event_00509,1,,"U09,U26,U28,U37",1,episode_0129,CTX_0129,"{U28,U37}","{U09,U26}"
event_00510,event_00511,1,,"U03,U17,U26,U35",1,episode_0130,CTX_0130,"{U03,U17}","{U26,U35}"
event_00511,event_00512,2,,"U20,U23,U26,U35",1,episode_0130,CTX_0130,"{U26,U35}","{U20,U23}"
event_00513,event_00514,1,,"U06,U32,U38,U39",1,episode_0131,CTX_0131,"{U06,U38}","{U32,U39}"
event_00514,event_00515,2,,"U07,U32,U33,U39",1,episode_0131,CTX_0131,"{U32,U39}","{U07,U33}"
event_00516,event_00517,2,,"U04,U05,U08,U30",1,episode_0132,CTX_0132,"{U04,U30}","{U05,U08}"
event_00517,event_00518,1,U08,"U05,U16",1,episode_0132,CTX_0132,"{U05,U08}","{U08,U16}"
event_00518,event_00519,0,,"U03,U08,U16,U29",1,episode_0132,CTX_0132,"{U08,U16}","{U03,U29}"
event_00519,event_00520,-1,U29,"U03,U39",1,episode_0132,CTX_0132,"{U03,U29}","{U29,U39}"
event_00521,event_00522,-1,U29,"U01,U38",1,episode_0133,CTX_0133,"{U01,U29}","{U29,U38}"
event_00522,event_00523,1,,"U29,U34,U35,U38",1,episode_0133,CTX_0133,"{U29,U38}","{U34,U35}"
event_00523,event_00524,1,,"U18,U20,U34,U35",1,episode_0133,CTX_0133,"{U34,U35}","{U18,U20}"
event_00525,event_00526,-1,,"U04,U10,U23,U30",1,episode_0134,CTX_0134,"{U04,U10}","{U23,U30}"
event_00526,event_00527,1,,"U08,U22,U23,U30",1,episode_0134,CTX_0134,"{U23,U30}","{U08,U22}"
event_00527,event_00528,1,U08,"U07,U22",1,episode_0134,CTX_0134,"{U08,U22}","{U07,U08}"
event_00529,event_00530,2,U25,"U29,U32",1,episode_0135,CTX_0135,"{U25,U29}","{U25,U32}"
event_00530,event_00531,2,,"U09,U13,U25,U32",1,episode_0135,CTX_0135,"{U25,U32}","{U09,U13}"
event_00532,event_00533,1,,"U01,U04,U32,U37",1,episode_0136,CTX_0136,"{U04,U37}","{U01,U32}"
event_00533,event_00534,1,,"U01,U02,U05,U32",1,episode_0136,CTX_0136,"{U01,U32}","{U02,U05}"
event_00535,event_00536,2,,"U19,U22,U27,U36",1,episode_0137,CTX_0137,"{U22,U27}","{U19,U36}"
event_00536,event_00537,1,,"U07,U19,U30,U36",1,episode_0137,CTX_0137,"{U19,U36}","{U07,U30}"
event_00537,event_00538,-1,U07,"U03,U30",1,episode_0137,CTX_0137,"{U07,U30}","{U03,U07}"
event_00539,event_00540,1,,"U02,U06,U27,U33",1,episode_0138,CTX_0138,"{U02,U33}","{U06,U27}"
event_00540,event_00541,2,,"U06,U07,U17,U27",1,episode_0138,CTX_0138,"{U06,U27}","{U07,U17}"
event_00542,event_00543,1,,"U21,U23,U28,U33",1,episode_0139,CTX_0139,"{U21,U28}","{U23,U33}"
event_00543,event_00544,1,,"U01,U21,U23,U33",1,episode_0139,CTX_0139,"{U23,U33}","{U01,U21}"
event_00545,event_00546,1,,"U01,U10,U20,U28",1,episode_0140,CTX_0140,"{U01,U10}","{U20,U28}"
event_00546,event_00547,-1,U28,"U20,U27",1,episode_0140,CTX_0140,"{U20,U28}","{U27,U28}"
event_00547,event_00548,-1,,"U20,U22,U27,U28",1,episode_0140,CTX_0140,"{U27,U28}","{U20,U22}"
event_00548,event_00549,-1,U22,"U20,U27",1,episode_0140,CTX_0140,"{U20,U22}","{U22,U27}"
event_00549,event_00550,0,,"U21,U22,U27,U39",1,episode_0140,CTX_0140,"{U22,U27}","{U21,U39}"
event_00551,event_00552,-1,U13,"U05,U06",1,episode_0141,CTX_0141,"{U06,U13}","{U05,U13}"
event_00552,event_00553,1,,"U05,U13,U18,U25",1,episode_0141,CTX_0141,"{U05,U13}","{U18,U25}"
event_00553,event_00554,-1,U18,"U04,U25",1,episode_0141,CTX_0141,"{U18,U25}","{U04,U18}"
event_00554,event_00555,1,,"U04,U05,U18,U32",1,episode_0141,CTX_0141,"{U04,U18}","{U05,U32}"
event_00555,event_00556,-3,U05,"U32,U34",1,episode_0141,CTX_0141,"{U05,U32}","{U05,U34}"
event_00557,event_00558,2,,"U23,U26,U29,U31",1,episode_0142,CTX_0142,"{U26,U31}","{U23,U29}"
event_00558,event_00559,2,,"U00,U23,U29,U31",1,episode_0142,CTX_0142,"{U23,U29}","{U00,U31}"
event_00560,event_00561,1,,"U07,U16,U25,U30",1,episode_0143,CTX_0143,"{U25,U30}","{U07,U16}"
event_00561,event_00562,1,,"U07,U14,U16,U39",1,episode_0143,CTX_0143,"{U07,U16}","{U14,U39}"
event_00563,event_00564,1,,"U00,U06,U28,U29",1,episode_0144,CTX_0144,"{U28,U29}","{U00,U06}"
event_00564,event_00565,-1,U00,"U06,U15",1,episode_0144,CTX_0144,"{U00,U06}","{U00,U15}"
event_00565,event_00566,1,,"U00,U15,U30,U39",1,episode_0144,CTX_0144,"{U00,U15}","{U30,U39}"
event_00567,event_00568,3,,"U02,U22,U25,U34",1,episode_0145,CTX_0145,"{U22,U25}","{U02,U34}"
event_00568,event_00569,-1,U34,"U02,U27",1,episode_0145,CTX_0145,"{U02,U34}","{U27,U34}"
event_00569,event_00570,0,,"U03,U16,U27,U34",1,episode_0145,CTX_0145,"{U27,U34}","{U03,U16}"
event_00571,event_00572,1,,"U05,U28,U30,U32",1,episode_0146,CTX_0146,"{U05,U30}","{U28,U32}"
event_00572,event_00573,1,,"U28,U29,U32,U33",1,episode_0146,CTX_0146,"{U28,U32}","{U29,U33}"
event_00574,event_00575,1,,"U00,U11,U26,U35",1,episode_0147,CTX_0147,"{U00,U35}","{U11,U26}"
event_00575,event_00576,-1,U11,"U04,U26",1,episode_0147,CTX_0147,"{U11,U26}","{U04,U11}"
event_00576,event_00577,1,,"U04,U08,U11,U12",1,episode_0147,CTX_0147,"{U04,U11}","{U08,U12}"
event_00578,event_00579,1,,"U03,U14,U15,U17",1,episode_0148,CTX_0148,"{U03,U17}","{U14,U15}"
event_00579,event_00580,-1,U15,"U14,U23",1,episode_0148,CTX_0148,"{U14,U15}","{U15,U23}"
event_00580,event_00581,1,,"U13,U15,U23,U36",1,episode_0148,CTX_0148,"{U15,U23}","{U13,U36}"
event_00582,event_00583,1,,"U12,U19,U33,U35",1,episode_0149,CTX_0149,"{U33,U35}","{U12,U19}"
event_00583,event_00584,1,,"U12,U19,U38,U39",1,episode_0149,CTX_0149,"{U12,U19}","{U38,U39}"
event_00584,event_00585,-1,U38,"U34,U39",1,episode_0149,CTX_0149,"{U38,U39}","{U34,U38}"
event_00586,event_00587,2,,"U05,U15,U35,U39",1,episode_0150,CTX_0150,"{U05,U35}","{U15,U39}"
event_00587,event_00588,-1,U39,"U07,U15",1,episode_0150,CTX_0150,"{U15,U39}","{U07,U39}"
event_00588,event_00589,1,,"U07,U15,U20,U39",1,episode_0150,CTX_0150,"{U07,U39}","{U15,U20}"
event_00590,event_00591,1,,"U05,U12,U26,U31",1,episode_0151,CTX_0151,"{U12,U31}","{U05,U26}"
event_00591,event_00592,1,,"U05,U16,U19,U26",1,episode_0151,CTX_0151,"{U05,U26}","{U16,U19}"
event_00593,event_00594,-1,,"U07,U21,U27,U30",1,episode_0152,CTX_0152,"{U27,U30}","{U07,U21}"
event_00594,event_00595,-1,U07,"U21,U30",1,episode_0152,CTX_0152,"{U07,U21}","{U07,U30}"
event_00595,event_00596,-1,U30,"U07,U13",1,episode_0152,CTX_0152,"{U07,U30}","{U13,U30}"
event_00596,event_00597,1,,"U00,U13,U26,U30",1,episode_0152,CTX_0152,"{U13,U30}","{U00,U26}"
event_00597,event_00598,-1,,"U00,U26,U28,U30",1,episode_0152,CTX_0152,"{U00,U26}","{U28,U30}"
event_00598,event_00599,-1,,"U03,U26,U28,U30",1,episode_0152,CTX_0152,"{U28,U30}","{U03,U26}"
event_00600,event_00601,2,,"U07,U12,U13,U14",1,episode_0153,CTX_0153,"{U07,U13}","{U12,U14}"
event_00601,event_00602,-1,,"U08,U09,U12,U14",1,episode_0153,CTX_0153,"{U12,U14}","{U08,U09}"
event_00602,event_00603,1,,"U01,U03,U08,U09",1,episode_0153,CTX_0153,"{U08,U09}","{U01,U03}"
event_00604,event_00605,1,,"U05,U10,U26,U31",1,episode_0154,CTX_0154,"{U05,U31}","{U10,U26}"
event_00605,event_00606,-1,U10,"U13,U26",1,episode_0154,CTX_0154,"{U10,U26}","{U10,U13}"
event_00606,event_00607,2,,"U07,U10,U13,U24",1,episode_0154,CTX_0154,"{U10,U13}","{U07,U24}"
event_00608,event_00609,1,,"U09,U25,U27,U29",1,episode_0155,CTX_0155,"{U09,U25}","{U27,U29}"
event_00609,event_00610,1,,"U15,U17,U27,U29",1,episode_0155,CTX_0155,"{U27,U29}","{U15,U17}"
event_00611,event_00612,6,,"U08,U22,U29,U30",1,episode_0156,CTX_0156,"{U22,U30}","{U08,U29}"
event_00613,event_00614,2,,"U15,U19,U31,U36",1,episode_0157,CTX_0157,"{U15,U19}","{U31,U36}"
event_00614,event_00615,1,,"U02,U23,U31,U36",1,episode_0157,CTX_0157,"{U31,U36}","{U02,U23}"
event_00615,event_00616,-1,U23,"U02,U36",1,episode_0157,CTX_0157,"{U02,U23}","{U23,U36}"
event_00617,event_00618,1,,"U19,U20,U22,U37",1,episode_0158,CTX_0158,"{U19,U22}","{U20,U37}"
event_00618,event_00619,1,,"U15,U19,U20,U37",1,episode_0158,CTX_0158,"{U20,U37}","{U15,U19}"
event_00619,event_00620,-1,U19,"U15,U24",1,episode_0158,CTX_0158,"{U15,U19}","{U19,U24}"
event_00621,event_00622,2,,"U15,U18,U27,U33",1,episode_0159,CTX_0159,"{U15,U27}","{U18,U33}"
event_00623,event_00624,2,,"U10,U19,U27,U39",1,episode_0160,CTX_0160,"{U19,U39}","{U10,U27}"
event_00624,event_00625,-1,U10,"U09,U27",1,episode_0160,CTX_0160,"{U10,U27}","{U09,U10}"
event_00625,event_00626,1,,"U09,U10,U12,U35",1,episode_0160,CTX_0160,"{U09,U10}","{U12,U35}"
event_00626,event_00627,-1,U35,"U12,U24",1,episode_0160,CTX_0160,"{U12,U35}","{U24,U35}"
event_00628,event_00629,1,,"U09,U12,U19,U39",1,episode_0161,CTX_0161,"{U09,U19}","{U12,U39}"
event_00629,event_00630,2,,"U03,U12,U26,U39",1,episode_0161,CTX_0161,"{U12,U39}","{U03,U26}"
event_00631,event_00632,1,,"U14,U25,U27,U37",1,episode_0162,CTX_0162,"{U14,U37}","{U25,U27}"
event_00632,event_00633,-1,U27,"U25,U28",1,episode_0162,CTX_0162,"{U25,U27}","{U27,U28}"
event_00633,event_00634,1,,"U15,U27,U28,U32",1,episode_0162,CTX_0162,"{U27,U28}","{U15,U32}"
event_00635,event_00636,1,,"U03,U07,U25,U34",1,episode_0163,CTX_0163,"{U07,U25}","{U03,U34}"
event_00636,event_00637,1,,"U03,U07,U34,U36",1,episode_0163,CTX_0163,"{U03,U34}","{U07,U36}"
event_00638,event_00639,-1,U26,"U02,U20",1,episode_0164,CTX_0164,"{U20,U26}","{U02,U26}"
event_00639,event_00640,0,,"U02,U04,U26,U29",1,episode_0164,CTX_0164,"{U02,U26}","{U04,U29}"
event_00640,event_00641,-1,U29,"U04,U30",1,episode_0164,CTX_0164,"{U04,U29}","{U29,U30}"
event_00641,event_00642,1,,"U10,U28,U29,U30",1,episode_0164,CTX_0164,"{U29,U30}","{U10,U28}"
event_00643,event_00644,2,,"U18,U25,U30,U35",1,episode_0165,CTX_0165,"{U18,U25}","{U30,U35}"
event_00644,event_00645,1,,"U19,U27,U30,U35",1,episode_0165,CTX_0165,"{U30,U35}","{U19,U27}"
