from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00365,event_00366,1,"C,D",A,1,episode_0064,X,"{C,D}","{A,C,D}"
event_00367,event_00368,0,"A,B",G,1,episode_0065,Z,"{A,B,G}","{A,B}"
event_00368,event_00369,3,B,"A,E",1,episode_0065,Z,"{A,B}","{B,E}"
event_00369,event_00370,3,E,"B,F",1,episode_0065,Z,"{B,E}","{E,F}"
event_00370,event_00371,-1,"E,F",D,1,episode_0065,Z,"{E,F}","{D,E,F}"
event_00372,event_00373,0,"A,B",E,1,episode_0066,X,"{A,B}","{A,B,E}"
event_00373,event_00374,1,E,"A,B,G",1,episode_0066,X,"{A,B,E}","{E,G}"
event_00374,event_00375,2,,"B,C,D,E,F,G",1,episode_0066,X,"{E,G}","{B,C,D,F}"
event_00375,event_00376,0,"B,C","D,F",1,episode_0066,X,"{B,C,D,F}","{B,C}"
event_00376,event_00377,3,C,"B,D",1,episode_0066,X,"{B,C}","{C,D}"
event_00378,event_00379,3,B,"A,E",1,episode_0067,Z,"{A,B}","{B,E}"
event_00379,event_00380,-1,"B,E",C,1,episode_0067,Z,"{B,E}","{B,C,E}"
event_00380,event_00381,1,"B,E","A,C,H",1,episode_0067,Z,"{B,C,E}","{A,B,E,H}"
event_00381,event_00382,3,"A,E","B,F,H",1,episode_0067,Z,"{A,B,E,H}","{A,E,F}"
event_00382,event_00383,0,"E,F",A,1,episode_0067,Z,"{A,E,F}","{E,F}"
event_00383,event_00384,-1,"E,F",H,1,episode_0067,Z,"{E,F}","{E,F,H}"
event_00385,event_00386,1,"A,B,H",G,1,episode_0068,X,"{A,B,G,H}","{A,B,H}"
event_00386,event_00387,4,"A,B","C,H",1,episode_0068,X,"{A,B,H}","{A,B,C}"
event_00387,event_00388,0,"B,C",A,1,episode_0068,X,"{A,B,C}","{B,C}"
event_00388,event_00389,3,C,"B,D",1,episode_0068,X,"{B,C}","{C,D}"
event_00389,event_00390,0,"C,D","A,H",1,episode_0068,X,"{C,D}","{A,C,D,H}"
event_00391,event_00392,3,B,"A,E",1,episode_0069,Z,"{A,B}","{B,E}"
event_00392,event_00393,-1,"B,E",G,1,episode_0069,Z,"{B,E}","{B,E,G}"
event_00393,event_00394,4,E,"B,F,G",1,episode_0069,Z,"{B,E,G}","{E,F}"
event_00394,event_00395,0,"E,F",C,1,episode_0069,Z,"{E,F}","{C,E,F}"
event_00395,event_00396,1,F,"C,D,E",1,episode_0069,Z,"{C,E,F}","{D,F}"
event_00397,event_00398,-1,"A,B",D,1,episode_0070,Z,"{A,B}","{A,B,D}"
event_00398,event_00399,1,"A,B","D,F",1,episode_0070,Z,"{A,B,D}","{A,B,F}"
event_00399,event_00400,3,B,"A,E,F",1,episode_0070,Z,"{A,B,F}","{B,E}"
event_00400,event_00401,0,"B,E",D,1,episode_0070,Z,"{B,E}","{B,D,E}"
event_00401,event_00402,3,E,"B,D,F",1,episode_0070,Z,"{B,D,E}","{E,F}"
event_00402,event_00403,-1,"E,F",D,1,episode_0070,Z,"{E,F}","{D,E,F}"
event_00403,event_00404,1,"E,F","D,H",1,episode_0070,Z,"{D,E,F}","{E,F,H}"
event_00405,event_00406,-1,"A,B",F,1,episode_0071,X,"{A,B}","{A,B,F}"
event_00406,event_00407,4,B,"A,C,F",1,episode_0071,X,"{A,B,F}","{B,C}"
event_00407,event_00408,2,"B,C",,1,episode_0071,X,"{B,C}","{B,C}"
event_00408,event_00409,3,C,"B,D",1,episode_0071,X,"{B,C}","{C,D}"
event_00410,event_00411,3,B,"A,C",1,episode_0072,X,"{A,B}","{B,C}"
event_00411,event_00412,1,C,"B,H",1,episode_0072,X,"{B,C}","{C,H}"
event_00412,event_00413,1,C,"B,H",1,episode_0072,X,"{C,H}","{B,C}"
event_00413,event_00414,3,C,"B,D",1,episode_0072,X,"{B,C}","{C,D}"
event_00414,event_00415,-1,"C,D",F,1,episode_0072,X,"{C,D}","{C,D,F}"
event_00416,event_00417,1,A,"B,H",1,episode_0073,Z,"{A,B}","{A,H}"
event_00417,event_00418,3,,"A,B,E,H",1,episode_0073,Z,"{A,H}","{B,E}"
event_00418,event_00419,0,"B,E","C,F",1,episode_0073,Z,"{B,E}","{B,C,E,F}"
event_00419,event_00420,3,"B,C,E,F",,1,episode_0073,Z,"{B,C,E,F}","{B,C,E,F}"
event_00420,event_00421,0,"E,F","B,C",1,episode_0073,Z,"{B,C,E,F}","{E,F}"
event_00421,event_00422,-1,"E,F",H,1,episode_0073,Z,"{E,F}","{E,F,H}"
event_00423,event_00424,2,,"A,B,C,H",1,episode_0074,Z,"{A,B}","{C,H}"
event_00424,event_00425,1,,"A,B,C,E,H",1,episode_0074,Z,"{C,H}","{A,B,E}"
event_00425,event_00426,-1,"B,E",A,1,episode_0074,Z,"{A,B,E}","{B,E}"
event_00426,event_00427,0,"B,E",F,1,episode_0074,Z,"{B,E}","{B,E,F}"
event_00427,event_00428,3,"E,F",B,1,episode_0074,Z,"{B,E,F}","{E,F}"
event_00429,event_00430,3,B,"A,C",1,episode_0075,X,"{A,B}","{B,C}"
event_00430,event_00431,4,"B,C",D,1,episode_0075,X,"{B,C}","{B,C,D}"
event_00431,event_00432,0,"C,D",B,1,episode_0075,X,"{B,C,D}","{C,D}"
event_00432,event_00433,-1,"C,D","A,H",1,episode_0075,X,"{C,D}","{A,C,D,H}"
event_00433,event_00434,1,"C,D","A,E,H",1,episode_0075,X,"{A,C,D,H}","{C,D,E}"
event_00435,event_00436,0,"A,B",D,1,episode_0076,Z,"{A,B}","{A,B,D}"
event_00436,event_00437,1,,"A,B,C,D,E",1,episode_0076,Z,"{A,B,D}","{C,E}"
event_00437,event_00438,2,E,"B,C",1,episode_0076,Z,"{C,E}","{B,E}"
event_00438,event_00439,0,"B,E",D,1,episode_0076,Z,"{B,E}","{B,D,E}"
event_00439,event_00440,3,E,"B,D,F",1,episode_0076,Z,"{B,D,E}","{E,F}"
event_00440,event_00441,-1,"E,F","A,C",1,episode_0076,Z,"{E,F}","{A,C,E,F}"
event_00442,event_00443,0,"A,B",G,1,episode_0077,X,"{A,B,G}","{A,B}"
event_00443,event_00444,-1,"A,B",F,1,episode_0077,X,"{A,B}","{A,B,F}"
event_00444,event_00445,4,B,"A,C,F",1,episode_0077,X,"{A,B,F}","{B,C}"
event_00445,event_00446,1,,"A,B,C,H",1,episode_0077,X,"{B,C}","{A,H}"
event_00446,event_00447,2,,"A,C,D,H",1,episode_0077,X,"{A,H}","{C,D}"
event_00447,event_00448,2,"C,D",E,1,episode_0077,X,"{C,D}","{C,D,E}"
event_00449,event_00450,-1,"A,B",E,1,episode_0078,X,"{A,B}","{A,B,E}"
event_00450,event_00451,4,B,"A,C,E",1,episode_0078,X,"{A,B,E}","{B,C}"
event_00451,event_00452,-1,"B,C",A,1,episode_0078,X,"{B,C}","{A,B,C}"
event_00452,event_00453,4,C,"A,B,D",1,episode_0078,X,"{A,B,C}","{C,D}"
event_00453,event_00454,0,"C,D",A,1,episode_0078,X,"{C,D}","{A,C,D}"
event_00455,event_00456,0,"A,B",F,1,episode_0079,Z,"{A,B}","{A,B,F}"
event_00456,event_00457,3,B,"A,E,F",1,episode_0079,Z,"{A,B,F}","{B,E}"
event_00457,event_00458,-1,"B,E",A,1,episode_0079,Z,"{B,E}","{A,B,E}"
event_00458,event_00459,4,E,"A,B,F",1,episode_0079,Z,"{A,B,E}","{E,F}"
event_00459,event_00460,0,"E,F",G,1,episode_0079,Z,"{E,F}","{E,F,G}"
event_00461,event_00462,-1,"A,B",E,1,episode_0080,Z,"{A,B}","{A,B,E}"
event_00462,event_00463,3,"B,E","A,D,G",1,episode_0080,Z,"{A,B,E}","{B,D,E,G}"
event_00463,event_00464,0,"B,E","D,G",1,episode_0080,Z,"{B,D,E,G}","{B,E}"
event_00464,event_00465,3,E,"B,F",1,episode_0080,Z,"{B,E}","{E,F}"
event_00465,event_00466,-1,"E,F",D,1,episode_0080,Z,"{E,F}","{D,E,F}"
event_00466,event_00467,1,"D,E,F",B,1,episode_0080,Z,"{D,E,F}","{B,D,E,F}"
event_00468,event_00469,-1,"A,B","D,F",1,episode_0081,X,"{A,B}","{A,B,D,F}"
event_00469,event_00470,1,"A,B,D",F,1,episode_0081,X,"{A,B,D,F}","{A,B,D}"
event_00470,event_00471,3,B,"A,C,D,F",1,episode_0081,X,"{A,B,D}","{B,C,F}"
event_00471,event_00472,0,"B,C",F,1,episode_0081,X,"{B,C,F}","{B,C}"
event_00472,event_00473,0,"B,C",D,1,episode_0081,X,"{B,C}","{B,C,D}"
event_00473,event_00474,3,"C,D",B,1,episode_0081,X,"{B,C,D}","{C,D}"
event_00475,event_00476,3,B,"A,C",1,episode_0082,X,"{A,B}","{B,C}"
event_00476,event_00477,1,B,"C,E",1,episode_0082,X,"{B,C}","{B,E}"
event_00477,event_00478,3,,"B,C,D,E",1,episode_0082,X,"{B,E}","{C,D}"
event_00478,event_00479,0,"C,D",H,1,episode_0082,X,"{C,D}","{C,D,H}"
event_00480,event_00481,-1,"A,B","D,H",1,episode_0083,Z,"{A,B}","{A,B,D,H}"
event_00481,event_00482,1,"A,B,D",H,1,episode_0083,Z,"{A,B,D,H}","{A,B,D}"
event_00482,event_00483,3,B,"A,D,E",1,episode_0083,Z,"{A,B,D}","{B,E}"
event_00483,event_00484,3,E,"B,F",1,episode_0083,Z,"{B,E}","{E,F}"
event_00484,event_00485,-1,"E,F",C,1,episode_0083,Z,"{E,F}","{C,E,F}"
event_00485,event_00486,1,"E,F","C,G",1,episode_0083,Z,"{C,E,F}","{E,F,G}"
event_00486,event_00487,1,,"C,E,F,G,H",1,episode_0083,Z,"{E,F,G}","{C,H}"
event_00488,event_00489,0,"A,B",D,1,episode_0084,X,"{A,B,D}","{A,B}"
event_00489,event_00490,1,A,"B,E,G,H",1,episode_0084,X,"{A,B}","{A,E,G,H}"
event_00490,event_00491,2,,"A,B,C,E,G,H",1,episode_0084,X,"{A,E,G,H}","{B,C}"
event_00491,event_00492,3,C,"B,D",1,episode_0084,X,"{B,C}","{C,D}"
event_00492,event_00493,0,"C,D",B,1,episode_0084,X,"{C,D}","{B,C,D}"
event_00494,event_00495,1,B,"A,E",1,episode_0085,Z,"{A,B}","{B,E}"
event_00495,event_00496,1,B,"A,C,E",1,episode_0085,Z,"{B,E}","{A,B,C}"
event_00496,event_00497,3,B,"A,C,E",1,episode_0085,Z,"{A,B,C}","{B,E}"
event_00497,event_00498,0,"B,E","A,G",1,episode_0085,Z,"{B,E}","{A,B,E,G}"
event_00498,event_00499,3,E,"A,B,F,G",1,episode_0085,Z,"{A,B,E,G}","{E,F}"
event_00500,event_00501,0,"A,B",G,1,episode_0086,X,"{A,B,G}","{A,B}"
event_00501,event_00502,0,"A,B","C,H",1,episode_0086,X,"{A,B}","{A,B,C,H}"
event_00502,event_00503,3,"B,C","A,H",1,episode_0086,X,"{A,B,C,H}","{B,C}"
event_00503,event_00504,2,"B,C",,1,episode_0086,X,"{B,C}","{B,C}"
event_00504,event_00505,3,C,"A,B,D,E",1,episode_0086,X,"{B,C}","{A,C,D,E}"
event_00505,event_00506,0,"C,D","A,E",1,episode_0086,X,"{A,C,D,E}","{C,D}"
event_00507,event_00508,3,B,"A,E",1,episode_0087,Z,"{A,B}","{B,E}"
event_00508,event_00509,0,"B,E",A,1,episode_0087,Z,"{B,E}","{A,B,E}"
event_00509,event_00510,3,E,"A,B,F",1,episode_0087,Z,"{A,B,E}","{E,F}"
event_00510,event_00511,-1,"E,F",H,1,episode_0087,Z,"{E,F}","{E,F,H}"
event_00512,event_00513,3,B,"A,D,E",1,episode_0088,Z,"{A,B}","{B,D,E}"
event_00513,event_00514,0,"B,E",D,1,episode_0088,Z,"{B,D,E}","{B,E}"
event_00514,event_00515,0,"B,E","C,D",1,episode_0088,Z,"{B,E}","{B,C,D,E}"
event_00515,event_00516,1,,"A,B,C,D,E,G",1,episode_0088,Z,"{B,C,D,E}","{A,G}"
event_00516,event_00517,2,,"A,E,F,G",1,episode_0088,Z,"{A,G}","{E,F}"
event_00518,event_00519,-1,"A,B",H,1,episode_0089,X,"{A,B}","{A,B,H}"
event_00519,event_00520,4,"A,B","C,H",1,episode_0089,X,"{A,B,H}","{A,B,C}"
event_00520,event_00521,0,"B,C",A,1,episode_0089,X,"{A,B,C}","{B,C}"
event_00521,event_00522,3,C,"B,D",1,episode_0089,X,"{B,C}","{C,D}"
event_00522,event_00523,-1,"C,D",H,1,episode_0089,X,"{C,D}","{C,D,H}"
event_00524,event_00525,-1,"A,B",F,1,episode_0090,X,"{A,B}","{A,B,F}"
event_00525,event_00526,4,B,"A,C,F",1,episode_0090,X,"{A,B,F}","{B,C}"
event_00526,event_00527,1,,"A,B,C,D",1,episode_0090,X,"{B,C}","{A,D}"
event_00527,event_00528,2,D,"A,C",1,episode_0090,X,"{A,D}","{C,D}"
event_00529,event_00530,3,B,"A,E",1,episode_0091,Z,"{A,B}","{B,E}"
event_00530,event_00531,-1,"B,E",H,1,episode_0091,Z,"{B,E}","{B,E,H}"
event_00531,event_00532,5,"E,H","B,F",1,episode_0091,Z,"{B,E,H}","{E,F,H}"
event_00532,event_00533,1,"E,F",H,1,episode_0091,Z,"{E,F,H}","{E,F}"
event_00534,event_00535,0,"A,B",F,1,episode_0092,Z,"{A,B}","{A,B,F}"
event_00535,event_00536,3,B,"A,E,F",1,episode_0092,Z,"{A,B,F}","{B,E}"
event_00536,event_00537,3,E,"B,F",1,episode_0092,Z,"{B,E}","{E,F}"
event_00537,event_00538,1,E,"D,F",1,episode_0092,Z,"{E,F}","{D,E}"
event_00539,event_00540,3,B,"A,C,G",1,episode_0093,X,"{A,B}","{B,C,G}"
event_00540,event_00541,0,"B,C",G,1,episode_0093,X,"{B,C,G}","{B,C}"
event_00541,event_00542,0,"B,C",A,1,episode_0093,X,"{B,C}","{A,B,C}"
event_00542,event_00543,3,C,"A,B,D",1,episode_0093,X,"{A,B,C}","{C,D}"
event_00543,event_00544,2,"C,D",H,1,episode_0093,X,"{C,D}","{C,D,H}"
event_00545,event_00546,3,B,"A,E",1,episode_0094,Z,"{A,B}","{B,E}"
event_00546,event_00547,-1,"B,E",G,1,episode_0094,Z,"{B,E}","{B,E,G}"
event_00547,event_00548,3,E,"B,F,G",1,episode_0094,Z,"{B,E,G}","{E,F}"
event_00548,event_00549,-1,"E,F",A,1,episode_0094,Z,"{E,F}","{A,E,F}"
event_00550,event_00551,0,"A,B","D,G",1,episode_0095,X,"{A,B,D,G}","{A,B}"
event_00551,event_00552,-1,"A,B",D,1,episode_0095,X,"{A,B}","{A,B,D}"
event_00552,event_00553,1,"A,B","D,E",1,episode_0095,X,"{A,B,D}","{A,B,E}"
event_00553,event_00554,3,B,"A,C,E,F",1,episode_0095,X,"{A,B,E}","{B,C,F}"
event_00554,event_00555,0,"B,C",F,1,episode_0095,X,"{B,C,F}","{B,C}"
event_00555,event_00556,4,,"B,C,D,H",1,episode_0095,X,"{B,C}","{D,H}"
event_00556,event_00557,1,D,"C,G,H",1,episode_0095,X,"{D,H}","{C,D,G}"
event_00558,event_00559,-1,"A,B",F,1,episode_0096,X,"{A,B}","{A,B,F}"
event_00559,event_00560,4,B,"A,C,F",1,episode_0096,X,"{A,B,F}","{B,C}"
event_00560,event_00561,0,"B,C",H,1,episode_0096,X,"{B,C}","{B,C,H}"
event_00561,event_00562,3,C,"B,D,H",1,episode_0096,X,"{B,C,H}","{C,D}"
event_00563,event_00564,3,"A,B","E,G",1,episode_0097,Z,"{A,B}","{A,B,E,G}"
event_00564,event_00565,0,"B,E","A,G",1,episode_0097,Z,"{A,B,E,G}","{B,E}"
event_00565,event_00566,0,"B,E",A,1,episode_0097,Z,"{B,E}","{A,B,E}"
event_00566,event_00567,3,E,"A,B,F",1,episode_0097,Z,"{A,B,E}","{E,F}"
event_00568,event_00569,0,"A,B",G,1,episode_0098,X,"{A,B,G}","{A,B}"
event_00569,event_00570,0,"A,B",C,1,episode_0098,X,"{A,B}","{A,B,C}"
event_00570,event_00571,3,"B,C",A,1,episode_0098,X,"{A,B,C}","{B,C}"
event_00571,event_00572,-1,"B,C",G,1,episode_0098,X,"{B,C}","{B,C,G}"
event_00572,event_00573,4,,"B,C,D,E,G",1,episode_0098,X,"{B,C,G}","{D,E}"
event_00573,event_00574,1,D,"C,E",1,episode_0098,X,"{D,E}","{C,D}"
event_00575,event_00576,1,"A,B",D,1,episode_0099,Z,"{A,B,D}","{A,B}"
event_00576,event_00577,3,B,"A,E,H",1,episode_0099,Z,"{A,B}","{B,E,H}"
event_00577,event_00578,0,"B,E",H,1,episode_0099,Z,"{B,E,H}","{B,E}"
event_00578,event_00579,-1,"B,E",G,1,episode_0099,Z,"{B,E}","{B,E,G}"
event_00579,event_00580,4,E,"B,F,G",1,episode_0099,Z,"{B,E,G}","{E,F}"
event_00580,event_00581,0,"E,F",A,1,episode_0099,Z,"{E,F}","{A,E,F}"
event_00582,event_00583,3,B,"A,C",1,episode_0100,X,"{A,B}","{B,C}"
event_00583,event_00584,0,"B,C",H,1,episode_0100,X,"{B,C}","{B,C,H}"
event_00584,event_00585,3,C,"B,D,H",1,episode_0100,X,"{B,C,H}","{C,D}"
event_00586,event_00587,1,"A,B",E,1,episode_0101,Z,"{A,B}","{A,B,E}"
event_00587,event_00588,4,"B,E","A,G",1,episode_0101,Z,"{A,B,E}","{B,E,G}"
event_00588,event_00589,0,"B,E",G,1,episode_0101,Z,"{B,E,G}","{B,E}"
event_00589,event_00590,3,E,"B,F",1,episode_0101,Z,"{B,E}","{E,F}"
event_00591,event_00592,3,B,"A,E",1,episode_0102,Z,"{A,B}","{B,E}"
event_00592,event_00593,5,E,"B,F",1,episode_0102,Z,"{B,E}","{E,F}"
event_00593,event_00594,0,"E,F",D,1,episode_0102,Z,"{E,F}","{D,E,F}"
event_00595,event_00596,3,B,"A,C",1,episode_0103,X,"{A,B}","{B,C}"
event_00596,event_00597,0,"B,C",G,1,episode_0103,X,"{B,C}","{B,C,G}"
event_00597,event_00598,4,C,"B,D,G",1,episode_0103,X,"{B,C,G}","{C,D}"
event_00599,event_00600,4,B,"A,C",1,episode_0104,X,"{A,B}","{B,C}"
event_00600,event_00601,3,,"B,C,D,H",1,episode_0104,X,"{B,C}","{D,H}"
event_00601,event_00602,1,D,"B,C,H",1,episode_0104,X,"{D,H}","{B,C,D}"
event_00602,event_00603,1,"C,D",B,1,episode_0104,X,"{B,C,D}","{C,D}"
event_00604,event_00605,-1,"A,B",H,1,episode_0105,Z,"{A,B}","{A,B,H}"
event_00605,event_00606,4,B,"A,E,H",1,episode_0105,Z,"{A,B,H}","{B,E}"
event_00606,event_00607,3,E,"B,F",1,episode_0105,Z,"{B,E}","{E,F}"
event_00607,event_00608,-1,"E,F",B,1,episode_0105,Z,"{E,F}","{B,E,F}"
event_00609,event_00610,1,B,"A,C,G",1,episode_0106,Z,"{B,C}","{A,B,G}"
event_00610,event_00611,1,"A,B",G,1,episode_0106,Z,"{A,B,G}","{A,B}"
event_00611,event_00612,2,,"A,B,D,G",1,episode_0106,Z,"{A,B}","{D,G}"
event_00612,event_00613,2,D,"B,E,G",1,episode_0106,Z,"{D,G}","{B,D,E}"
event_00613,event_00614,1,"B,E",D,1,episode_0106,Z,"{B,D,E}","{B,E}"
event_00614,event_00615,4,E,"A,B,F",1,episode_0106,Z,"{B,E}","{A,E,F}"
event_00615,event_00616,1,"E,F",A,1,episode_0106,Z,"{A,E,F}","{E,F}"
event_00617,event_00618,0,"A,B",D,1,episode_0107,X,"{A,B}","{A,B,D}"
event_00618,event_00619,3,B,"A,C,D",1,episode_0107,X,"{A,B,D}","{B,C}"
event_00619,event_00620,0,"B,C",E,1,episode_0107,X,"{B,C}","{B,C,E}"
event_00620,event_00621,3,C,"B,D,E",1,episode_0107,X,"{B,C,E}","{C,D}"
event_00621,event_00622,0,"C,D",E,1,episode_0107,X,"{C,D}","{C,D,E}"
event_00623,event_00624,0,"A,B",C,1,episode_0108,X,"{A,B}","{A,B,C}"
event_00624,event_00625,3,"B,C",A,1,episode_0108,X,"{A,B,C}","{B,C}"
event_00625,event_00626,2,"B,C",,1,episode_0108,X,"{B,C}","{B,C}"
event_00626,event_00627,3,C,"B,D",1,episode_0108,X,"{B,C}","{C,D}"
event_00628,event_00629,1,,"A,B,C,F",1,episode_0109,Z,"{A,B}","{C,F}"
event_00629,event_00630,2,,"B,C,E,F",1,episode_0109,Z,"{C,F}","{B,E}"
event_00630,event_00631,-1,"B,E",F,1,episode_0109,Z,"{B,E}","{B,E,F}"
event_00631,event_00632,4,"E,F",B,1,episode_0109,Z,"{B,E,F}","{E,F}"
event_00632,event_00633,-1,"E,F",H,1,episode_0109,Z,"{E,F}","{E,F,H}"
event_00634,event_00635,3,B,"A,C",1,episode_0110,X,"{A,B}","{B,C}"
event_00635,event_00636,3,C,"B,D",1,episode_0110,X,"{B,C}","{C,D}"
event_00636,event_00637,-1,"C,D",G,1,episode_0110,X,"{C,D}","{C,D,G}"
event_00637,event_00638,1,"C,D","A,E,G",1,episode_0110,X,"{C,D,G}","{A,C,D,E}"
event_00639,event_00640,2,"A,B",E,1,episode_0111,Z,"{A,B,E}","{A,B}"
event_00640,event_00641,3,B,"A,E,H",1,episode_0111,Z,"{A,B}","{B,E,H}"
event_00641,event_00642,0,"B,E",H,1,episode_0111,Z,"{B,E,H}","{B,E}"
event_00642,event_00643,-1,"B,E",F,1,episode_0111,Z,"{B,E}","{B,E,F}"
event_00643,event_00644,1,"B,E","C,F",1,episode_0111,Z,"{B,E,F}","{B,C,E}"
event_00644,event_00645,3,E,"B,C,F",1,episode_0111,Z,"{B,C,E}","{E,F}"
event_00645,event_00646,1,E,"C,F",1,episode_0111,Z,"{E,F}","{C,E}"
event_00646,event_00647,1,E,"B,C,F",1,episode_0111,Z,"{C,E}","{B,E,F}"
event_00648,event_00649,1,B,"A,H",1,episode_0112,Z,"{B,H}","{A,B}"
event_00649,event_00650,3,B,"A,D,E",1,episode_0112,Z,"{A,B}","{B,D,E}"
event_00650,event_00651,0,"B,E",D,1,episode_0112,Z,"{B,D,E}","{B,E}"
event_00651,event_00652,0,"B,E",F,1,episode_0112,Z,"{B,E}","{B,E,F}"
event_00652,event_00653,3,"E,F",B,1,episode_0112,Z,"{B,E,F}","{E,F}"
event_00653,event_00654,2,,"A,E,F,H",1,episode_0112,Z,"{E,F}","{A,H}"
event_00655,event_00656,2,,"A,B,C,H",1,episode_0113,X,"{A,B}","{C,H}"
event_00656,event_00657,1,C,"B,F,H",1,episode_0113,X,"{C,H}","{B,C,F}"
event_00657,event_00658,0,"B,C",F,1,episode_0113,X,"{B,C,F}","{B,C}"
event_00658,event_00659,0,"B,C",E,1,episode_0113,X,"{B,C}","{B,C,E}"
event_00659,event_00660,3,C,"B,D,E,G",1,episode_0113,X,"{B,C,E}","{C,D,G}"
event_00660,event_00661,0,"C,D",G,1,episode_0113,X,"{C,D,G}","{C,D}"
event_00662,event_00663,1,B,"A,E",1,episode_0114,X,"{B,E}","{A,B}"
event_00663,event_00664,1,"A,B",F,1,episode_0114,X,"{A,B}","{A,B,F}"
event_00664,event_00665,3,B,"A,C,F,G",1,episode_0114,X,"{A,B,F}","{B,C,G}"
event_00665,event_00666,2,"B,C",G,1,episode_0114,X,"{B,C,G}","{B,C}"
event_00666,event_00667,3,C,"B,D,G",1,episode_0114,X,"{B,C}","{C,D,G}"
event_00667,event_00668,0,"C,D",G,1,episode_0114,X,"{C,D,G}","{C,D}"
event_00668,event_00669,-1,"C,D",A,1,episode_0114,X,"{C,D}","{A,C,D}"
event_00670,event_00671,-1,"A,B",C,1,episode_0115,Z,"{A,B}","{A,B,C}"
event_00671,event_00672,1,"A,B","C,E",1,episode_0115,Z,"{A,B,C}","{A,B,E}"
event_00672,event_00673,3,"B,E","A,G",1,episode_0115,Z,"{A,B,E}","{B,E,G}"
event_00673,event_00674,0,"B,E",G,1,episode_0115,Z,"{B,E,G}","{B,E}"
event_00674,event_00675,-1,"B,E","F,G",1,episode_0115,Z,"{B,E}","{B,E,F,G}"
event_00675,event_00676,1,"B,E","F,G,H",1,episode_0115,Z,"{B,E,F,G}","{B,E,H}"
event_00676,event_00677,3,"E,H",B,1,episode_0115,Z,"{B,E,H}","{E,H}"
event_00677,event_00678,1,E,"F,H",1,episode_0115,Z,"{E,H}","{E,F}"
event_00679,event_00680,1,B,"A,D",1,episode_0116,X,"{B,D}","{A,B}"
event_00680,event_00681,1,"A,B",E,1,episode_0116,X,"{A,B}","{A,B,E}"
event_00681,event_00682,3,B,"A,C,E",1,episode_0116,X,"{A,B,E}","{B,C}"
event_00682,event_00683,3,C,"B,D",1,episode_0116,X,"{B,C}","{C,D}"
event_00684,event_00685,3,B,"A,E",1,episode_0117,Z,"{A,B}","{B,E}"
event_00685,event_00686,1,B,"C,E",1,episode_0117,Z,"{B,E}","{B,C}"
event_00686,event_00687,3,B,"C,E,F",1,episode_0117,Z,"{B,C}","{B,E,F}"
event_00687,event_00688,1,"E,F",B,1,episode_0117,Z,"{B,E,F}","{E,F}"
event_00688,event_00689,1,E,"B,F",1,episode_0117,Z,"{E,F}","{B,E}"
event_00690,event_00691,-1,"A,B",G,1,episode_0118,X,"{A,B}","{A,B,G}"
event_00691,event_00692,4,B,"A,C,G",1,episode_0118,X,"{A,B,G}","{B,C}"
event_00692,event_00693,3,C,"B,D",1,episode_0118,X,"{B,C}","{C,D}"
event_00693,event_00694,2,"C,D",G,1,episode_0118,X,"{C,D}","{C,D,G}"
event_00695,event_00696,0,"A,B",D,1,episode_0119,Z,"{A,B,D}","{A,B}"
event_00696,event_00697,3,B,"A,E",1,episode_0119,Z,"{A,B}","{B,E}"
event_00697,event_00698,3,E,"B,F",1,episode_0119,Z,"{B,E}","{E,F}"
event_00698,event_00699,1,"E,F",H,1,episode_0119,Z,"{E,F}","{E,F,H}"
event_00700,event_00701,1,A,"B,E,H",1,episode_0120,Z,"{A,B}","{A,E,H}"
event_00701,event_00702,3,E,"A,B,D,G,H",1,episode_0120,Z,"{A,E,H}","{B,D,E,G}"
event_00702,event_00703,2,"B,E","D,G",1,episode_0120,Z,"{B,D,E,G}","{B,E}"
event_00703,event_00704,3,E,"B,F",1,episode_0120,Z,"{B,E}","{E,F}"
event_00704,event_00705,-1,"E,F","D,H",1,episode_0120,Z,"{E,F}","{D,E,F,H}"
event_00706,event_00707,3,B,"A,C",1,episode_0121,X,"{A,B}","{B,C}"
event_00707,event_00708,-1,"B,C",H,1,episode_0121,X,"{B,C}","{B,C,H}"
event_00708,event_00709,4,C,"B,D,H",1,episode_0121,X,"{B,C,H}","{C,D}"
event_00709,event_00710,0,"C,D",G,1,episode_0121,X,"{C,D}","{C,D,G}"
event_00711,event_00712,0,"A,B",C,1,episode_0122,Z,"{A,B,C}","{A,B}"
event_00712,event_00713,-1,"A,B",F,1,episode_0122,Z,"{A,B}","{A,B,F}"
event_00713,event_00714,1,"A,B","E,F",1,episode_0122,Z,"{A,B,F}","{A,B,E}"
event_00714,event_00715,3,"B,E",A,1,episode_0122,Z,"{A,B,E}","{B,E}"
event_00715,event_00716,3,E,"B,F,H",1,episode_0122,Z,"{B,E}","{E,F,H}"
event_00716,event_00717,0,"E,F",H,1,episode_0122,Z,"{E,F,H}","{E,F}"
event_00718,event_00719,3,B,"A,C",1,episode_0123,X,"{A,B}","{B,C}"
event_00719,event_00720,2,"B,C",,1,episode_0123,X,"{B,C}","{B,C}"
event_00720,event_00721,1,,"B,C,E,F",1,episode_0123,X,"{B,C}","{E,F}"
event_00721,event_00722,2,,"C,D,E,F",1,episode_0123,X,"{E,F}","{C,D}"
