event_id,episode_id,t_start,t_end,participants,label,intensities,context,source_window,outcome
event_00176,episode_0030,516,516,"B,E","{B,E}","{""B"": 0.9644, ""E"": 0.8661}",Z,union:heu_like:heu:516:516,Y2
event_00177,episode_0030,517,517,"B,E,G","{B,E,G}","{""B"": 0.9736, ""E"": 0.9559, ""G"": 0.8159}",Z,union:heu_like:heu:517:517,Y2
event_00178,episode_0030,520,520,"E,F","{E,F}","{""E"": 0.8745, ""F"": 0.813}",Z,union:heu_like:heu:520:520,Y2
event_00179,episode_0030,522,522,"E,F","{E,F}","{""E"": 0.9723, ""F"": 0.8946}",Z,union:heu_like:heu:522:522,Y2
event_00180,episode_0031,527,529,"A,B","{A,B}","{""A"": 0.9556, ""B"": 0.9698}",X,union:sliding_window:527:529|heu_like:heu:527:529,Y1
event_00181,episode_0031,532,532,"A,B,C","{A,B,C}","{""A"": 0.8742, ""B"": 0.8764, ""C"": 0.8116}",X,union:heu_like:heu:532:532,Y1
event_00182,episode_0031,533,533,"B,C","{B,C}","{""B"": 0.9578, ""C"": 0.9461}",X,union:heu_like:heu:533:533,Y1
event_00183,episode_0031,537,537,"C,D,F,G","{C,D,F,G}","{""C"": 0.8749, ""D"": 0.8156, ""F"": 0.8158, ""G"": 0.8141}",X,union:heu_like:heu:537:537,Y1
event_00184,episode_0031,537,539,"C,D","{C,D}","{""C"": 0.9829, ""D"": 0.9763}",X,union:sliding_window:537:539|heu_like:heu:538:539,Y1
event_00185,episode_0032,546,546,"C,F","{C,F}","{""C"": 0.8122, ""F"": 0.9453}",N,union:heu_like:heu:546:546,YN
event_00186,episode_0032,549,549,"C,D,F","{C,D,F}","{""C"": 0.863, ""D"": 0.8333, ""F"": 0.8725}",N,union:heu_like:heu:549:549,YN
event_00187,episode_0032,549,552,"C,F","{C,F}","{""C"": 1.005, ""F"": 0.9809}",N,union:sliding_window:549:552|heu_like:heu:552:552,YN
event_00188,episode_0032,550,550,"C,F,G","{C,F,G}","{""C"": 0.9553, ""F"": 0.957, ""G"": 0.818}",N,union:heu_like:heu:550:550,YN
event_00189,episode_0032,551,551,"C,D,F","{C,D,F}","{""C"": 0.972, ""D"": 0.8984, ""F"": 0.9723}",N,union:heu_like:heu:551:551,YN
event_00190,episode_0032,554,555,"C,F","{C,F}","{""C"": 0.9389, ""F"": 0.9389}",N,union:heu_like:heu:554:555,YN
event_00191,episode_0033,561,562,"A,B","{A,B}","{""A"": 0.872, ""B"": 0.872}",X,union:heu_like:heu:561:562,Y1
event_00192,episode_0033,566,568,"B,C","{B,C}","{""B"": 0.9694, ""C"": 0.9655}",X,union:sliding_window:566:568|heu_like:heu:566:568,Y1
event_00193,episode_0033,571,571,"A,C,D,F","{A,C,D,F}","{""A"": 0.8207, ""C"": 0.8729, ""D"": 0.828, ""F"": 0.8222}",X,union:heu_like:heu:571:571,Y1
event_00194,episode_0033,571,573,"C,D","{C,D}","{""C"": 0.9892, ""D"": 0.9706}",X,union:sliding_window:571:573|heu_like:heu:572:572,Y1
event_00195,episode_0033,573,573,"C,D,E","{C,D,E}","{""C"": 0.9723, ""D"": 0.9708, ""E"": 0.8156}",X,union:heu_like:heu:573:573,Y1
event_00196,episode_0034,578,580,"A,B","{A,B}","{""A"": 0.9241, ""B"": 0.9647}",Z,union:sliding_window:578:580|heu_like:heu:578:579,Y2
event_00197,episode_0034,580,580,"A,B,F","{A,B,F}","{""A"": 0.9699, ""B"": 0.9699, ""F"": 0.8078}",Z,union:heu_like:heu:580:580,Y2
event_00198,episode_0034,583,585,"B,E","{B,E}","{""B"": 0.9738, ""E"": 0.9501}",Z,union:sliding_window:583:585|heu_like:heu:583:585,Y2
event_00199,episode_0034,588,588,"A,E,F","{A,E,F}","{""A"": 0.8193, ""E"": 0.9644, ""F"": 0.8171}",Z,union:heu_like:heu:588:588,Y2
event_00200,episode_0034,590,590,"E,F","{E,F}","{""E"": 0.9109, ""F"": 0.9705}",Z,union:heu_like:heu:590:590,Y2
event_00201,episode_0035,595,597,"A,E","{A,E}","{""A"": 0.942, ""E"": 0.9477}",N,union:sliding_window:595:597|heu_like:heu:595:597,YN
event_00202,episode_0035,599,599,"A,B","{A,B}","{""A"": 0.9133, ""B"": 0.8117}",N,union:heu_like:heu:599:599,YN
event_00203,episode_0035,600,602,"A,F","{A,F}","{""A"": 0.9746, ""F"": 0.9525}",N,union:sliding_window:600:602|heu_like:heu:600:600|heu_like:heu:602:602,YN
event_00204,episode_0035,601,601,"A,B,F","{A,B,F}","{""A"": 0.9736, ""B"": 0.8946, ""F"": 0.9467}",N,union:heu_like:heu:601:601,YN
event_00205,episode_0035,605,607,"A,D","{A,D}","{""A"": 0.9506, ""D"": 0.9534}",N,union:sliding_window:605:607|heu_like:heu:605:605|heu_like:heu:607:607,YN
event_00206,episode_0035,606,606,"A,D,E","{A,D,E}","{""A"": 0.9573, ""D"": 0.946, ""E"": 0.821}",N,union:heu_like:heu:606:606,YN
event_00207,episode_0036,612,612,"A,B,F","{A,B,F}","{""A"": 0.8, ""B"": 0.8, ""F"": 0.8}",X,union:heu_like:heu:612:612,Y1
event_00208,episode_0036,612,614,"A,B","{A,B}","{""A"": 0.9667, ""B"": 0.9716}",X,union:sliding_window:612:614|heu_like:heu:613:613,Y1
event_00209,episode_0036,614,614,"A,B,C","{A,B,C}","{""A"": 0.9699, ""B"": 0.9699, ""C"": 0.8116}",X,union:heu_like:heu:614:614,Y1
event_00210,episode_0036,617,619,"B,C","{B,C}","{""B"": 0.9569, ""C"": 0.9518}",X,union:sliding_window:617:619|heu_like:heu:617:617|heu_like:heu:619:619,Y1
event_00211,episode_0036,618,618,"B,C,H","{B,C,H}","{""B"": 0.9578, ""C"": 0.9557, ""H"": 0.8111}",X,union:heu_like:heu:618:618,Y1
event_00212,episode_0036,622,622,"B,C,D,F","{B,C,D,F}","{""B"": 0.8745, ""C"": 0.8761, ""D"": 0.813, ""F"": 0.8161}",X,union:heu_like:heu:622:622,Y1
event_00213,episode_0036,622,624,"C,D","{C,D}","{""C"": 0.9734, ""D"": 0.9902}",X,union:sliding_window:622:624|heu_like:heu:623:624,Y1
event_00214,episode_0037,629,629,"B,G","{B,G}","{""B"": 0.8, ""G"": 0.8}",Z,union:heu_like:heu:629:629,Y2
event_00215,episode_0037,630,631,"A,B","{A,B}","{""A"": 0.8763, ""B"": 0.957}",Z,union:heu_like:heu:630:631,Y2
event_00216,episode_0037,634,636,"B,E","{B,E}","{""B"": 0.9868, ""E"": 0.9145}",Z,union:sliding_window:634:636|heu_like:heu:634:635,Y2
event_00217,episode_0037,636,636,"B,D,E","{B,D,E}","{""B"": 0.9723, ""D"": 0.8151, ""E"": 0.9702}",Z,union:heu_like:heu:636:636,Y2
event_00218,episode_0037,639,639,"E,F","{E,F}","{""E"": 0.8742, ""F"": 0.8152}",Z,union:heu_like:heu:639:639,Y2
event_00219,episode_0037,640,640,"D,E","{D,E}","{""D"": 0.8441, ""E"": 0.9574}",Z,union:heu_like:heu:640:640,Y2
event_00220,episode_0037,641,641,"E,F","{E,F}","{""E"": 0.9723, ""F"": 0.8958}",Z,union:heu_like:heu:641:641,Y2
event_00221,episode_0038,646,648,"A,D","{A,D}","{""A"": 0.9355, ""D"": 0.9292}",N,union:sliding_window:646:648|heu_like:heu:646:647,YN
event_00222,episode_0038,648,648,"A,C,D","{A,C,D}","{""A"": 0.9699, ""C"": 0.8074, ""D"": 0.9699}",N,union:heu_like:heu:648:648,YN
event_00223,episode_0038,651,653,"A,G","{A,G}","{""A"": 0.9544, ""G"": 0.9641}",N,union:sliding_window:651:653|heu_like:heu:651:653,YN
event_00224,episode_0038,656,658,"G,H","{G,H}","{""G"": 0.9676, ""H"": 0.9654}",N,union:sliding_window:656:658|heu_like:heu:656:658,YN
event_00225,episode_0039,664,664,"A,B","{A,B}","{""A"": 0.8063, ""B"": 0.944}",X,union:heu_like:heu:664:664,Y1
event_00226,episode_0039,665,665,"A,B,H","{A,B,H}","{""A"": 0.9451, ""B"": 0.9699, ""H"": 0.8108}",X,union:heu_like:heu:665:665,Y1
event_00227,episode_0039,668,668,"A,B,C,D,E,H","{A,B,C,D,E,H}","{""A"": 0.8728, ""B"": 0.8746, ""C"": 0.8122, ""D"": 0.8136, ""E"": 0.8166, ""H"": 0.863}",X,union:heu_like:heu:668:668,Y1
event_00228,episode_0039,668,670,"B,C","{B,C}","{""B"": 0.9821, ""C"": 0.9836}",X,union:sliding_window:668:670|heu_like:heu:670:670,Y1
event_00229,episode_0039,669,669,"A,B,C","{A,B,C}","{""A"": 0.9571, ""B"": 0.9574, ""C"": 0.9462}",X,union:heu_like:heu:669:669,Y1
event_00230,episode_0039,673,675,"C,D","{C,D}","{""C"": 0.9617, ""D"": 0.9506}",X,union:sliding_window:673:675|heu_like:heu:673:675,Y1
event_00231,episode_0040,680,680,"A,B,C,G","{A,B,C,G}","{""A"": 0.8, ""B"": 0.8, ""C"": 0.8, ""G"": 0.8}",Z,union:heu_like:heu:680:680,Y2
event_00232,episode_0040,680,682,"A,B","{A,B}","{""A"": 0.9819, ""B"": 0.9704}",Z,union:sliding_window:680:682|heu_like:heu:682:682,Y2
event_00233,episode_0040,681,681,"A,B,C","{A,B,C}","{""A"": 0.944, ""B"": 0.944, ""C"": 0.944}",Z,union:heu_like:heu:681:681,Y2
event_00234,episode_0040,685,685,"B,C,E","{B,C,E}","{""B"": 0.9127, ""C"": 0.8503, ""E"": 0.8144}",Z,union:heu_like:heu:685:685,Y2
event_00235,episode_0040,685,687,"B,E","{B,E}","{""B"": 0.9918, ""E"": 0.9712}",Z,union:sliding_window:685:687|heu_like:heu:686:687,Y2
event_00236,episode_0040,690,692,"E,F","{E,F}","{""E"": 0.9679, ""F"": 0.9581}",Z,union:sliding_window:690:692|heu_like:heu:690:692,Y2
event_00237,episode_0041,697,699,"G,H","{G,H}","{""G"": 0.9242, ""H"": 0.9293}",N,union:sliding_window:697:699|heu_like:heu:697:698,YN
event_00238,episode_0041,699,699,"D,G,H","{D,G,H}","{""D"": 0.8066, ""G"": 0.9699, ""H"": 0.9699}",N,union:heu_like:heu:699:699,YN
event_00239,episode_0041,703,704,"F,G","{F,G}","{""F"": 0.9669, ""G"": 0.9005}",N,union:heu_like:heu:703:704,YN
event_00240,episode_0041,707,709,"G,H","{G,H}","{""G"": 0.9366, ""H"": 0.9604}",N,union:sliding_window:707:709|heu_like:heu:707:709,YN
event_00241,episode_0042,714,714,"A,B,F","{A,B,F}","{""A"": 0.8, ""B"": 0.8, ""F"": 0.8}",X,union:heu_like:heu:714:714,Y1
event_00242,episode_0042,714,716,"A,B","{A,B}","{""A"": 0.9736, ""B"": 1.0032}",X,union:sliding_window:714:716,Y1
event_00243,episode_0042,715,715,"A,B,D","{A,B,D}","{""A"": 0.944, ""B"": 0.944, ""D"": 0.8047}",X,union:heu_like:heu:715:715,Y1
event_00244,episode_0042,716,716,"A,B,E","{A,B,E}","{""A"": 0.9699, ""B"": 0.9699, ""E"": 0.8112}",X,union:heu_like:heu:716:716,Y1
event_00245,episode_0042,719,720,"B,C","{B,C}","{""B"": 0.9148, ""C"": 0.8778}",X,union:heu_like:heu:719:720,Y1
event_00246,episode_0042,724,725,"C,D","{C,D}","{""C"": 0.9169, ""D"": 0.8824}",X,union:heu_like:heu:724:725,Y1
event_00247,episode_0043,731,733,"A,B","{A,B}","{""A"": 0.9544, ""B"": 0.9496}",Z,union:sliding_window:731:733|heu_like:heu:731:733,Y2
event_00248,episode_0043,736,738,"B,E","{B,E}","{""B"": 0.9596, ""E"": 0.9338}",Z,union:sliding_window:736:738|heu_like:heu:736:736|heu_like:heu:738:738,Y2
event_00249,episode_0043,737,737,"B,E,H","{B,E,H}","{""B"": 0.9644, ""E"": 0.9461, ""H"": 0.8172}",Z,union:heu_like:heu:737:737,Y2
event_00250,episode_0043,740,740,"G,H","{G,H}","{""G"": 0.8136, ""H"": 0.8628}",Z,union:heu_like:heu:740:740,Y2
event_00251,episode_0043,741,741,"E,F","{E,F}","{""E"": 0.8775, ""F"": 0.8141}",Z,union:heu_like:heu:741:741,Y2
event_00252,episode_0043,743,743,"E,F","{E,F}","{""E"": 0.9724, ""F"": 0.8952}",Z,union:heu_like:heu:743:743,Y2
event_00253,episode_0044,748,748,"F,G,H","{F,G,H}","{""F"": 0.8, ""G"": 0.8, ""H"": 0.8}",N,union:heu_like:heu:748:748,YN
event_00254,episode_0044,748,750,"F,H","{F,H}","{""F"": 0.973, ""H"": 0.969}",N,union:sliding_window:748:750|heu_like:heu:749:749,YN
event_00255,episode_0044,750,750,"A,F,H","{A,F,H}","{""A"": 0.8062, ""F"": 0.9699, ""H"": 0.9699}",N,union:heu_like:heu:750:750,YN
event_00256,episode_0044,753,753,"B,D,G","{B,D,G}","{""B"": 0.8108, ""D"": 0.8134, ""G"": 0.8359}",N,union:heu_like:heu:753:753,YN
event_00257,episode_0044,753,755,"B,D","{B,D}","{""B"": 0.9653, ""D"": 0.9962}",N,union:sliding_window:753:755|heu_like:heu:754:755,YN
event_00258,episode_0044,758,760,"D,E","{D,E}","{""D"": 0.9482, ""E"": 0.9831}",N,union:sliding_window:758:760|heu_like:heu:758:760,YN
event_00259,episode_0045,765,765,"A,B,H","{A,B,H}","{""A"": 0.8, ""B"": 0.8, ""H"": 0.8}",X,union:heu_like:heu:765:765,Y1
event_00260,episode_0045,765,767,"A,B","{A,B}","{""A"": 0.9718, ""B"": 0.9907}",X,union:sliding_window:765:767|heu_like:heu:766:767,Y1
event_00261,episode_0045,770,772,"B,C","{B,C}","{""B"": 0.9541, ""C"": 0.9456}",X,union:sliding_window:770:772|heu_like:heu:770:772,Y1
event_00262,episode_0045,775,777,"C,D","{C,D}","{""C"": 0.9587, ""D"": 0.9512}",X,union:sliding_window:775:777|heu_like:heu:775:775|heu_like:heu:777:777,Y1
event_00263,episode_0045,776,776,"A,B,C,D","{A,B,C,D}","{""A"": 0.8191, ""B"": 0.85, ""C"": 0.9572, ""D"": 0.9469}",X,union:heu_like:heu:776:776,Y1
event_00264,episode_0046,782,782,"A,B,C","{A,B,C}","{""A"": 0.8, ""B"": 0.8, ""C"": 0.8}",Z,union:heu_like:heu:782:782,Y2
event_00265,episode_0046,783,783,"A,B","{A,B}","{""A"": 0.944, ""B"": 0.944}",Z,union:heu_like:heu:783:783,Y2
event_00266,episode_0046,787,787,"C,E","{C,E}","{""C"": 0.8324, ""E"": 0.8168}",Z,union:heu_like:heu:787:787,Y2
event_00267,episode_0046,788,788,"B,E,H","{B,E,H}","{""B"": 0.8525, ""E"": 0.947, ""H"": 0.8139}",Z,union:heu_like:heu:788:788,Y2
event_00268,episode_0046,789,789,"B,E","{B,E}","{""B"": 0.9535, ""E"": 0.9705}",Z,union:heu_like:heu:789:789,Y2
event_00269,episode_0046,792,794,"E,F","{E,F}","{""E"": 0.9551, ""F"": 0.9202}",Z,union:sliding_window:792:794|heu_like:heu:792:792|heu_like:heu:794:794,Y2
event_00270,episode_0046,793,793,"C,E,F","{C,E,F}","{""C"": 0.8226, ""E"": 0.9573, ""F"": 0.9461}",Z,union:heu_like:heu:793:793,Y2
event_00271,episode_0047,799,801,"D,E","{D,E}","{""D"": 0.9736, ""E"": 0.9437}",N,union:sliding_window:799:801|heu_like:heu:799:801,YN
event_00272,episode_0047,804,804,"B,E,H","{B,E,H}","{""B"": 0.8144, ""E"": 0.8752, ""H"": 0.8117}",N,union:heu_like:heu:804:804,YN
event_00273,episode_0047,804,806,"E,H","{E,H}","{""E"": 0.9986, ""H"": 0.9593}",N,union:sliding_window:804:806|heu_like:heu:805:806,YN
event_00274,episode_0047,809,811,"C,E","{C,E}","{""C"": 0.9191, ""E"": 0.9834}",N,union:sliding_window:809:811|heu_like:heu:809:811,YN
event_00275,episode_0047,812,812,"E,G","{E,G}","{""E"": 0.975, ""G"": 0.814}",N,union:heu_like:heu:812:812,YN
event_00276,episode_0048,816,818,"A,B","{A,B}","{""A"": 0.9638, ""B"": 0.9603}",X,union:sliding_window:816:818|heu_like:heu:816:818,Y1
event_00277,episode_0048,821,823,"B,C","{B,C}","{""B"": 0.9712, ""C"": 0.9459}",X,union:sliding_window:821:823|heu_like:heu:821:823,Y1
event_00278,episode_0048,826,828,"C,D","{C,D}","{""C"": 0.953, ""D"": 0.9228}",X,union:sliding_window:826:828|heu_like:heu:826:826|heu_like:heu:828:828,Y1
event_00279,episode_0048,827,827,"C,D,H","{C,D,H}","{""C"": 0.9578, ""D"": 0.9469, ""H"": 0.8167}",X,union:heu_like:heu:827:827,Y1
event_00280,episode_0049,833,835,"A,B","{A,B}","{""A"": 0.9591, ""B"": 0.9808}",Z,union:sliding_window:833:835|heu_like:heu:833:835,Y2
event_00281,episode_0049,838,838,"B,E","{B,E}","{""B"": 0.8755, ""E"": 0.8955}",Z,union:heu_like:heu:838:838,Y2
event_00282,episode_0049,843,845,"E,F","{E,F}","{""E"": 0.9893, ""F"": 0.9385}",Z,union:sliding_window:843:845|heu_like:heu:843:843|heu_like:heu:845:845,Y2
event_00283,episode_0049,844,844,"D,E,F","{D,E,F}","{""D"": 0.8122, ""E"": 0.9734, ""F"": 0.9474}",Z,union:heu_like:heu:844:844,Y2
event_00284,episode_0050,851,851,"B,C","{B,C}","{""B"": 0.944, ""C"": 0.8063}",N,union:heu_like:heu:851:851,YN
event_00285,episode_0050,855,855,"E,F","{E,F}","{""E"": 0.8183, ""F"": 0.8149}",N,union:heu_like:heu:855:855,YN
event_00286,episode_0050,856,857,"D,E","{D,E}","{""D"": 0.9286, ""E"": 0.9589}",N,union:heu_like:heu:856:857,YN
event_00287,episode_0050,860,862,"C,D","{C,D}","{""C"": 0.9442, ""D"": 0.9559}",N,union:sliding_window:860:862|heu_like:heu:860:861,YN
event_00288,episode_0050,862,862,"B,C,D","{B,C,D}","{""B"": 0.8447, ""C"": 0.9706, ""D"": 0.9723}",N,union:heu_like:heu:862:862,YN
event_00289,episode_0051,867,867,"A,B","{A,B}","{""A"": 0.8, ""B"": 0.8}",Z,union:heu_like:heu:867:867,Y2
event_00290,episode_0051,868,868,"A,B,G","{A,B,G}","{""A"": 0.944, ""B"": 0.944, ""G"": 0.8066}",Z,union:heu_like:heu:868:868,Y2
event_00291,episode_0051,873,874,"B,E","{B,E}","{""B"": 0.9621, ""E"": 0.8794}",Z,union:heu_like:heu:873:874,Y2
event_00292,episode_0051,877,879,"E,F","{E,F}","{""E"": 0.959, ""F"": 0.9535}",Z,union:sliding_window:877:879|heu_like:heu:877:879,Y2
event_00293,episode_0052,884,886,"A,B","{A,B}","{""A"": 0.9583, ""B"": 0.9128}",X,union:sliding_window:884:886|heu_like:heu:884:886,Y1
event_00294,episode_0052,889,889,"B,C,D","{B,C,D}","{""B"": 0.8751, ""C"": 0.818, ""D"": 0.8137}",X,union:heu_like:heu:889:889,Y1
event_00295,episode_0052,889,891,"B,C","{B,C}","{""B"": 0.9655, ""C"": 0.9844}",X,union:sliding_window:889:891|heu_like:heu:890:891,Y1
event_00296,episode_0052,894,896,"C,D","{C,D}","{""C"": 0.9748, ""D"": 0.9646}",X,union:sliding_window:894:896|heu_like:heu:894:896,Y1
event_00297,episode_0053,901,903,"B,E","{B,E}","{""B"": 0.9312, ""E"": 0.9341}",N,union:sliding_window:901:903|heu_like:heu:901:901|heu_like:heu:903:903,YN
event_00298,episode_0053,902,902,"B,E,G","{B,E,G}","{""B"": 0.944, ""E"": 0.944, ""G"": 0.8064}",N,union:heu_like:heu:902:902,YN
event_00299,episode_0053,905,905,"C,E","{C,E}","{""C"": 0.8094, ""E"": 0.9133}",N,union:heu_like:heu:905:905,YN
event_00300,episode_0053,906,908,"A,F","{A,F}","{""A"": 0.9748, ""F"": 0.9666}",N,union:sliding_window:906:908|heu_like:heu:906:908,YN
event_00301,episode_0053,911,911,"F,G","{F,G}","{""F"": 0.8778, ""G"": 0.8176}",N,union:heu_like:heu:911:911,YN
event_00302,episode_0053,913,913,"F,G","{F,G}","{""F"": 0.9031, ""G"": 0.9705}",N,union:heu_like:heu:913:913,YN
event_00303,episode_0054,918,918,"A,B","{A,B}","{""A"": 0.8, ""B"": 0.8}",X,union:heu_like:heu:918:918,Y1
event_00304,episode_0054,920,920,"A,B,E,F","{A,B,E,F}","{""A"": 0.9699, ""B"": 0.8942, ""E"": 0.8083, ""F"": 0.8092}",X,union:heu_like:heu:920:920,Y1
event_00305,episode_0054,923,925,"B,C","{B,C}","{""B"": 0.9463, ""C"": 0.9556}",X,union:sliding_window:923:925|heu_like:heu:923:925,Y1
event_00306,episode_0054,928,928,"C,D","{C,D}","{""C"": 0.8751, ""D"": 0.8135}",X,union:heu_like:heu:928:928,Y1
event_00307,episode_0054,930,930,"C,D","{C,D}","{""C"": 0.9724, ""D"": 0.8939}",X,union:heu_like:heu:930:930,Y1
event_00308,episode_0055,935,937,"A,B","{A,B}","{""A"": 0.9575, ""B"": 0.9782}",Z,union:sliding_window:935:937|heu_like:heu:935:937,Y2
event_00309,episode_0055,938,938,"G,H","{G,H}","{""G"": 0.8103, ""H"": 0.8094}",Z,union:heu_like:heu:938:938,Y2
event_00310,episode_0055,940,940,"B,E,F,H","{B,E,F,H}","{""B"": 0.8745, ""E"": 0.8139, ""F"": 0.8149, ""H"": 0.8964}",Z,union:heu_like:heu:940:940,Y2
event_00311,episode_0055,940,942,"B,E","{B,E}","{""B"": 0.9637, ""E"": 0.9927}",Z,union:sliding_window:940:942|heu_like:heu:942:942,Y2
event_00312,episode_0055,941,941,"B,C,E","{B,C,E}","{""B"": 0.9574, ""C"": 0.8094, ""E"": 0.9465}",Z,union:heu_like:heu:941:941,Y2
event_00313,episode_0055,945,947,"E,F","{E,F}","{""E"": 0.9516, ""F"": 0.9477}",Z,union:sliding_window:945:947|heu_like:heu:945:945|heu_like:heu:947:947,Y2
event_00314,episode_0055,946,946,"E,F,H","{E,F,H}","{""E"": 0.9577, ""F"": 0.95, ""H"": 0.823}",Z,union:heu_like:heu:946:946,Y2
event_00315,episode_0056,952,954,"D,G","{D,G}","{""D"": 0.922, ""G"": 0.9445}",N,union:sliding_window:952:954|heu_like:heu:952:952|heu_like:heu:954:954,YN
event_00316,episode_0056,953,953,"C,D,G","{C,D,G}","{""C"": 0.8056, ""D"": 0.944, ""G"": 0.944}",N,union:heu_like:heu:953:953,YN
event_00317,episode_0056,955,955,"D,F","{D,F}","{""D"": 0.9746, ""F"": 0.8108}",N,union:heu_like:heu:955:955,YN
event_00318,episode_0056,957,957,"B,C,G","{B,C,G}","{""B"": 0.9461, ""C"": 0.8473, ""G"": 0.8754}",N,union:heu_like:heu:957:957,YN
event_00319,episode_0056,957,959,"B,G","{B,G}","{""B"": 0.9927, ""G"": 0.9794}",N,union:sliding_window:957:959|heu_like:heu:958:959,YN
event_00320,episode_0056,962,964,"A,D","{A,D}","{""A"": 0.9639, ""D"": 0.9451}",N,union:sliding_window:962:964|heu_like:heu:962:964,YN
event_00321,episode_0056,965,965,"D,E","{D,E}","{""D"": 0.9747, ""E"": 0.8169}",N,union:heu_like:heu:965:965,YN
event_00322,episode_0057,969,971,"A,B","{A,B}","{""A"": 0.9426, ""B"": 0.9444}",X,union:sliding_window:969:971|heu_like:heu:969:969|heu_like:heu:971:971,Y1
event_00323,episode_0057,970,970,"A,B,C","{A,B,C}","{""A"": 0.944, ""B"": 0.944, ""C"": 0.806}",X,union:heu_like:heu:970:970,Y1
event_00324,episode_0057,974,976,"B,C","{B,C}","{""B"": 0.9472, ""C"": 0.9474}",X,union:sliding_window:974:976|heu_like:heu:974:975,Y1
event_00325,episode_0057,976,976,"B,C,F","{B,C,F}","{""B"": 0.9724, ""C"": 0.9714, ""F"": 0.8147}",X,union:heu_like:heu:976:976,Y1
event_00326,episode_0057,979,979,"A,C,D","{A,C,D}","{""A"": 0.8186, ""C"": 0.8756, ""D"": 0.8126}",X,union:heu_like:heu:979:979,Y1
event_00327,episode_0057,979,981,"C,D","{C,D}","{""C"": 0.9709, ""D"": 0.9706}",X,union:sliding_window:979:981|heu_like:heu:980:981,Y1
event_00328,episode_0058,987,987,"A,C","{A,C}","{""A"": 0.8021, ""C"": 0.8045}",Z,union:heu_like:heu:987:987,Y2
event_00329,episode_0058,988,988,"A,B,C","{A,B,C}","{""A"": 0.9444, ""B"": 0.8952, ""C"": 0.9448}",Z,union:heu_like:heu:988:988,Y2
event_00330,episode_0058,991,993,"B,E","{B,E}","{""B"": 0.9526, ""E"": 0.9581}",Z,union:sliding_window:991:993|heu_like:heu:991:992,Y2
event_00331,episode_0058,993,993,"B,D,E,G","{B,D,E,G}","{""B"": 0.9721, ""D"": 0.8148, ""E"": 0.9704, ""G"": 0.8186}",Z,union:heu_like:heu:993:993,Y2
event_00332,episode_0058,996,996,"E,F,G","{E,F,G}","{""E"": 0.873, ""F"": 0.9492, ""G"": 0.8636}",Z,union:heu_like:heu:996:996,Y2
event_00333,episode_0058,996,998,"E,F","{E,F}","{""E"": 0.99, ""F"": 0.9999}",Z,union:sliding_window:996:998|heu_like:heu:998:998,Y2
event_00334,episode_0058,997,997,"D,E,F","{D,E,F}","{""D"": 0.8452, ""E"": 0.9571, ""F"": 0.9709}",Z,union:heu_like:heu:997:997,Y2
event_00335,episode_0058,1000,1000,"C,G","{C,G}","{""C"": 0.8203, ""G"": 0.8462}",Z,union:heu_like:heu:1000:1000,Y2
event_00336,episode_0059,1003,1003,"A,H","{A,H}","{""A"": 0.8, ""H"": 0.8}",N,union:heu_like:heu:1003:1003,YN
event_00337,episode_0059,1004,1004,"A,C,E","{A,C,E}","{""A"": 0.944, ""C"": 0.8082, ""E"": 0.8044}",N,union:heu_like:heu:1004:1004,YN
event_00338,episode_0059,1007,1007,"D,F","{D,F}","{""D"": 0.8134, ""F"": 0.946}",N,union:heu_like:heu:1007:1007,YN
event_00339,episode_0059,1008,1010,"D,H","{D,H}","{""D"": 0.9749, ""H"": 0.9757}",N,union:sliding_window:1008:1010|heu_like:heu:1008:1010,YN
event_00340,episode_0059,1013,1015,"A,C","{A,C}","{""A"": 0.9281, ""C"": 0.9079}",N,union:sliding_window:1013:1015|heu_like:heu:1013:1013,YN
event_00341,episode_0059,1014,1014,"A,C,F,H","{A,C,F,H}","{""A"": 0.9469, ""C"": 0.9473, ""F"": 0.8204, ""H"": 0.8518}",N,union:heu_like:heu:1014:1014,YN
event_00342,episode_0059,1015,1015,"A,B,C,D","{A,B,C,D}","{""A"": 0.9704, ""B"": 0.8164, ""C"": 0.9705, ""D"": 0.8354}",N,union:heu_like:heu:1015:1015,YN
event_00343,episode_0060,1020,1022,"A,B","{A,B}","{""A"": 0.9369, ""B"": 0.9594}",Z,union:sliding_window:1020:1022|heu_like:heu:1020:1021,Y2
event_00344,episode_0060,1022,1022,"A,B,E","{A,B,E}","{""A"": 0.9699, ""B"": 0.9699, ""E"": 0.8083}",Z,union:heu_like:heu:1022:1022,Y2
event_00345,episode_0060,1025,1027,"B,E","{B,E}","{""B"": 0.9829, ""E"": 0.935}",Z,union:sliding_window:1025:1027|heu_like:heu:1025:1026,Y2
event_00346,episode_0060,1027,1027,"B,C,E","{B,C,E}","{""B"": 0.9724, ""C"": 0.8169, ""E"": 0.972}",Z,union:heu_like:heu:1027:1027,Y2
event_00347,episode_0060,1030,1032,"E,F","{E,F}","{""E"": 0.9879, ""F"": 0.9626}",Z,union:sliding_window:1030:1032|heu_like:heu:1030:1032,Y2
event_00348,episode_0061,1038,1038,"A,B,C","{A,B,C}","{""A"": 0.805, ""B"": 0.944, ""C"": 0.8058}",X,union:heu_like:heu:1038:1038,Y1
event_00349,episode_0061,1039,1039,"A,B","{A,B}","{""A"": 0.9449, ""B"": 0.9699}",X,union:heu_like:heu:1039:1039,Y1
