case_id,scale_id,sequence_length,classifier_mode,seed,expectation,episode_count,event_count,transition_count,motif_count,length3_motif_count,length3_support_mass,length3_top_support,length3_top_support_fraction,recurring_length3_fraction,full_sequence_motif_count,full_sequence_support_mass,full_sequence_top_support,full_sequence_top_support_fraction,recurring_full_sequence_fraction,length3_index_status_counts,full_sequence_index_status_counts,length3_background_recurrence_count,length3_ambiguous_evidence_count,full_sequence_background_recurrence_count,full_sequence_ambiguous_evidence_count,repeated_episode_instance_fraction,event_label_redundancy_fraction,transition_redundancy_fraction,compressibility_index,event_history_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,length3_outcome_purity_max,length3_outcome_purity_mean,length3_context_purity_max,length3_context_purity_mean,length3_outcome_entropy_max,length3_context_entropy_max,novelty_failure,failure_modes,evidence_index_failure,evidence_failure_modes,top5_length3_patterns,top5_full_sequence_indexed_patterns
contradictory_outcomes,small,8,evidence_index,209,outcome_contradiction,60,480,420,22,6,360,60,0.166667,1.0,1,60,60,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.15,0.15,1.0,1.0,2.804936,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
random_small_vocab,small,8,evidence_index,7,chance_recurrence,60,480,420,156,84,186,4,0.011111,0.516667,0,0,0,0.0,0.0,ambiguous_evidence:17;branching_fragment:3;retrieval_index:64,,0,17,0,0,0.0,0.001721,0.015943,0.17811,0.166667,0.071429,0.039683,1.0,0.47123,1.0,0.47123,2.0,2.0,True,chance_subsequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved,"{E,F} -> {D,E} -> {F,G} | {A,B} -> {D,E} -> {G,H} | {G,H} -> {C,D} -> {C,D} | {E,F} -> {A,H} -> {G,H} | {D,E} -> {A,B} -> {B,C}",
random_small_vocab,small,8,evidence_index,108,chance_recurrence,60,480,420,157,86,198,4,0.011111,0.55,0,0,0,0.0,0.0,ambiguous_evidence:22;retrieval_index:64,,0,22,0,0,0.0,0.007684,0.027741,0.195142,0.138889,0.150794,0.047619,0.5,0.455426,0.5,0.455426,2.0,2.0,True,chance_subsequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved,"{C,D} -> {A,B} -> {C,D} | {C,D} -> {A,H} -> {B,C} | {A,H} -> {A,B} -> {E,F} | {B,C} -> {G,H} -> {A,B} | {A,B} -> {A,B} -> {D,E}",
random_small_vocab,small,8,evidence_index,209,chance_recurrence,60,480,420,154,83,182,4,0.011111,0.505556,0,0,0,0.0,0.0,ambiguous_evidence:12;branching_fragment:2;retrieval_index:69,,0,12,0,0,0.0,0.004193,0.015807,0.175185,0.133333,0.126984,-0.015873,0.666667,0.4749,0.666667,0.4749,2.0,2.0,True,chance_subsequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved,"{G,H} -> {A,B} -> {B,C} | {G,H} -> {F,G} -> {F,G} | {D,E} -> {G,H} -> {A,H} | {F,G} -> {G,H} -> {G,H} | {A,H} -> {A,H} -> {A,B}",
uniform_branching,small,8,evidence_index,7,high_branch_entropy,60,480,420,172,82,202,6,0.016667,0.561111,0,0,0,0.0,0.0,ambiguous_evidence:24;branching_fragment:4;retrieval_index:54,,0,24,0,0,0.0,0.01291,0.023869,0.199297,0.201923,0.039683,0.150794,1.0,0.452439,1.0,1.0,2.584963,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,C} -> {M,N} | {B,G} -> {I,J} -> {B,I} | {A,B} -> {B,K} -> {I,J} | {C,D} -> {B,E} -> {C,D} | {A,B} -> {B,M} -> {G,H}",
uniform_branching,small,8,evidence_index,108,high_branch_entropy,60,480,420,168,82,194,6,0.016667,0.538889,0,0,0,0.0,0.0,ambiguous_evidence:19;branching_fragment:1;retrieval_index:62,,0,19,0,0,0.0,0.011467,0.028161,0.192839,0.16,0.055556,0.095238,1.0,0.467886,1.0,1.0,2.321928,0.0,False,low_predictive_utility,False,,"{B,M} -> {K,L} -> {B,M} | {A,B} -> {B,M} -> {K,L} | {A,B} -> {B,I} -> {E,F} | {B,G} -> {M,N} -> {B,K} | {A,B} -> {B,K} -> {G,H}",
uniform_branching,small,8,evidence_index,209,high_branch_entropy,60,480,420,167,80,187,4,0.011111,0.519444,0,0,0,0.0,0.0,ambiguous_evidence:19;branching_fragment:3;retrieval_index:58,,0,19,0,0,0.0,0.015886,0.027252,0.187527,0.185567,0.071429,0.095238,1.0,0.472917,1.0,1.0,2.0,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,I} -> {K,L} | {B,E} -> {K,L} -> {B,I} | {K,L} -> {B,C} -> {G,H} | {B,G} -> {I,J} -> {B,I} | {B,K} -> {M,N} -> {B,K}",
unique_triplets,scaled,3,evidence_index,7,no_recurrence,600,1800,1200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,3,evidence_index,108,no_recurrence,600,1800,1200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,3,evidence_index,209,no_recurrence,600,1800,1200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,3,evidence_index,7,partial_recurrence_only,600,1800,1200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.495189,0.0,0.165063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,3,evidence_index,108,partial_recurrence_only,600,1800,1200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.495189,0.0,0.165063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,3,evidence_index,209,partial_recurrence_only,600,1800,1200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.495189,0.0,0.165063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,3,evidence_index,7,partial_recurrence_only,600,1800,1200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.243647,0.0,0.081216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,3,evidence_index,108,partial_recurrence_only,600,1800,1200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.243647,0.0,0.081216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,3,evidence_index,209,partial_recurrence_only,600,1800,1200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.243647,0.0,0.081216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
hidden_novelty_alias_collision,scaled,3,evidence_index,7,hidden_novelty,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,3,evidence_index,108,hidden_novelty,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,3,evidence_index,209,hidden_novelty,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
contradictory_outcomes,scaled,3,evidence_index,7,outcome_contradiction,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
contradictory_outcomes,scaled,3,evidence_index,108,outcome_contradiction,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
contradictory_outcomes,scaled,3,evidence_index,209,outcome_contradiction,600,1800,1200,6,1,600,600,1.0,1.0,1,600,600,1.0,1.0,ambiguous_evidence:1,ambiguous_evidence:1,0,1,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D}","{A,B} -> {B,C} -> {C,D} [ambiguous_evidence]"
random_small_vocab,scaled,3,evidence_index,7,chance_recurrence,600,1800,1200,232,160,403,5,0.008333,0.671667,160,403,5,0.008333,0.671667,ambiguous_evidence:66;episode_template_index:94,ambiguous_evidence:66;episode_template_index:94,0,66,0,66,0.671667,0.001828,0.00527,0.226255,0.111111,0.127778,-0.033333,0.5,0.423021,0.5,0.423021,2.321928,2.321928,True,chance_subsequence_recurrence_overcompressed;chance_full_sequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved;chance_full_sequence_promoted_as_resolved,"{F,G} -> {C,D} -> {D,E} | {D,E} -> {F,G} -> {B,C} | {G,H} -> {D,E} -> {D,E} | {D,E} -> {D,E} -> {E,F} | {A,H} -> {D,E} -> {B,C}","{F,G} -> {C,D} -> {D,E} [ambiguous_evidence] | {D,E} -> {F,G} -> {B,C} [ambiguous_evidence] | {G,H} -> {D,E} -> {D,E} [ambiguous_evidence] | {D,E} -> {A,B} -> {F,G} [ambiguous_evidence] | {E,F} -> {A,B} -> {D,E} [ambiguous_evidence]"
random_small_vocab,scaled,3,evidence_index,108,chance_recurrence,600,1800,1200,238,166,406,5,0.008333,0.676667,166,406,5,0.008333,0.676667,ambiguous_evidence:55;episode_template_index:111,ambiguous_evidence:55;episode_template_index:111,0,55,0,55,0.676667,0.000618,0.00896,0.228748,0.1,0.1,0.044444,0.5,0.435643,0.5,0.435643,2.321928,2.321928,True,chance_subsequence_recurrence_overcompressed;chance_full_sequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved;chance_full_sequence_promoted_as_resolved,"{G,H} -> {C,D} -> {A,H} | {C,D} -> {E,F} -> {G,H} | {C,D} -> {F,G} -> {C,D} | {A,B} -> {F,G} -> {E,F} | {A,B} -> {D,E} -> {A,H}","{G,H} -> {C,D} -> {A,H} [ambiguous_evidence] | {C,D} -> {E,F} -> {G,H} [ambiguous_evidence] | {A,B} -> {D,E} -> {A,H} [ambiguous_evidence] | {A,H} -> {A,B} -> {D,E} [ambiguous_evidence] | {A,B} -> {F,G} -> {E,F} [ambiguous_evidence]"
random_small_vocab,scaled,3,evidence_index,209,chance_recurrence,600,1800,1200,239,167,411,5,0.008333,0.685,167,411,5,0.008333,0.685,ambiguous_evidence:60;episode_template_index:107,ambiguous_evidence:60;episode_template_index:107,0,60,0,60,0.685,0.001178,0.006619,0.230932,0.133333,0.138889,-0.025,0.5,0.431836,0.5,0.431836,2.321928,2.321928,True,chance_subsequence_recurrence_overcompressed;chance_full_sequence_recurrence_overcompressed,True,chance_subsequence_promoted_as_resolved;chance_full_sequence_promoted_as_resolved,"{D,E} -> {D,E} -> {F,G} | {E,F} -> {E,F} -> {E,F} | {G,H} -> {F,G} -> {F,G} | {B,C} -> {E,F} -> {E,F} | {G,H} -> {F,G} -> {G,H}","{D,E} -> {D,E} -> {F,G} [ambiguous_evidence] | {E,F} -> {E,F} -> {C,D} [ambiguous_evidence] | {A,H} -> {B,C} -> {A,B} [ambiguous_evidence] | {B,C} -> {A,B} -> {E,F} [ambiguous_evidence] | {C,D} -> {B,C} -> {D,E} [ambiguous_evidence]"
uniform_branching,scaled,3,evidence_index,7,high_branch_entropy,600,1800,1200,91,36,600,28,0.046667,1.0,36,600,28,0.046667,1.0,ambiguous_evidence:35;episode_template_index:1,ambiguous_evidence:35;episode_template_index:1,0,35,0,35,1.0,0.107942,0.100897,0.402946,0.138889,0.0,0.152778,0.583333,0.297624,1.0,1.0,2.561278,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,G} -> {I,J} | {A,B} -> {B,M} -> {C,D} | {A,B} -> {B,K} -> {I,J} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,M} -> {E,F}","{A,B} -> {B,G} -> {I,J} [ambiguous_evidence] | {A,B} -> {B,M} -> {C,D} [ambiguous_evidence] | {A,B} -> {B,G} -> {E,F} [ambiguous_evidence] | {A,B} -> {B,K} -> {I,J} [ambiguous_evidence] | {A,B} -> {B,M} -> {E,F} [ambiguous_evidence]"
uniform_branching,scaled,3,evidence_index,108,high_branch_entropy,600,1800,1200,91,36,600,25,0.041667,1.0,36,600,25,0.041667,1.0,ambiguous_evidence:34;episode_template_index:2,ambiguous_evidence:34;episode_template_index:2,0,34,0,34,1.0,0.107249,0.099895,0.402381,0.161111,0.0,0.163889,0.6,0.317095,1.0,1.0,2.556657,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,K} -> {I,J} | {A,B} -> {B,M} -> {K,L} | {A,B} -> {B,M} -> {M,N} | {A,B} -> {B,I} -> {G,H} | {A,B} -> {B,M} -> {G,H}","{A,B} -> {B,K} -> {I,J} [ambiguous_evidence] | {A,B} -> {B,M} -> {K,L} [ambiguous_evidence] | {A,B} -> {B,M} -> {M,N} [ambiguous_evidence] | {A,B} -> {B,I} -> {G,H} [ambiguous_evidence] | {A,B} -> {B,M} -> {G,H} [ambiguous_evidence]"
uniform_branching,scaled,3,evidence_index,209,high_branch_entropy,600,1800,1200,91,36,600,26,0.043333,1.0,36,600,26,0.043333,1.0,ambiguous_evidence:36,ambiguous_evidence:36,0,36,0,36,1.0,0.107095,0.099359,0.402151,0.127778,0.0,0.122222,0.444444,0.305882,1.0,1.0,2.505587,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,G} -> {C,D} | {A,B} -> {B,E} -> {K,L} | {A,B} -> {B,K} -> {M,N} | {A,B} -> {B,K} -> {K,L} | {A,B} -> {B,G} -> {M,N}","{A,B} -> {B,G} -> {C,D} [ambiguous_evidence] | {A,B} -> {B,E} -> {K,L} [ambiguous_evidence] | {A,B} -> {B,K} -> {M,N} [ambiguous_evidence] | {A,B} -> {B,E} -> {G,H} [ambiguous_evidence] | {A,B} -> {B,G} -> {M,N} [ambiguous_evidence]"
unique_triplets,scaled,5,evidence_index,7,no_recurrence,600,3000,2400,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,5,evidence_index,108,no_recurrence,600,3000,2400,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,5,evidence_index,209,no_recurrence,600,3000,2400,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,5,evidence_index,7,partial_recurrence_only,600,3000,2400,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.27333,0.0,0.09111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,5,evidence_index,108,partial_recurrence_only,600,3000,2400,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.27333,0.0,0.09111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,5,evidence_index,209,partial_recurrence_only,600,3000,2400,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.27333,0.0,0.09111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,5,evidence_index,7,partial_recurrence_only,600,3000,2400,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.135754,0.0,0.045251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,5,evidence_index,108,partial_recurrence_only,600,3000,2400,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.135754,0.0,0.045251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,5,evidence_index,209,partial_recurrence_only,600,3000,2400,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.135754,0.0,0.045251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
hidden_novelty_alias_collision,scaled,5,evidence_index,7,hidden_novelty,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,5,evidence_index,108,hidden_novelty,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,5,evidence_index,209,hidden_novelty,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
contradictory_outcomes,scaled,5,evidence_index,7,outcome_contradiction,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
contradictory_outcomes,scaled,5,evidence_index,108,outcome_contradiction,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
contradictory_outcomes,scaled,5,evidence_index,209,outcome_contradiction,600,3000,2400,13,3,1800,600,0.333333,1.0,1,600,600,1.0,1.0,ambiguous_evidence:3,ambiguous_evidence:1,0,3,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} [ambiguous_evidence]"
random_small_vocab,scaled,5,evidence_index,7,chance_recurrence,600,3000,2400,520,444,1745,11,0.006111,0.969444,4,8,2,0.003333,0.013333,ambiguous_evidence:354;background_recurrence:90,episode_template_index:4,90,354,0,0,0.013333,0.000833,0.003084,0.324454,0.125926,0.144444,-0.008333,0.5,0.298391,0.5,0.298391,3.459432,3.459432,True,chance_subsequence_recurrence_overcompressed,True,chance_full_sequence_promoted_as_resolved,"{D,E} -> {F,G} -> {B,C} | {C,D} -> {C,D} -> {F,G} | {G,H} -> {E,F} -> {A,B} | {E,F} -> {A,H} -> {D,E} | {A,B} -> {F,G} -> {D,E}","{F,G} -> {A,B} -> {B,C} -> {F,G} -> {A,B} [episode_template_index] | {A,B} -> {C,D} -> {C,D} -> {F,G} -> {B,C} [episode_template_index] | {A,B} -> {G,H} -> {E,F} -> {A,B} -> {A,H} [episode_template_index] | {E,F} -> {G,H} -> {F,G} -> {C,D} -> {D,E} [episode_template_index]"
random_small_vocab,scaled,5,evidence_index,108,chance_recurrence,600,3000,2400,518,441,1742,9,0.005,0.967778,5,10,2,0.003333,0.016667,ambiguous_evidence:350;background_recurrence:91,episode_template_index:5,91,350,0,0,0.016667,0.000403,0.003936,0.324039,0.107407,0.130556,-0.005556,0.5,0.300212,0.5,0.300212,3.169925,3.169925,True,chance_subsequence_recurrence_overcompressed,True,chance_full_sequence_promoted_as_resolved,"{A,H} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {B,C} | {F,G} -> {B,C} -> {F,G} | {C,D} -> {A,H} -> {C,D} | {C,D} -> {E,F} -> {G,H}","{B,C} -> {A,H} -> {A,B} -> {D,E} -> {B,C} [episode_template_index] | {D,E} -> {C,D} -> {E,F} -> {A,B} -> {A,B} [episode_template_index] | {B,C} -> {C,D} -> {A,H} -> {C,D} -> {A,H} [episode_template_index] | {C,D} -> {C,D} -> {A,H} -> {F,G} -> {A,B} [episode_template_index] | {E,F} -> {D,E} -> {F,G} -> {G,H} -> {G,H} [episode_template_index]"
random_small_vocab,scaled,5,evidence_index,209,chance_recurrence,600,3000,2400,525,446,1753,11,0.006111,0.973889,7,14,2,0.003333,0.023333,ambiguous_evidence:345;background_recurrence:101,episode_template_index:7,101,345,0,0,0.023333,0.000686,0.00317,0.325915,0.138889,0.127778,-0.004167,0.5,0.303557,0.5,0.303557,3.459432,3.459432,True,chance_subsequence_recurrence_overcompressed,True,chance_full_sequence_promoted_as_resolved,"{B,C} -> {B,C} -> {G,H} | {F,G} -> {E,F} -> {F,G} | {F,G} -> {C,D} -> {E,F} | {D,E} -> {B,C} -> {F,G} | {G,H} -> {A,B} -> {B,C}","{G,H} -> {A,H} -> {C,D} -> {C,D} -> {A,H} [episode_template_index] | {C,D} -> {D,E} -> {D,E} -> {A,H} -> {G,H} [episode_template_index] | {E,F} -> {A,H} -> {C,D} -> {B,C} -> {E,F} [episode_template_index] | {D,E} -> {D,E} -> {A,H} -> {A,B} -> {B,C} [episode_template_index] | {C,D} -> {E,F} -> {D,E} -> {F,G} -> {D,E} [episode_template_index]"
uniform_branching,scaled,5,evidence_index,7,high_branch_entropy,600,3000,2400,541,353,1711,24,0.013333,0.950556,97,211,4,0.006667,0.351667,ambiguous_evidence:209;branching_fragment:97;retrieval_index:47,ambiguous_evidence:12;episode_template_index:85,0,209,0,12,0.351667,0.030858,0.045337,0.34225,0.17037,0.026389,0.15,1.0,0.394138,1.0,1.0,4.136842,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,G} -> {I,J} | {A,B} -> {B,M} -> {E,F} | {A,B} -> {B,G} -> {M,N} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,G} -> {G,H}","{A,B} -> {B,E} -> {G,H} -> {B,K} -> {C,D} [ambiguous_evidence] | {A,B} -> {B,C} -> {E,F} -> {B,I} -> {G,H} [ambiguous_evidence] | {A,B} -> {B,M} -> {C,D} -> {B,C} -> {C,D} [ambiguous_evidence] | {A,B} -> {B,C} -> {M,N} -> {B,I} -> {E,F} [ambiguous_evidence] | {A,B} -> {B,I} -> {G,H} -> {B,M} -> {K,L} [episode_template_index]"
uniform_branching,scaled,5,evidence_index,108,high_branch_entropy,600,3000,2400,563,374,1729,24,0.013333,0.960556,98,210,4,0.006667,0.35,ambiguous_evidence:202;branching_fragment:105;retrieval_index:67,ambiguous_evidence:7;episode_template_index:91,0,202,0,7,0.35,0.030562,0.045326,0.345481,0.133333,0.018056,0.15,1.0,0.406192,1.0,1.0,4.221928,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,K} -> {M,N} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,K} -> {K,L} | {A,B} -> {B,M} -> {K,L} | {A,B} -> {B,M} -> {G,H}","{A,B} -> {B,K} -> {K,L} -> {B,G} -> {E,F} [episode_template_index] | {A,B} -> {B,I} -> {C,D} -> {B,E} -> {E,F} [ambiguous_evidence] | {A,B} -> {B,E} -> {M,N} -> {B,E} -> {I,J} [ambiguous_evidence] | {A,B} -> {B,C} -> {G,H} -> {B,G} -> {I,J} [episode_template_index] | {A,B} -> {B,I} -> {E,F} -> {B,G} -> {E,F} [ambiguous_evidence]"
