unit_id,t,value,episode_id,context
A,522,0.03761,episode_0030,Z
B,522,0.02983,episode_0030,Z
C,522,0.02708,episode_0030,Z
D,522,0.01443,episode_0030,Z
E,522,1.0694,episode_0030,Z
F,522,1.04745,episode_0030,Z
G,522,0.04649,episode_0030,Z
H,522,0.04568,episode_0030,Z
A,523,0.02933,episode_0030,Z
B,523,0.02649,episode_0030,Z
C,523,0.00752,episode_0030,Z
D,523,0.03096,episode_0030,Z
E,523,0.02973,episode_0030,Z
F,523,0.03407,episode_0030,Z
G,523,0.04708,episode_0030,Z
H,523,0.02885,episode_0030,Z
A,524,0.02803,episode_0030,Z
B,524,0.03602,episode_0030,Z
C,524,0.02908,episode_0030,Z
D,524,0.96649,episode_0030,Z
E,524,0.02316,episode_0030,Z
F,524,0.02026,episode_0030,Z
G,524,0.02844,episode_0030,Z
H,524,0.02435,episode_0030,Z
A,527,0.99142,episode_0031,X
B,527,1.04561,episode_0031,X
C,527,0.03139,episode_0031,X
D,527,0.03349,episode_0031,X
E,527,0.03114,episode_0031,X
F,527,0.03995,episode_0031,X
G,527,0.02647,episode_0031,X
H,527,0.05224,episode_0031,X
A,528,1.03274,episode_0031,X
B,528,1.0256,episode_0031,X
C,528,0.0242,episode_0031,X
D,528,0.03324,episode_0031,X
E,528,0.04377,episode_0031,X
F,528,0.03024,episode_0031,X
G,528,0.0305,episode_0031,X
H,528,0.03554,episode_0031,X
A,529,0.99564,episode_0031,X
B,529,1.03393,episode_0031,X
C,529,0.03168,episode_0031,X
D,529,0.03528,episode_0031,X
E,529,0.03207,episode_0031,X
F,529,0.02457,episode_0031,X
G,529,0.02355,episode_0031,X
H,529,0.0277,episode_0031,X
A,530,0.03954,episode_0031,X
B,530,0.04049,episode_0031,X
C,530,0.01975,episode_0031,X
D,530,0.02986,episode_0031,X
E,530,0.03182,episode_0031,X
F,530,0.01879,episode_0031,X
G,530,0.02999,episode_0031,X
H,530,0.03194,episode_0031,X
A,531,0.02191,episode_0031,X
B,531,0.03971,episode_0031,X
C,531,0.02638,episode_0031,X
D,531,0.02623,episode_0031,X
E,531,0.02823,episode_0031,X
F,531,0.03055,episode_0031,X
G,531,0.04327,episode_0031,X
H,531,0.01737,episode_0031,X
A,532,1.03914,episode_0031,X
B,532,0.97045,episode_0031,X
C,532,0.98117,episode_0031,X
D,532,0.03127,episode_0031,X
E,532,0.02973,episode_0031,X
F,532,0.02437,episode_0031,X
G,532,0.03319,episode_0031,X
H,532,0.03641,episode_0031,X
A,533,0.04167,episode_0031,X
B,533,0.97037,episode_0031,X
C,533,0.99613,episode_0031,X
D,533,0.03142,episode_0031,X
E,533,0.02692,episode_0031,X
F,533,0.03895,episode_0031,X
G,533,0.04387,episode_0031,X
H,533,0.03744,episode_0031,X
A,534,0.02125,episode_0031,X
B,534,0.00482,episode_0031,X
C,534,0.99072,episode_0031,X
D,534,0.04068,episode_0031,X
E,534,0.03965,episode_0031,X
F,534,0.03719,episode_0031,X
G,534,0.03499,episode_0031,X
H,534,0.0329,episode_0031,X
A,535,0.04064,episode_0031,X
B,535,0.0277,episode_0031,X
C,535,0.02219,episode_0031,X
D,535,0.02362,episode_0031,X
E,535,0.03853,episode_0031,X
F,535,0.03507,episode_0031,X
G,535,0.03267,episode_0031,X
H,535,0.04376,episode_0031,X
A,536,0.03381,episode_0031,X
B,536,0.0371,episode_0031,X
C,536,0.03504,episode_0031,X
D,536,0.03395,episode_0031,X
E,536,0.03362,episode_0031,X
F,536,0.02916,episode_0031,X
G,536,0.01868,episode_0031,X
H,536,0.02544,episode_0031,X
A,537,0.02599,episode_0031,X
B,537,0.02786,episode_0031,X
C,537,1.07231,episode_0031,X
D,537,1.0729,episode_0031,X
E,537,0.05219,episode_0031,X
F,537,0.98529,episode_0031,X
G,537,0.96366,episode_0031,X
H,537,0.00859,episode_0031,X
A,538,0.03144,episode_0031,X
B,538,0.03922,episode_0031,X
C,538,0.92255,episode_0031,X
D,538,1.03224,episode_0031,X
E,538,0.04982,episode_0031,X
F,538,0.01319,episode_0031,X
G,538,0.04013,episode_0031,X
H,538,0.01481,episode_0031,X
A,539,0.03701,episode_0031,X
B,539,0.02697,episode_0031,X
C,539,1.00768,episode_0031,X
D,539,0.87644,episode_0031,X
E,539,0.04687,episode_0031,X
F,539,0.02888,episode_0031,X
G,539,0.03379,episode_0031,X
H,539,0.03106,episode_0031,X
A,540,0.03893,episode_0031,X
B,540,1.10072,episode_0031,X
C,540,0.01608,episode_0031,X
D,540,0.02389,episode_0031,X
E,540,0.03637,episode_0031,X
F,540,0.03263,episode_0031,X
G,540,0.02451,episode_0031,X
H,540,0.0143,episode_0031,X
A,541,0.02277,episode_0031,X
B,541,0.03713,episode_0031,X
C,541,0.03459,episode_0031,X
D,541,0.00733,episode_0031,X
E,541,0.02986,episode_0031,X
F,541,0.01761,episode_0031,X
G,541,0.04104,episode_0031,X
H,541,0.02925,episode_0031,X
A,544,0.03096,episode_0032,N
B,544,0.03222,episode_0032,N
C,544,0.03742,episode_0032,N
D,544,0.97287,episode_0032,N
E,544,0.02771,episode_0032,N
F,544,0.03763,episode_0032,N
G,544,0.02882,episode_0032,N
H,544,0.03204,episode_0032,N
A,545,0.04917,episode_0032,N
B,545,0.03933,episode_0032,N
C,545,0.04106,episode_0032,N
D,545,0.02411,episode_0032,N
E,545,0.02222,episode_0032,N
F,545,1.06296,episode_0032,N
G,545,0.03879,episode_0032,N
H,545,0.04132,episode_0032,N
A,546,0.05593,episode_0032,N
B,546,0.02473,episode_0032,N
C,546,1.00235,episode_0032,N
D,546,0.03704,episode_0032,N
E,546,0.01598,episode_0032,N
F,546,0.99234,episode_0032,N
G,546,0.02871,episode_0032,N
H,546,0.03022,episode_0032,N
A,547,0.03855,episode_0032,N
B,547,0.03141,episode_0032,N
C,547,0.03224,episode_0032,N
D,547,0.00867,episode_0032,N
E,547,0.03451,episode_0032,N
F,547,0.01487,episode_0032,N
G,547,0.03249,episode_0032,N
H,547,0.02741,episode_0032,N
A,548,0.03831,episode_0032,N
B,548,0.03861,episode_0032,N
C,548,0.02116,episode_0032,N
D,548,0.04251,episode_0032,N
E,548,0.01912,episode_0032,N
F,548,0.03219,episode_0032,N
G,548,0.0476,episode_0032,N
H,548,0.03659,episode_0032,N
A,549,0.02157,episode_0032,N
B,549,0.0283,episode_0032,N
C,549,1.05079,episode_0032,N
D,549,0.98681,episode_0032,N
E,549,0.03278,episode_0032,N
F,549,1.03202,episode_0032,N
G,549,0.03919,episode_0032,N
H,549,0.03456,episode_0032,N
A,550,0.04952,episode_0032,N
B,550,0.01734,episode_0032,N
C,550,1.03684,episode_0032,N
D,550,0.03803,episode_0032,N
E,550,0.01574,episode_0032,N
F,550,0.93464,episode_0032,N
G,550,0.90654,episode_0032,N
H,550,0.03699,episode_0032,N
A,551,0.01664,episode_0032,N
B,551,0.03684,episode_0032,N
C,551,1.05121,episode_0032,N
D,551,1.0242,episode_0032,N
E,551,0.03745,episode_0032,N
F,551,0.98163,episode_0032,N
G,551,0.0244,episode_0032,N
H,551,0.03153,episode_0032,N
A,552,0.02987,episode_0032,N
B,552,0.04494,episode_0032,N
C,552,0.98353,episode_0032,N
D,552,0.02893,episode_0032,N
E,552,0.02385,episode_0032,N
F,552,1.0562,episode_0032,N
G,552,0.02112,episode_0032,N
H,552,0.02612,episode_0032,N
A,553,0.02206,episode_0032,N
B,553,0.02876,episode_0032,N
C,553,0.0319,episode_0032,N
D,553,0.00589,episode_0032,N
E,553,0.02948,episode_0032,N
F,553,0.03329,episode_0032,N
G,553,0.01941,episode_0032,N
H,553,0.02566,episode_0032,N
A,554,0.04759,episode_0032,N
B,554,0.02578,episode_0032,N
C,554,0.95041,episode_0032,N
D,554,0.04846,episode_0032,N
E,554,0.01472,episode_0032,N
F,554,1.02521,episode_0032,N
G,554,0.02644,episode_0032,N
H,554,0.03186,episode_0032,N
A,555,0.02971,episode_0032,N
B,555,0.0353,episode_0032,N
C,555,0.93572,episode_0032,N
D,555,0.03906,episode_0032,N
E,555,0.02003,episode_0032,N
F,555,0.99172,episode_0032,N
G,555,0.04571,episode_0032,N
H,555,0.02807,episode_0032,N
A,556,0.02904,episode_0032,N
B,556,0.01389,episode_0032,N
C,556,0.03104,episode_0032,N
D,556,0.03384,episode_0032,N
E,556,0.03651,episode_0032,N
F,556,1.154,episode_0032,N
G,556,0.05185,episode_0032,N
H,556,0.03693,episode_0032,N
A,557,0.02575,episode_0032,N
B,557,0.02602,episode_0032,N
C,557,0.05102,episode_0032,N
D,557,0.03325,episode_0032,N
E,557,0.0233,episode_0032,N
F,557,0.02624,episode_0032,N
G,557,0.02216,episode_0032,N
H,557,0.01804,episode_0032,N
A,558,0.93483,episode_0032,N
B,558,0.03652,episode_0032,N
C,558,0.02671,episode_0032,N
D,558,0.03077,episode_0032,N
E,558,0.03462,episode_0032,N
F,558,0.03233,episode_0032,N
G,558,0.01589,episode_0032,N
H,558,0.02666,episode_0032,N
A,561,0.96831,episode_0033,X
B,561,0.99177,episode_0033,X
C,561,0.03128,episode_0033,X
D,561,0.01772,episode_0033,X
E,561,0.02019,episode_0033,X
F,561,0.02679,episode_0033,X
G,561,0.04573,episode_0033,X
H,561,0.03105,episode_0033,X
A,562,0.97481,episode_0033,X
B,562,1.12783,episode_0033,X
C,562,0.02348,episode_0033,X
D,562,0.03776,episode_0033,X
E,562,0.03108,episode_0033,X
F,562,0.03038,episode_0033,X
G,562,0.01018,episode_0033,X
H,562,0.01818,episode_0033,X
A,563,1.04519,episode_0033,X
B,563,0.01506,episode_0033,X
C,563,0.02526,episode_0033,X
D,563,0.04309,episode_0033,X
E,563,0.02112,episode_0033,X
F,563,0.03333,episode_0033,X
G,563,0.03579,episode_0033,X
H,563,0.03979,episode_0033,X
A,564,0.03737,episode_0033,X
B,564,0.02366,episode_0033,X
C,564,0.03066,episode_0033,X
D,564,0.03282,episode_0033,X
E,564,0.02547,episode_0033,X
F,564,0.03808,episode_0033,X
G,564,0.02098,episode_0033,X
H,564,0.03368,episode_0033,X
A,565,0.0114,episode_0033,X
B,565,0.02375,episode_0033,X
C,565,0.02118,episode_0033,X
D,565,1.0158,episode_0033,X
E,565,0.00905,episode_0033,X
F,565,0.03635,episode_0033,X
G,565,0.03973,episode_0033,X
H,565,0.03941,episode_0033,X
A,566,0.00881,episode_0033,X
B,566,0.98304,episode_0033,X
C,566,0.93893,episode_0033,X
D,566,0.02288,episode_0033,X
E,566,0.03527,episode_0033,X
F,566,0.03975,episode_0033,X
G,566,0.03019,episode_0033,X
H,566,0.02658,episode_0033,X
A,567,0.04095,episode_0033,X
B,567,1.01029,episode_0033,X
C,567,1.05366,episode_0033,X
D,567,0.03299,episode_0033,X
E,567,0.03451,episode_0033,X
F,567,0.02244,episode_0033,X
G,567,0.01682,episode_0033,X
H,567,0.02798,episode_0033,X
A,568,0.01715,episode_0033,X
B,568,1.05065,episode_0033,X
C,568,1.07234,episode_0033,X
D,568,0.00549,episode_0033,X
E,568,0.02058,episode_0033,X
F,568,0.03197,episode_0033,X
G,568,0.03169,episode_0033,X
H,568,0.02224,episode_0033,X
A,569,0.0648,episode_0033,X
B,569,0.03526,episode_0033,X
C,569,0.02249,episode_0033,X
D,569,0.0449,episode_0033,X
E,569,0.03862,episode_0033,X
F,569,0.05492,episode_0033,X
G,569,0.03556,episode_0033,X
H,569,0.03237,episode_0033,X
A,570,0.01832,episode_0033,X
B,570,0.03068,episode_0033,X
C,570,0.01902,episode_0033,X
D,570,0.04,episode_0033,X
E,570,0.02268,episode_0033,X
F,570,0.05445,episode_0033,X
G,570,0.029,episode_0033,X
H,570,0.05261,episode_0033,X
A,571,0.97798,episode_0033,X
B,571,0.02621,episode_0033,X
C,571,1.01511,episode_0033,X
D,571,0.91261,episode_0033,X
E,571,0.02481,episode_0033,X
F,571,0.83252,episode_0033,X
G,571,0.02465,episode_0033,X
H,571,0.02625,episode_0033,X
A,572,0.02527,episode_0033,X
B,572,0.05682,episode_0033,X
C,572,0.99204,episode_0033,X
D,572,0.99711,episode_0033,X
E,572,0.03989,episode_0033,X
F,572,0.0327,episode_0033,X
G,572,0.03185,episode_0033,X
H,572,0.01207,episode_0033,X
A,573,0.02897,episode_0033,X
B,573,0.0404,episode_0033,X
C,573,1.05703,episode_0033,X
D,573,1.06697,episode_0033,X
E,573,0.89376,episode_0033,X
F,573,0.04289,episode_0033,X
G,573,0.03086,episode_0033,X
H,573,0.0171,episode_0033,X
A,574,0.02853,episode_0033,X
B,574,0.01745,episode_0033,X
C,574,0.02995,episode_0033,X
D,574,0.01987,episode_0033,X
E,574,0.04184,episode_0033,X
F,574,0.01486,episode_0033,X
G,574,0.03497,episode_0033,X
H,574,0.01512,episode_0033,X
A,575,0.02007,episode_0033,X
B,575,0.01782,episode_0033,X
C,575,0.02182,episode_0033,X
D,575,0.03117,episode_0033,X
E,575,0.02095,episode_0033,X
F,575,0.03207,episode_0033,X
G,575,0.04054,episode_0033,X
H,575,0.03407,episode_0033,X
A,578,0.98855,episode_0034,Z
B,578,1.07248,episode_0034,Z
C,578,0.02708,episode_0034,Z
D,578,0.03413,episode_0034,Z
E,578,0.02137,episode_0034,Z
F,578,0.02715,episode_0034,Z
G,578,0.03779,episode_0034,Z
H,578,0.01893,episode_0034,Z
A,579,0.99148,episode_0034,Z
B,579,1.03649,episode_0034,Z
C,579,0.03378,episode_0034,Z
D,579,0.04231,episode_0034,Z
E,579,0.02761,episode_0034,Z
F,579,0.02371,episode_0034,Z
G,579,0.02743,episode_0034,Z
H,579,0.04325,episode_0034,Z
A,580,0.94852,episode_0034,Z
B,580,1.06298,episode_0034,Z
C,580,0.03691,episode_0034,Z
D,580,0.02995,episode_0034,Z
E,580,0.03664,episode_0034,Z
F,580,0.98876,episode_0034,Z
G,580,0.0245,episode_0034,Z
H,580,0.02292,episode_0034,Z
A,581,0.0343,episode_0034,Z
B,581,0.03291,episode_0034,Z
C,581,0.02561,episode_0034,Z
D,581,0.01107,episode_0034,Z
E,581,0.03323,episode_0034,Z
F,581,0.02461,episode_0034,Z
G,581,0.01784,episode_0034,Z
H,581,0.02858,episode_0034,Z
A,582,0.0381,episode_0034,Z
B,582,0.0,episode_0034,Z
C,582,0.03243,episode_0034,Z
D,582,0.03082,episode_0034,Z
E,582,0.03718,episode_0034,Z
F,582,0.04762,episode_0034,Z
G,582,0.03836,episode_0034,Z
H,582,0.02841,episode_0034,Z
A,583,0.04366,episode_0034,Z
B,583,0.99306,episode_0034,Z
C,583,0.03003,episode_0034,Z
D,583,0.04064,episode_0034,Z
E,583,0.97394,episode_0034,Z
F,583,0.02416,episode_0034,Z
G,583,0.02709,episode_0034,Z
H,583,0.0165,episode_0034,Z
A,584,0.03883,episode_0034,Z
B,584,1.07997,episode_0034,Z
C,584,0.02519,episode_0034,Z
D,584,0.03211,episode_0034,Z
E,584,0.97563,episode_0034,Z
F,584,0.02298,episode_0034,Z
G,584,0.02327,episode_0034,Z
H,584,0.03062,episode_0034,Z
A,585,0.02778,episode_0034,Z
B,585,0.96916,episode_0034,Z
C,585,0.02681,episode_0034,Z
D,585,0.02777,episode_0034,Z
E,585,1.01837,episode_0034,Z
F,585,0.0342,episode_0034,Z
G,585,0.0191,episode_0034,Z
H,585,0.03778,episode_0034,Z
A,586,0.04276,episode_0034,Z
B,586,0.04125,episode_0034,Z
C,586,0.02855,episode_0034,Z
D,586,0.02194,episode_0034,Z
E,586,0.03894,episode_0034,Z
F,586,0.02507,episode_0034,Z
G,586,0.03252,episode_0034,Z
H,586,0.01256,episode_0034,Z
A,587,0.0154,episode_0034,Z
B,587,0.02834,episode_0034,Z
C,587,0.02807,episode_0034,Z
D,587,0.02044,episode_0034,Z
E,587,1.01811,episode_0034,Z
F,587,0.02183,episode_0034,Z
G,587,0.03611,episode_0034,Z
H,587,0.03754,episode_0034,Z
A,588,1.04792,episode_0034,Z
B,588,0.03348,episode_0034,Z
C,588,0.0314,episode_0034,Z
D,588,0.03175,episode_0034,Z
E,588,0.95201,episode_0034,Z
F,588,0.96691,episode_0034,Z
G,588,0.03194,episode_0034,Z
H,588,0.0313,episode_0034,Z
A,589,0.05928,episode_0034,Z
B,589,0.02011,episode_0034,Z
C,589,0.04105,episode_0034,Z
D,589,0.03226,episode_0034,Z
E,589,0.01754,episode_0034,Z
F,589,0.98115,episode_0034,Z
G,589,0.02513,episode_0034,Z
H,589,0.05196,episode_0034,Z
A,590,0.02229,episode_0034,Z
B,590,0.02899,episode_0034,Z
C,590,0.02706,episode_0034,Z
D,590,0.03064,episode_0034,Z
E,590,1.08181,episode_0034,Z
F,590,0.98149,episode_0034,Z
G,590,0.03538,episode_0034,Z
H,590,0.039,episode_0034,Z
A,591,0.03228,episode_0034,Z
B,591,0.02687,episode_0034,Z
C,591,0.01017,episode_0034,Z
D,591,0.03114,episode_0034,Z
E,591,0.02877,episode_0034,Z
F,591,0.02586,episode_0034,Z
G,591,0.02747,episode_0034,Z
H,591,0.02058,episode_0034,Z
A,592,0.0426,episode_0034,Z
B,592,0.02271,episode_0034,Z
C,592,0.02845,episode_0034,Z
D,592,0.03398,episode_0034,Z
E,592,0.01416,episode_0034,Z
F,592,0.01162,episode_0034,Z
G,592,0.01462,episode_0034,Z
H,592,0.02776,episode_0034,Z
A,595,0.96312,episode_0035,N
B,595,0.03227,episode_0035,N
C,595,0.03351,episode_0035,N
D,595,0.05425,episode_0035,N
E,595,0.94961,episode_0035,N
F,595,0.04033,episode_0035,N
G,595,0.02363,episode_0035,N
H,595,0.03206,episode_0035,N
A,596,0.97289,episode_0035,N
B,596,0.0271,episode_0035,N
C,596,0.03901,episode_0035,N
D,596,0.02006,episode_0035,N
E,596,0.99404,episode_0035,N
F,596,0.02651,episode_0035,N
G,596,0.02993,episode_0035,N
H,596,0.03714,episode_0035,N
A,597,1.0023,episode_0035,N
B,597,0.02636,episode_0035,N
C,597,0.02947,episode_0035,N
D,597,0.02644,episode_0035,N
E,597,1.02864,episode_0035,N
F,597,0.03944,episode_0035,N
G,597,0.03116,episode_0035,N
H,597,0.02793,episode_0035,N
A,598,0.0378,episode_0035,N
B,598,0.02724,episode_0035,N
C,598,0.03304,episode_0035,N
D,598,0.04029,episode_0035,N
E,598,0.03366,episode_0035,N
F,598,0.01904,episode_0035,N
G,598,0.03848,episode_0035,N
H,598,0.0366,episode_0035,N
A,599,1.03155,episode_0035,N
B,599,0.9438,episode_0035,N
C,599,0.03427,episode_0035,N
D,599,0.03599,episode_0035,N
E,599,0.02257,episode_0035,N
F,599,0.04108,episode_0035,N
G,599,0.0273,episode_0035,N
H,599,0.03806,episode_0035,N
A,600,1.04458,episode_0035,N
B,600,0.02465,episode_0035,N
C,600,0.01993,episode_0035,N
D,600,0.03175,episode_0035,N
E,600,0.03128,episode_0035,N
F,600,1.07152,episode_0035,N
G,600,0.04171,episode_0035,N
H,600,0.04744,episode_0035,N
A,601,0.87918,episode_0035,N
B,601,0.98903,episode_0035,N
C,601,0.02098,episode_0035,N
D,601,0.03497,episode_0035,N
E,601,0.02379,episode_0035,N
F,601,1.01341,episode_0035,N
G,601,0.02653,episode_0035,N
H,601,0.02864,episode_0035,N
A,602,1.02643,episode_0035,N
B,602,0.0379,episode_0035,N
C,602,0.03374,episode_0035,N
D,602,0.01893,episode_0035,N
E,602,0.03863,episode_0035,N
F,602,1.07647,episode_0035,N
G,602,0.02443,episode_0035,N
H,602,0.03604,episode_0035,N
A,603,0.02379,episode_0035,N
B,603,0.03577,episode_0035,N
C,603,0.05905,episode_0035,N
D,603,0.03833,episode_0035,N
E,603,0.05929,episode_0035,N
F,603,1.00557,episode_0035,N
G,603,0.02486,episode_0035,N
H,603,0.03286,episode_0035,N
A,604,0.02566,episode_0035,N
B,604,0.01482,episode_0035,N
C,604,0.03051,episode_0035,N
D,604,0.0072,episode_0035,N
E,604,0.01351,episode_0035,N
F,604,0.03671,episode_0035,N
G,604,0.02644,episode_0035,N
H,604,0.02616,episode_0035,N
A,605,1.01287,episode_0035,N
B,605,0.03472,episode_0035,N
C,605,0.02309,episode_0035,N
D,605,1.00567,episode_0035,N
E,605,0.04486,episode_0035,N
F,605,0.03551,episode_0035,N
G,605,0.02822,episode_0035,N
H,605,0.02292,episode_0035,N
A,606,0.99779,episode_0035,N
B,606,0.01681,episode_0035,N
C,606,0.02949,episode_0035,N
D,606,1.04355,episode_0035,N
E,606,1.05167,episode_0035,N
F,606,0.01641,episode_0035,N
G,606,0.03133,episode_0035,N
H,606,0.03134,episode_0035,N
A,607,0.93965,episode_0035,N
B,607,0.04417,episode_0035,N
C,607,0.00971,episode_0035,N
D,607,1.1362,episode_0035,N
E,607,0.02989,episode_0035,N
F,607,0.03391,episode_0035,N
G,607,0.02922,episode_0035,N
H,607,0.02056,episode_0035,N
A,608,0.0455,episode_0035,N
B,608,0.03206,episode_0035,N
C,608,0.02676,episode_0035,N
D,608,0.0381,episode_0035,N
E,608,0.03402,episode_0035,N
F,608,0.04901,episode_0035,N
G,608,0.03182,episode_0035,N
H,608,0.03258,episode_0035,N
A,609,0.03652,episode_0035,N
B,609,0.03904,episode_0035,N
C,609,0.0326,episode_0035,N
D,609,0.04916,episode_0035,N
E,609,0.02593,episode_0035,N
F,609,0.03528,episode_0035,N
G,609,0.9157,episode_0035,N
H,609,0.04429,episode_0035,N
A,612,1.0487,episode_0036,X
B,612,1.08153,episode_0036,X
C,612,0.02283,episode_0036,X
D,612,0.03976,episode_0036,X
E,612,0.01442,episode_0036,X
F,612,0.99138,episode_0036,X
G,612,0.02987,episode_0036,X
H,612,0.03138,episode_0036,X
A,613,1.01543,episode_0036,X
B,613,0.97762,episode_0036,X
C,613,0.04679,episode_0036,X
D,613,0.03324,episode_0036,X
E,613,0.02711,episode_0036,X
F,613,0.03072,episode_0036,X
G,613,0.01901,episode_0036,X
H,613,0.03206,episode_0036,X
A,614,0.90367,episode_0036,X
B,614,0.93884,episode_0036,X
C,614,0.9707,episode_0036,X
D,614,0.02423,episode_0036,X
E,614,0.0131,episode_0036,X
F,614,0.02708,episode_0036,X
G,614,0.02001,episode_0036,X
H,614,0.02377,episode_0036,X
A,615,0.02082,episode_0036,X
B,615,0.02618,episode_0036,X
C,615,0.02906,episode_0036,X
D,615,0.03458,episode_0036,X
E,615,0.03873,episode_0036,X
F,615,0.02657,episode_0036,X
G,615,0.02674,episode_0036,X
H,615,0.01725,episode_0036,X
A,616,0.032,episode_0036,X
B,616,0.04633,episode_0036,X
C,616,0.03587,episode_0036,X
D,616,0.02557,episode_0036,X
E,616,0.02068,episode_0036,X
F,616,0.04088,episode_0036,X
G,616,0.03021,episode_0036,X
H,616,0.02294,episode_0036,X
A,617,0.03179,episode_0036,X
B,617,1.07284,episode_0036,X
C,617,0.9402,episode_0036,X
D,617,0.0384,episode_0036,X
E,617,0.03229,episode_0036,X
F,617,0.03112,episode_0036,X
G,617,0.04883,episode_0036,X
H,617,0.02406,episode_0036,X
A,618,0.02826,episode_0036,X
B,618,1.03584,episode_0036,X
C,618,1.00367,episode_0036,X
D,618,0.03681,episode_0036,X
E,618,0.04646,episode_0036,X
F,618,0.03518,episode_0036,X
G,618,0.0415,episode_0036,X
H,618,0.92141,episode_0036,X
A,619,0.03286,episode_0036,X
B,619,0.91075,episode_0036,X
C,619,1.05174,episode_0036,X
D,619,0.04314,episode_0036,X
E,619,0.02115,episode_0036,X
F,619,0.0278,episode_0036,X
G,619,0.03305,episode_0036,X
H,619,0.03519,episode_0036,X
A,620,0.03198,episode_0036,X
B,620,0.03043,episode_0036,X
C,620,0.03337,episode_0036,X
D,620,0.0159,episode_0036,X
E,620,0.03309,episode_0036,X
F,620,0.02857,episode_0036,X
G,620,0.05124,episode_0036,X
H,620,0.04797,episode_0036,X
A,621,0.03506,episode_0036,X
B,621,0.02705,episode_0036,X
C,621,0.03902,episode_0036,X
D,621,0.02178,episode_0036,X
E,621,0.04491,episode_0036,X
F,621,0.02791,episode_0036,X
G,621,0.0317,episode_0036,X
H,621,0.02123,episode_0036,X
A,622,0.02305,episode_0036,X
B,622,1.03144,episode_0036,X
C,622,0.95781,episode_0036,X
D,622,0.99413,episode_0036,X
E,622,0.04551,episode_0036,X
F,622,1.00157,episode_0036,X
G,622,0.04971,episode_0036,X
H,622,0.02885,episode_0036,X
A,623,0.03336,episode_0036,X
B,623,0.03211,episode_0036,X
C,623,0.94871,episode_0036,X
D,623,0.97176,episode_0036,X
E,623,0.02402,episode_0036,X
F,623,0.04181,episode_0036,X
G,623,0.01554,episode_0036,X
H,623,0.04198,episode_0036,X
A,624,0.01558,episode_0036,X
B,624,0.03223,episode_0036,X
C,624,1.03878,episode_0036,X
D,624,1.10012,episode_0036,X
E,624,0.03093,episode_0036,X
F,624,0.02626,episode_0036,X
G,624,0.03111,episode_0036,X
H,624,0.01829,episode_0036,X
A,625,0.05188,episode_0036,X
B,625,0.01936,episode_0036,X
C,625,0.0276,episode_0036,X
D,625,0.01844,episode_0036,X
E,625,0.02914,episode_0036,X
F,625,0.01895,episode_0036,X
G,625,0.04157,episode_0036,X
H,625,0.02444,episode_0036,X
A,626,0.02752,episode_0036,X
B,626,0.04167,episode_0036,X
C,626,0.02641,episode_0036,X
D,626,0.04097,episode_0036,X
E,626,0.03299,episode_0036,X
F,626,0.02322,episode_0036,X
G,626,0.02435,episode_0036,X
H,626,0.03562,episode_0036,X
A,629,0.03822,episode_0037,Z
B,629,1.06716,episode_0037,Z
C,629,0.03724,episode_0037,Z
D,629,0.02915,episode_0037,Z
E,629,0.02193,episode_0037,Z
F,629,0.03997,episode_0037,Z
G,629,0.95185,episode_0037,Z
H,629,0.04465,episode_0037,Z
A,630,1.05148,episode_0037,Z
B,630,0.90966,episode_0037,Z
C,630,0.02788,episode_0037,Z
D,630,0.03631,episode_0037,Z
E,630,0.00865,episode_0037,Z
F,630,0.03405,episode_0037,Z
G,630,0.03401,episode_0037,Z
H,630,0.03602,episode_0037,Z
A,631,0.94251,episode_0037,Z
B,631,0.96403,episode_0037,Z
C,631,0.02833,episode_0037,Z
D,631,0.02391,episode_0037,Z
E,631,0.02704,episode_0037,Z
F,631,0.02376,episode_0037,Z
G,631,0.05216,episode_0037,Z
H,631,0.04585,episode_0037,Z
A,632,0.04261,episode_0037,Z
B,632,0.00935,episode_0037,Z
C,632,0.02238,episode_0037,Z
D,632,0.02011,episode_0037,Z
E,632,0.01507,episode_0037,Z
F,632,0.04259,episode_0037,Z
G,632,0.01373,episode_0037,Z
H,632,0.02574,episode_0037,Z
A,633,0.0385,episode_0037,Z
B,633,0.02771,episode_0037,Z
C,633,0.01238,episode_0037,Z
D,633,0.03565,episode_0037,Z
E,633,0.02457,episode_0037,Z
F,633,0.03249,episode_0037,Z
G,633,0.03884,episode_0037,Z
H,633,0.03138,episode_0037,Z
A,634,0.03354,episode_0037,Z
B,634,1.01592,episode_0037,Z
C,634,0.03885,episode_0037,Z
D,634,0.03974,episode_0037,Z
E,634,1.00637,episode_0037,Z
F,634,0.03031,episode_0037,Z
G,634,0.02854,episode_0037,Z
H,634,0.02621,episode_0037,Z
A,635,0.02395,episode_0037,Z
B,635,1.03806,episode_0037,Z
C,635,0.02194,episode_0037,Z
D,635,0.0285,episode_0037,Z
E,635,0.93046,episode_0037,Z
F,635,0.02928,episode_0037,Z
G,635,0.03789,episode_0037,Z
H,635,0.01852,episode_0037,Z
A,636,0.01813,episode_0037,Z
B,636,1.12118,episode_0037,Z
C,636,0.04651,episode_0037,Z
D,636,1.00693,episode_0037,Z
E,636,0.91737,episode_0037,Z
F,636,0.03405,episode_0037,Z
G,636,0.02325,episode_0037,Z
H,636,0.01802,episode_0037,Z
A,637,0.03164,episode_0037,Z
B,637,0.01636,episode_0037,Z
