event_id,episode_id,t_start,t_end,participants,label,intensities,context,source_window,outcome
event_00176,episode_0030,520,521,"E,F,G","{E,F,G}","{""E"": 0.8832, ""F"": 0.8814, ""G"": 0.8862}",X,union:heu_like:heu:520:521,Y1
event_00177,episode_0030,520,522,"E,F","{E,F}","{""E"": 0.9992, ""F"": 0.9662}",X,union:sliding_window:520:522|heu_like:heu:522:522,Y1
event_00178,episode_0031,527,529,"B,E","{B,E}","{""B"": 0.9623, ""E"": 0.9481}",N,union:sliding_window:527:529|heu_like:heu:527:529,YN
event_00179,episode_0031,532,532,"A,F,H","{A,F,H}","{""A"": 0.8177, ""F"": 0.8164, ""H"": 0.9463}",N,union:heu_like:heu:532:532,YN
event_00180,episode_0031,533,533,"A,H","{A,H}","{""A"": 0.9472, ""H"": 0.9703}",N,union:heu_like:heu:533:533,YN
event_00181,episode_0031,537,539,"A,D","{A,D}","{""A"": 0.9595, ""D"": 0.9432}",N,union:sliding_window:537:539|heu_like:heu:537:538,YN
event_00182,episode_0031,539,539,"A,B,D,E,H","{A,B,D,E,H}","{""A"": 0.9724, ""B"": 0.8151, ""D"": 0.9705, ""E"": 0.8127, ""H"": 0.8298}",N,union:heu_like:heu:539:539,YN
event_00183,episode_0032,544,544,"A,B,E","{A,B,E}","{""A"": 0.8, ""B"": 0.8, ""E"": 0.8}",W,union:heu_like:heu:544:544,Y3
event_00184,episode_0032,545,545,"A,B,H","{A,B,H}","{""A"": 0.944, ""B"": 0.944, ""H"": 0.8049}",W,union:heu_like:heu:545:545,Y3
event_00185,episode_0032,549,549,"B,G","{B,G}","{""B"": 0.8736, ""G"": 0.8139}",W,union:heu_like:heu:549:549,Y3
event_00186,episode_0032,550,550,"B,E,G","{B,E,G}","{""B"": 0.9572, ""E"": 0.8282, ""G"": 0.9465}",W,union:heu_like:heu:550:550,Y3
event_00187,episode_0032,551,551,"E,G","{E,G}","{""E"": 0.9491, ""G"": 0.9704}",W,union:heu_like:heu:551:551,Y3
event_00188,episode_0032,552,552,"A,D","{A,D}","{""A"": 0.8251, ""D"": 0.8143}",W,union:heu_like:heu:552:552,Y3
event_00189,episode_0032,554,554,"F,G","{F,G}","{""F"": 0.8142, ""G"": 0.8765}",W,union:heu_like:heu:554:554,Y3
event_00190,episode_0032,555,555,"E,F","{E,F}","{""E"": 0.8498, ""F"": 0.9465}",W,union:heu_like:heu:555:555,Y3
event_00191,episode_0032,556,556,"A,E,F","{A,E,F}","{""A"": 0.8443, ""E"": 0.953, ""F"": 0.9704}",W,union:heu_like:heu:556:556,Y3
event_00192,episode_0033,561,563,"A,B","{A,B}","{""A"": 0.9309, ""B"": 0.9478}",Z,union:sliding_window:561:563|heu_like:heu:561:563,Y2
event_00193,episode_0033,564,564,"D,H","{D,H}","{""D"": 0.8138, ""H"": 0.8107}",Z,union:heu_like:heu:564:564,Y2
event_00194,episode_0033,566,568,"B,E","{B,E}","{""B"": 0.9708, ""E"": 0.9859}",Z,union:sliding_window:566:568|heu_like:heu:566:568,Y2
event_00195,episode_0033,571,573,"E,F","{E,F}","{""E"": 0.9294, ""F"": 0.9852}",Z,union:sliding_window:571:573|heu_like:heu:571:572,Y2
event_00196,episode_0033,573,573,"C,E,F","{C,E,F}","{""C"": 0.8163, ""E"": 0.9724, ""F"": 0.9747}",Z,union:heu_like:heu:573:573,Y2
event_00197,episode_0034,578,580,"A,B","{A,B}","{""A"": 0.9497, ""B"": 0.9449}",X,union:sliding_window:578:580|heu_like:heu:578:579,Y1
event_00198,episode_0034,580,580,"A,B,C","{A,B,C}","{""A"": 0.9699, ""B"": 0.9699, ""C"": 0.8078}",X,union:heu_like:heu:580:580,Y1
event_00199,episode_0034,583,583,"B,C","{B,C}","{""B"": 0.8757, ""C"": 0.8658}",X,union:heu_like:heu:583:583,Y1
event_00200,episode_0034,585,585,"B,C","{B,C}","{""B"": 0.9024, ""C"": 0.9721}",X,union:heu_like:heu:585:585,Y1
event_00201,episode_0034,588,590,"E,F","{E,F}","{""E"": 0.939, ""F"": 0.9346}",X,union:sliding_window:588:590|heu_like:heu:588:588|heu_like:heu:590:590,Y1
event_00202,episode_0034,589,589,"D,E,F","{D,E,F}","{""D"": 0.814, ""E"": 0.9461, ""F"": 0.9469}",X,union:heu_like:heu:589:589,Y1
event_00203,episode_0035,595,597,"C,D","{C,D}","{""C"": 0.9647, ""D"": 0.9492}",N,union:sliding_window:595:597|heu_like:heu:595:597,YN
event_00204,episode_0035,598,598,"G,H","{G,H}","{""G"": 0.8128, ""H"": 0.8106}",N,union:heu_like:heu:598:598,YN
event_00205,episode_0035,600,600,"A,E,H","{A,E,H}","{""A"": 0.8136, ""E"": 0.8139, ""H"": 0.9703}",N,union:heu_like:heu:600:600,YN
event_00206,episode_0035,600,602,"A,E","{A,E}","{""A"": 0.9756, ""E"": 0.9976}",N,union:sliding_window:600:602|heu_like:heu:601:602,YN
event_00207,episode_0035,605,605,"C,E,G","{C,E,G}","{""C"": 0.8182, ""E"": 0.874, ""G"": 0.8237}",N,union:heu_like:heu:605:605,YN
event_00208,episode_0035,605,607,"E,G","{E,G}","{""E"": 0.9954, ""G"": 0.9767}",N,union:sliding_window:605:607|heu_like:heu:607:607,YN
event_00209,episode_0035,606,606,"E,F,G","{E,F,G}","{""E"": 0.9573, ""F"": 0.8132, ""G"": 0.9483}",N,union:heu_like:heu:606:606,YN
event_00210,episode_0036,612,612,"A,B,C,G","{A,B,C,G}","{""A"": 0.8, ""B"": 0.8, ""C"": 0.8, ""G"": 0.8}",W,union:heu_like:heu:612:612,Y3
event_00211,episode_0036,612,614,"A,B","{A,B}","{""A"": 0.976, ""B"": 0.978}",W,union:sliding_window:612:614|heu_like:heu:613:614,Y3
event_00212,episode_0036,617,619,"B,G","{B,G}","{""B"": 0.9729, ""G"": 0.9524}",W,union:sliding_window:617:619|heu_like:heu:617:619,Y3
event_00213,episode_0036,623,624,"E,F","{E,F}","{""E"": 0.8794, ""F"": 0.9585}",W,union:heu_like:heu:623:624,Y3
event_00214,episode_0037,629,629,"A,B,E","{A,B,E}","{""A"": 0.8, ""B"": 0.8, ""E"": 0.8}",Z,union:heu_like:heu:629:629,Y2
event_00215,episode_0037,629,631,"A,B","{A,B}","{""A"": 0.9814, ""B"": 1.0034}",Z,union:sliding_window:629:631|heu_like:heu:630:631,Y2
event_00216,episode_0037,635,635,"B,E","{B,E}","{""B"": 0.8497, ""E"": 0.9501}",Z,union:heu_like:heu:635:635,Y2
event_00217,episode_0037,636,636,"B,C,E","{B,C,E}","{""B"": 0.9529, ""C"": 0.8178, ""E"": 0.971}",Z,union:heu_like:heu:636:636,Y2
event_00218,episode_0037,639,641,"E,F","{E,F}","{""E"": 0.9583, ""F"": 0.9552}",Z,union:sliding_window:639:641|heu_like:heu:639:640,Y2
event_00219,episode_0037,641,641,"E,F,H","{E,F,H}","{""E"": 0.9723, ""F"": 0.9705, ""H"": 0.8113}",Z,union:heu_like:heu:641:641,Y2
event_00220,episode_0038,647,647,"A,B,G","{A,B,G}","{""A"": 0.8061, ""B"": 0.944, ""G"": 0.8071}",X,union:heu_like:heu:647:647,Y1
event_00221,episode_0038,651,653,"B,C","{B,C}","{""B"": 0.9654, ""C"": 0.9705}",X,union:sliding_window:651:653|heu_like:heu:651:653,Y1
event_00222,episode_0038,656,657,"E,F","{E,F}","{""E"": 0.8792, ""F"": 0.8825}",X,union:heu_like:heu:656:657,Y1
event_00223,episode_0038,660,660,"C,G","{C,G}","{""C"": 0.822, ""G"": 0.813}",X,union:heu_like:heu:660:660,Y1
event_00224,episode_0039,663,665,"F,H","{F,H}","{""F"": 0.9717, ""H"": 0.9215}",N,union:sliding_window:663:665|heu_like:heu:663:665,YN
event_00225,episode_0039,669,670,"C,H","{C,H}","{""C"": 0.8818, ""H"": 0.9015}",N,union:heu_like:heu:669:670,YN
event_00226,episode_0039,673,675,"E,G","{E,G}","{""E"": 0.9411, ""G"": 0.9269}",N,union:sliding_window:673:675|heu_like:heu:673:673|heu_like:heu:675:675,YN
event_00227,episode_0039,674,674,"C,E,G","{C,E,G}","{""C"": 0.8514, ""E"": 0.9457, ""G"": 0.9459}",N,union:heu_like:heu:674:674,YN
event_00228,episode_0040,680,680,"A,B,E,H","{A,B,E,H}","{""A"": 0.8, ""B"": 0.8, ""E"": 0.8, ""H"": 0.8}",Z,union:heu_like:heu:680:680,Y2
event_00229,episode_0040,680,682,"A,B","{A,B}","{""A"": 0.9776, ""B"": 0.9728}",Z,union:sliding_window:680:682|heu_like:heu:681:681,Y2
event_00230,episode_0040,682,682,"A,B,H","{A,B,H}","{""A"": 0.9699, ""B"": 0.9699, ""H"": 0.8932}",Z,union:heu_like:heu:682:682,Y2
event_00231,episode_0040,685,687,"B,E","{B,E}","{""B"": 0.9431, ""E"": 0.9646}",Z,union:sliding_window:685:687|heu_like:heu:685:687,Y2
event_00232,episode_0040,690,692,"E,F","{E,F}","{""E"": 0.9855, ""F"": 0.9486}",Z,union:sliding_window:690:692|heu_like:heu:690:692,Y2
event_00233,episode_0041,697,699,"A,B","{A,B}","{""A"": 0.9284, ""B"": 0.9422}",X,union:sliding_window:697:699|heu_like:heu:697:698,Y1
event_00234,episode_0041,699,699,"A,B,D","{A,B,D}","{""A"": 0.9699, ""B"": 0.9699, ""D"": 0.8066}",X,union:heu_like:heu:699:699,Y1
event_00235,episode_0041,702,704,"B,C","{B,C}","{""B"": 0.9768, ""C"": 0.9599}",X,union:sliding_window:702:704|heu_like:heu:702:704,Y1
event_00236,episode_0041,707,709,"E,F","{E,F}","{""E"": 0.9399, ""F"": 0.9823}",X,union:sliding_window:707:709|heu_like:heu:707:709,Y1
event_00237,episode_0042,714,716,"A,B","{A,B}","{""A"": 0.9094, ""B"": 0.9021}",W,union:sliding_window:714:716|heu_like:heu:714:714,Y3
event_00238,episode_0042,715,715,"A,B,F","{A,B,F}","{""A"": 0.944, ""B"": 0.944, ""F"": 0.8087}",W,union:heu_like:heu:715:715,Y3
event_00239,episode_0042,716,716,"A,B,C","{A,B,C}","{""A"": 0.9699, ""B"": 0.9699, ""C"": 0.8111}",W,union:heu_like:heu:716:716,Y3
event_00240,episode_0042,719,721,"B,G","{B,G}","{""B"": 0.9621, ""G"": 0.9327}",W,union:sliding_window:719:721|heu_like:heu:719:720,Y3
event_00241,episode_0042,721,721,"B,D,G","{B,D,G}","{""B"": 0.9723, ""D"": 0.8119, ""G"": 0.9704}",W,union:heu_like:heu:721:721,Y3
event_00242,episode_0042,724,726,"E,F","{E,F}","{""E"": 0.9368, ""F"": 0.9418}",W,union:sliding_window:724:726|heu_like:heu:724:725,Y3
event_00243,episode_0042,726,726,"D,E,F","{D,E,F}","{""D"": 0.8347, ""E"": 0.9705, ""F"": 0.9705}",W,union:heu_like:heu:726:726,Y3
event_00244,episode_0043,731,733,"A,D","{A,D}","{""A"": 0.966, ""D"": 0.9525}",N,union:sliding_window:731:733|heu_like:heu:731:733,YN
event_00245,episode_0043,737,737,"B,F","{B,F}","{""B"": 0.8156, ""F"": 0.9468}",N,union:heu_like:heu:737:737,YN
event_00246,episode_0043,738,738,"E,F","{E,F}","{""E"": 0.8146, ""F"": 0.9704}",N,union:heu_like:heu:738:738,YN
event_00247,episode_0043,742,743,"A,F","{A,F}","{""A"": 0.8818, ""F"": 0.9652}",N,union:heu_like:heu:742:743,YN
event_00248,episode_0044,748,748,"A,B","{A,B}","{""A"": 0.8, ""B"": 0.8}",W,union:heu_like:heu:748:748,Y3
event_00249,episode_0044,750,750,"A,B,D","{A,B,D}","{""A"": 0.8933, ""B"": 0.8938, ""D"": 0.8062}",W,union:heu_like:heu:750:750,Y3
event_00250,episode_0044,754,755,"B,G","{B,G}","{""B"": 0.9017, ""G"": 0.9582}",W,union:heu_like:heu:754:755,Y3
event_00251,episode_0044,758,758,"E,F","{E,F}","{""E"": 0.8166, ""F"": 0.8159}",W,union:heu_like:heu:758:758,Y3
event_00252,episode_0044,759,759,"E,G","{E,G}","{""E"": 0.947, ""G"": 0.8523}",W,union:heu_like:heu:759:759,Y3
event_00253,episode_0044,760,760,"E,F","{E,F}","{""E"": 0.9705, ""F"": 0.8964}",W,union:heu_like:heu:760:760,Y3
event_00254,episode_0045,765,767,"A,B","{A,B}","{""A"": 0.9446, ""B"": 0.9374}",Z,union:sliding_window:765:767|heu_like:heu:765:765|heu_like:heu:767:767,Y2
event_00255,episode_0045,766,766,"A,B,D","{A,B,D}","{""A"": 0.944, ""B"": 0.944, ""D"": 0.8055}",Z,union:heu_like:heu:766:766,Y2
event_00256,episode_0045,770,770,"B,E","{B,E}","{""B"": 0.8753, ""E"": 0.8102}",Z,union:heu_like:heu:770:770,Y2
event_00257,episode_0045,772,772,"B,E","{B,E}","{""B"": 0.9724, ""E"": 0.8948}",Z,union:heu_like:heu:772:772,Y2
event_00258,episode_0045,775,775,"E,G","{E,G}","{""E"": 0.8702, ""G"": 0.8103}",Z,union:heu_like:heu:775:775,Y2
event_00259,episode_0045,776,777,"E,F","{E,F}","{""E"": 0.9644, ""F"": 0.8804}",Z,union:heu_like:heu:776:777,Y2
event_00260,episode_0046,782,782,"A,B,H","{A,B,H}","{""A"": 0.8, ""B"": 0.8, ""H"": 0.8}",X,union:heu_like:heu:782:782,Y1
event_00261,episode_0046,782,784,"A,B","{A,B}","{""A"": 0.9552, ""B"": 0.993}",X,union:sliding_window:782:784|heu_like:heu:783:783,Y1
event_00262,episode_0046,784,784,"A,B,F","{A,B,F}","{""A"": 0.9699, ""B"": 0.9699, ""F"": 0.8089}",X,union:heu_like:heu:784:784,Y1
event_00263,episode_0046,787,787,"B,C,F","{B,C,F}","{""B"": 0.8762, ""C"": 0.8135, ""F"": 0.8639}",X,union:heu_like:heu:787:787,Y1
event_00264,episode_0046,787,789,"B,C","{B,C}","{""B"": 0.99, ""C"": 0.9651}",X,union:sliding_window:787:789|heu_like:heu:788:789,Y1
event_00265,episode_0046,792,792,"B,E,F","{B,E,F}","{""B"": 0.8739, ""E"": 0.8141, ""F"": 0.8323}",X,union:heu_like:heu:792:792,Y1
event_00266,episode_0046,792,794,"E,F","{E,F}","{""E"": 0.9792, ""F"": 0.9743}",X,union:sliding_window:792:794|heu_like:heu:793:794,Y1
event_00267,episode_0047,799,801,"B,H","{B,H}","{""B"": 0.9297, ""H"": 0.9274}",N,union:sliding_window:799:801|heu_like:heu:799:800,YN
event_00268,episode_0047,801,801,"B,G,H","{B,G,H}","{""B"": 0.9699, ""G"": 0.8106, ""H"": 0.9699}",N,union:heu_like:heu:801:801,YN
event_00269,episode_0047,804,806,"C,G","{C,G}","{""C"": 0.9796, ""G"": 0.9814}",N,union:sliding_window:804:806|heu_like:heu:804:806,YN
event_00270,episode_0047,809,809,"C,F,G","{C,F,G}","{""C"": 0.8728, ""F"": 0.8147, ""G"": 0.8748}",N,union:heu_like:heu:809:809,YN
event_00271,episode_0047,809,811,"F,G","{F,G}","{""F"": 0.9956, ""G"": 0.9983}",N,union:sliding_window:809:811|heu_like:heu:810:811,YN
event_00272,episode_0048,816,818,"A,B","{A,B}","{""A"": 0.9748, ""B"": 0.9638}",X,union:sliding_window:816:818|heu_like:heu:816:818,Y1
event_00273,episode_0048,821,823,"B,C","{B,C}","{""B"": 0.9932, ""C"": 0.958}",X,union:sliding_window:821:823|heu_like:heu:821:823,Y1
event_00274,episode_0048,826,826,"E,F","{E,F}","{""E"": 0.8131, ""F"": 0.8169}",X,union:heu_like:heu:826:826,Y1
event_00275,episode_0048,828,828,"C,E,F","{C,E,F}","{""C"": 0.8373, ""E"": 0.8947, ""F"": 0.9705}",X,union:heu_like:heu:828:828,Y1
event_00276,episode_0049,833,835,"A,B","{A,B}","{""A"": 0.9289, ""B"": 0.9506}",W,union:sliding_window:833:835|heu_like:heu:833:835,Y3
event_00277,episode_0049,838,840,"B,G","{B,G}","{""B"": 0.9738, ""G"": 0.9435}",W,union:sliding_window:838:840|heu_like:heu:838:840,Y3
event_00278,episode_0049,843,845,"E,F","{E,F}","{""E"": 0.9761, ""F"": 0.9447}",W,union:sliding_window:843:845|heu_like:heu:843:845,Y3
event_00279,episode_0050,850,850,"A,B,F","{A,B,F}","{""A"": 0.8, ""B"": 0.8, ""F"": 0.8}",Z,union:heu_like:heu:850:850,Y2
event_00280,episode_0050,850,852,"A,B","{A,B}","{""A"": 0.9546, ""B"": 1.0052}",Z,union:sliding_window:850:852|heu_like:heu:851:852,Y2
event_00281,episode_0050,855,855,"B,D,E,H","{B,D,E,H}","{""B"": 0.8743, ""D"": 0.8124, ""E"": 0.8109, ""H"": 0.8175}",Z,union:heu_like:heu:855:855,Y2
event_00282,episode_0050,855,857,"B,E","{B,E}","{""B"": 0.9897, ""E"": 0.9913}",Z,union:sliding_window:855:857|heu_like:heu:856:857,Y2
event_00283,episode_0050,860,860,"B,E,F","{B,E,F}","{""B"": 0.8769, ""E"": 0.8709, ""F"": 0.8133}",Z,union:heu_like:heu:860:860,Y2
event_00284,episode_0050,860,862,"E,F","{E,F}","{""E"": 0.9731, ""F"": 0.9658}",Z,union:sliding_window:860:862|heu_like:heu:861:861,Y2
event_00285,episode_0050,862,862,"E,F,G","{E,F,G}","{""E"": 0.9722, ""F"": 0.9703, ""G"": 0.8209}",Z,union:heu_like:heu:862:862,Y2
event_00286,episode_0051,867,867,"F,G","{F,G}","{""F"": 0.8, ""G"": 0.8}",N,union:heu_like:heu:867:867,YN
event_00287,episode_0051,869,869,"F,G","{F,G}","{""F"": 0.8934, ""G"": 0.9699}",N,union:heu_like:heu:869:869,YN
event_00288,episode_0051,872,872,"D,E,H","{D,E,H}","{""D"": 0.8149, ""E"": 0.8109, ""H"": 0.8125}",N,union:heu_like:heu:872:872,YN
event_00289,episode_0051,872,874,"D,H","{D,H}","{""D"": 0.9915, ""H"": 0.9795}",N,union:sliding_window:872:874|heu_like:heu:873:874,YN
event_00290,episode_0051,877,877,"B,F,G","{B,F,G}","{""B"": 0.8195, ""F"": 0.817, ""G"": 0.8225}",N,union:heu_like:heu:877:877,YN
event_00291,episode_0051,877,879,"B,G","{B,G}","{""B"": 0.9832, ""G"": 0.9692}",N,union:sliding_window:877:879|heu_like:heu:878:878,YN
event_00292,episode_0051,879,879,"A,B,E,G,H","{A,B,E,G,H}","{""A"": 0.8175, ""B"": 0.9706, ""E"": 0.8219, ""G"": 0.9706, ""H"": 0.8364}",N,union:heu_like:heu:879:879,YN
event_00293,episode_0052,884,884,"A,B,G","{A,B,G}","{""A"": 0.8, ""B"": 0.8, ""G"": 0.8}",Z,union:heu_like:heu:884:884,Y2
event_00294,episode_0052,885,885,"B,E","{B,E}","{""B"": 0.944, ""E"": 0.8049}",Z,union:heu_like:heu:885:885,Y2
event_00295,episode_0052,886,886,"B,G","{B,G}","{""B"": 0.9699, ""G"": 0.8948}",Z,union:heu_like:heu:886:886,Y2
event_00296,episode_0052,889,891,"B,E","{B,E}","{""B"": 0.9589, ""E"": 0.9558}",Z,union:sliding_window:889:891|heu_like:heu:889:889|heu_like:heu:891:891,Y2
event_00297,episode_0052,890,890,"B,C,E","{B,C,E}","{""B"": 0.9579, ""C"": 0.8155, ""E"": 0.952}",Z,union:heu_like:heu:890:890,Y2
event_00298,episode_0052,894,896,"E,F","{E,F}","{""E"": 0.9681, ""F"": 0.9085}",Z,union:sliding_window:894:896|heu_like:heu:894:896,Y2
event_00299,episode_0053,901,903,"A,B","{A,B}","{""A"": 0.9308, ""B"": 0.9415}",X,union:sliding_window:901:903|heu_like:heu:901:901|heu_like:heu:903:903,Y1
event_00300,episode_0053,902,902,"A,B,H","{A,B,H}","{""A"": 0.944, ""B"": 0.944, ""H"": 0.8064}",X,union:heu_like:heu:902:902,Y1
event_00301,episode_0053,905,905,"D,F","{D,F}","{""D"": 0.8127, ""F"": 0.813}",X,union:heu_like:heu:905:905,Y1
event_00302,episode_0053,906,908,"B,C","{B,C}","{""B"": 0.9869, ""C"": 0.9687}",X,union:sliding_window:906:908|heu_like:heu:906:908,Y1
event_00303,episode_0053,911,913,"E,F","{E,F}","{""E"": 0.9317, ""F"": 0.9821}",X,union:sliding_window:911:913|heu_like:heu:911:912,Y1
event_00304,episode_0053,913,913,"B,E,F","{B,E,F}","{""B"": 0.835, ""E"": 0.9705, ""F"": 0.9748}",X,union:heu_like:heu:913:913,Y1
event_00305,episode_0054,918,918,"A,B","{A,B}","{""A"": 0.8, ""B"": 0.8}",W,union:heu_like:heu:918:918,Y3
event_00306,episode_0054,920,920,"A,B,D,E,F","{A,B,D,E,F}","{""A"": 0.9699, ""B"": 0.8936, ""D"": 0.8099, ""E"": 0.8083, ""F"": 0.8064}",W,union:heu_like:heu:920:920,Y3
event_00307,episode_0054,923,925,"B,G","{B,G}","{""B"": 0.9499, ""G"": 0.981}",W,union:sliding_window:923:925|heu_like:heu:923:925,Y3
event_00308,episode_0054,928,930,"E,F","{E,F}","{""E"": 0.9566, ""F"": 0.952}",W,union:sliding_window:928:930|heu_like:heu:928:930,Y3
event_00309,episode_0055,935,937,"E,H","{E,H}","{""E"": 0.9262, ""H"": 0.9371}",N,union:sliding_window:935:937|heu_like:heu:935:935|heu_like:heu:937:937,YN
event_00310,episode_0055,936,936,"B,E,H","{B,E,H}","{""B"": 0.8052, ""E"": 0.944, ""H"": 0.944}",N,union:heu_like:heu:936:936,YN
event_00311,episode_0055,938,938,"B,C","{B,C}","{""B"": 0.8946, ""C"": 0.8108}",N,union:heu_like:heu:938:938,YN
event_00312,episode_0055,941,942,"B,H","{B,H}","{""B"": 0.9117, ""H"": 0.9651}",N,union:heu_like:heu:941:942,YN
event_00313,episode_0055,945,947,"D,G","{D,G}","{""D"": 0.9377, ""G"": 0.9408}",N,union:sliding_window:945:947|heu_like:heu:945:945|heu_like:heu:947:947,YN
event_00314,episode_0055,946,946,"D,E,G","{D,E,G}","{""D"": 0.946, ""E"": 0.8225, ""G"": 0.9465}",N,union:heu_like:heu:946:946,YN
event_00315,episode_0056,952,952,"A,B","{A,B}","{""A"": 0.8, ""B"": 0.8}",Z,union:heu_like:heu:952:952,Y2
event_00316,episode_0056,953,953,"B,E","{B,E}","{""B"": 0.944, ""E"": 0.8038}",Z,union:heu_like:heu:953:953,Y2
event_00317,episode_0056,954,954,"A,B","{A,B}","{""A"": 0.8949, ""B"": 0.9699}",Z,union:heu_like:heu:954:954,Y2
event_00318,episode_0056,957,959,"B,E","{B,E}","{""B"": 0.9403, ""E"": 0.9688}",Z,union:sliding_window:957:959|heu_like:heu:957:958,Y2
event_00319,episode_0056,959,959,"B,C,E","{B,C,E}","{""B"": 0.9724, ""C"": 0.8174, ""E"": 0.9733}",Z,union:heu_like:heu:959:959,Y2
event_00320,episode_0056,962,964,"E,F","{E,F}","{""E"": 0.975, ""F"": 0.9473}",Z,union:sliding_window:962:964|heu_like:heu:962:964,Y2
event_00321,episode_0056,965,965,"C,D","{C,D}","{""C"": 0.8253, ""D"": 0.8173}",Z,union:heu_like:heu:965:965,Y2
event_00322,episode_0057,969,971,"A,B","{A,B}","{""A"": 0.9426, ""B"": 0.9444}",W,union:sliding_window:969:971|heu_like:heu:969:969|heu_like:heu:971:971,Y3
event_00323,episode_0057,970,970,"A,B,C","{A,B,C}","{""A"": 0.944, ""B"": 0.944, ""C"": 0.806}",W,union:heu_like:heu:970:970,Y3
event_00324,episode_0057,974,976,"B,G","{B,G}","{""B"": 0.9565, ""G"": 0.9139}",W,union:sliding_window:974:976|heu_like:heu:974:976,Y3
event_00325,episode_0057,979,979,"B,E,F","{B,E,F}","{""B"": 0.876, ""E"": 0.8137, ""F"": 0.8156}",W,union:heu_like:heu:979:979,Y3
event_00326,episode_0058,986,986,"A,B,C","{A,B,C}","{""A"": 0.8, ""B"": 0.8, ""C"": 0.8}",X,union:heu_like:heu:986:986,Y1
event_00327,episode_0058,986,988,"A,B","{A,B}","{""A"": 0.9674, ""B"": 0.9759}",X,union:sliding_window:986:988|heu_like:heu:987:987,Y1
event_00328,episode_0058,988,988,"A,B,E","{A,B,E}","{""A"": 0.9699, ""B"": 0.9699, ""E"": 0.8084}",X,union:heu_like:heu:988:988,Y1
event_00329,episode_0058,991,993,"B,C","{B,C}","{""B"": 0.9551, ""C"": 0.9362}",X,union:sliding_window:991:993|heu_like:heu:991:992,Y1
event_00330,episode_0058,993,993,"B,C,E","{B,C,E}","{""B"": 0.9723, ""C"": 0.9711, ""E"": 0.8345}",X,union:heu_like:heu:993:993,Y1
event_00331,episode_0058,996,998,"E,F","{E,F}","{""E"": 0.9594, ""F"": 0.9321}",X,union:sliding_window:996:998|heu_like:heu:996:996|heu_like:heu:998:998,Y1
event_00332,episode_0058,997,997,"A,E,F","{A,E,F}","{""A"": 0.8174, ""E"": 0.9559, ""F"": 0.9464}",X,union:heu_like:heu:997:997,Y1
event_00333,episode_0059,1003,1003,"C,F,H","{C,F,H}","{""C"": 0.8, ""F"": 0.8, ""H"": 0.8}",N,union:heu_like:heu:1003:1003,YN
event_00334,episode_0059,1005,1005,"C,F","{C,F}","{""C"": 0.9699, ""F"": 0.8945}",N,union:heu_like:heu:1005:1005,YN
event_00335,episode_0059,1007,1007,"A,G","{A,G}","{""A"": 0.8144, ""G"": 0.8139}",N,union:heu_like:heu:1007:1007,YN
event_00336,episode_0059,1008,1008,"A,D,E","{A,D,E}","{""A"": 0.9466, ""D"": 0.8944, ""E"": 0.8099}",N,union:heu_like:heu:1008:1008,YN
event_00337,episode_0059,1008,1010,"D,E","{D,E}","{""D"": 0.9687, ""E"": 0.998}",N,union:sliding_window:1008:1010|heu_like:heu:1009:1009,YN
event_00338,episode_0059,1010,1010,"A,D,E","{A,D,E}","{""A"": 0.9086, ""D"": 0.973, ""E"": 0.9702}",N,union:heu_like:heu:1010:1010,YN
event_00339,episode_0059,1013,1015,"B,E","{B,E}","{""B"": 0.8951, ""E"": 0.9152}",N,union:sliding_window:1013:1015|heu_like:heu:1013:1013,YN
event_00340,episode_0059,1014,1014,"A,B,E,H","{A,B,E,H}","{""A"": 0.8503, ""B"": 0.9468, ""E"": 0.9576, ""H"": 0.8184}",N,union:heu_like:heu:1014:1014,YN
event_00341,episode_0059,1015,1015,"B,D,E,F","{B,D,E,F}","{""B"": 0.9704, ""D"": 0.8375, ""E"": 0.9724, ""F"": 0.8173}",N,union:heu_like:heu:1015:1015,YN
event_00342,episode_0060,1020,1022,"A,B","{A,B}","{""A"": 0.9197, ""B"": 0.9276}",W,union:sliding_window:1020:1022|heu_like:heu:1020:1021,Y3
event_00343,episode_0060,1022,1022,"A,B,F","{A,B,F}","{""A"": 0.9699, ""B"": 0.9699, ""F"": 0.8052}",W,union:heu_like:heu:1022:1022,Y3
event_00344,episode_0060,1025,1027,"B,G","{B,G}","{""B"": 0.9794, ""G"": 0.9156}",W,union:sliding_window:1025:1027|heu_like:heu:1025:1026,Y3
event_00345,episode_0060,1027,1027,"B,D,G","{B,D,G}","{""B"": 0.9723, ""D"": 0.8169, ""G"": 0.9703}",W,union:heu_like:heu:1027:1027,Y3
event_00346,episode_0060,1030,1032,"E,F","{E,F}","{""E"": 0.9619, ""F"": 0.9668}",W,union:sliding_window:1030:1032|heu_like:heu:1030:1032,Y3
event_00347,episode_0060,1033,1033,"A,G","{A,G}","{""A"": 0.8202, ""G"": 0.824}",W,union:heu_like:heu:1033:1033,Y3
event_00348,episode_0061,1037,1037,"A,B,C","{A,B,C}","{""A"": 0.8, ""B"": 0.8, ""C"": 0.8}",Z,union:heu_like:heu:1037:1037,Y2
event_00349,episode_0061,1037,1039,"A,B","{A,B}","{""A"": 0.9863, ""B"": 0.9794}",Z,union:sliding_window:1037:1039|heu_like:heu:1039:1039,Y2
