from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00365,event_00366,3,B,"A,C,G",1,episode_0064,W,"{A,B,C}","{B,G}"
event_00366,event_00367,3,,"A,B,E,F,G",1,episode_0064,W,"{B,G}","{A,E,F}"
event_00367,event_00368,0,"E,F",A,1,episode_0064,W,"{A,E,F}","{E,F}"
event_00368,event_00369,-1,"E,F",B,1,episode_0064,W,"{E,F}","{B,E,F}"
event_00369,event_00370,2,E,"B,D,F",1,episode_0064,W,"{B,E,F}","{D,E}"
event_00371,event_00372,0,"A,B",G,1,episode_0065,Z,"{A,B,G}","{A,B}"
event_00372,event_00373,3,B,"A,E",1,episode_0065,Z,"{A,B}","{B,E}"
event_00373,event_00374,3,E,"B,F",1,episode_0065,Z,"{B,E}","{E,F}"
event_00374,event_00375,-1,"E,F",D,1,episode_0065,Z,"{E,F}","{D,E,F}"
event_00376,event_00377,0,"A,B",E,1,episode_0066,X,"{A,B}","{A,B,E}"
event_00377,event_00378,1,E,"A,B,G",1,episode_0066,X,"{A,B,E}","{E,G}"
event_00378,event_00379,2,,"B,C,D,E,F,G",1,episode_0066,X,"{E,G}","{B,C,D,F}"
event_00379,event_00380,0,"B,C","D,F",1,episode_0066,X,"{B,C,D,F}","{B,C}"
event_00380,event_00381,3,,"B,C,E,F",1,episode_0066,X,"{B,C}","{E,F}"
event_00382,event_00383,3,,"B,C,F,H",1,episode_0067,N,"{F,H}","{B,C}"
event_00383,event_00384,0,"B,C",D,1,episode_0067,N,"{B,C}","{B,C,D}"
event_00384,event_00385,3,"B,C",D,1,episode_0067,N,"{B,C,D}","{B,C}"
event_00385,event_00386,1,"B,C",G,1,episode_0067,N,"{B,C}","{B,C,G}"
event_00387,event_00388,1,"A,B,H",G,1,episode_0068,W,"{A,B,G,H}","{A,B,H}"
event_00388,event_00389,4,"A,B","G,H",1,episode_0068,W,"{A,B,H}","{A,B,G}"
event_00389,event_00390,0,"B,G",A,1,episode_0068,W,"{A,B,G}","{B,G}"
event_00390,event_00391,3,,"B,E,F,G",1,episode_0068,W,"{B,G}","{E,F}"
event_00391,event_00392,-1,"E,F",D,1,episode_0068,W,"{E,F}","{D,E,F}"
event_00392,event_00393,1,"E,F","D,H",1,episode_0068,W,"{D,E,F}","{E,F,H}"
event_00394,event_00395,3,B,"A,C",1,episode_0069,X,"{A,B}","{B,C}"
event_00395,event_00396,-1,"B,C",G,1,episode_0069,X,"{B,C}","{B,C,G}"
event_00396,event_00397,1,"B,C","D,G",1,episode_0069,X,"{B,C,G}","{B,C,D}"
event_00397,event_00398,4,,"B,C,D,E,F",1,episode_0069,X,"{B,C,D}","{E,F}"
event_00398,event_00399,1,"E,F",B,1,episode_0069,X,"{E,F}","{B,E,F}"
event_00399,event_00400,1,E,"B,C,F",1,episode_0069,X,"{B,E,F}","{C,E}"
event_00401,event_00402,0,"A,B",E,1,episode_0070,Z,"{A,B}","{A,B,E}"
event_00402,event_00403,3,"B,E",A,1,episode_0070,Z,"{A,B,E}","{B,E}"
event_00403,event_00404,0,"B,E",C,1,episode_0070,Z,"{B,E}","{B,C,E}"
event_00404,event_00405,3,E,"B,C,F",1,episode_0070,Z,"{B,C,E}","{E,F}"
event_00405,event_00406,-1,"E,F",C,1,episode_0070,Z,"{E,F}","{C,E,F}"
event_00406,event_00407,1,"E,F","C,G",1,episode_0070,Z,"{C,E,F}","{E,F,G}"
event_00408,event_00409,-1,"B,G",C,1,episode_0071,N,"{B,G}","{B,C,G}"
event_00409,event_00410,4,"B,C,G",,1,episode_0071,N,"{B,C,G}","{B,C,G}"
event_00410,event_00411,0,"B,C",G,1,episode_0071,N,"{B,C,G}","{B,C}"
event_00411,event_00412,3,C,"B,E",1,episode_0071,N,"{B,C}","{C,E}"
event_00412,event_00413,1,,"A,C,E,F",1,episode_0071,N,"{C,E}","{A,F}"
event_00414,event_00415,-1,"A,B",G,1,episode_0072,W,"{A,B}","{A,B,G}"
event_00415,event_00416,5,"B,G",A,1,episode_0072,W,"{A,B,G}","{B,G}"
event_00416,event_00417,1,"B,G",E,1,episode_0072,W,"{B,G}","{B,E,G}"
event_00417,event_00418,3,E,"B,F,G",1,episode_0072,W,"{B,E,G}","{E,F}"
event_00419,event_00420,3,B,"A,E",1,episode_0073,Z,"{A,B}","{B,E}"
event_00420,event_00421,-1,"B,E",F,1,episode_0073,Z,"{B,E}","{B,E,F}"
event_00421,event_00422,3,E,"B,D,F",1,episode_0073,Z,"{B,E,F}","{D,E}"
event_00422,event_00423,1,E,"D,F",1,episode_0073,Z,"{D,E}","{E,F}"
event_00423,event_00424,-1,"E,F",B,1,episode_0073,Z,"{E,F}","{B,E,F}"
event_00425,event_00426,2,"A,B",,1,episode_0074,X,"{A,B}","{A,B}"
event_00426,event_00427,1,B,"A,C",1,episode_0074,X,"{A,B}","{B,C}"
event_00427,event_00428,3,,"B,C,E,F",1,episode_0074,X,"{B,C}","{E,F}"
event_00428,event_00429,1,,"C,E,F,H",1,episode_0074,X,"{E,F}","{C,H}"
event_00430,event_00431,0,"G,H",A,1,episode_0075,N,"{A,G,H}","{G,H}"
event_00431,event_00432,3,,"D,F,G,H",1,episode_0075,N,"{G,H}","{D,F}"
event_00432,event_00433,3,,"A,C,D,F,H",1,episode_0075,N,"{D,F}","{A,C,H}"
event_00433,event_00434,0,"C,H",A,1,episode_0075,N,"{A,C,H}","{C,H}"
event_00434,event_00435,-1,"C,H",F,1,episode_0075,N,"{C,H}","{C,F,H}"
event_00436,event_00437,-1,"A,B",C,1,episode_0076,X,"{A,B}","{A,B,C}"
event_00437,event_00438,3,"B,C",A,1,episode_0076,X,"{A,B,C}","{B,C}"
event_00438,event_00439,0,"B,C",A,1,episode_0076,X,"{B,C}","{A,B,C}"
event_00439,event_00440,3,B,"A,C,E,F",1,episode_0076,X,"{A,B,C}","{B,E,F}"
event_00440,event_00441,0,"E,F",B,1,episode_0076,X,"{B,E,F}","{E,F}"
event_00442,event_00443,0,"A,B",E,1,episode_0077,Z,"{A,B,E}","{A,B}"
event_00443,event_00444,3,B,"A,E",1,episode_0077,Z,"{A,B}","{B,E}"
event_00444,event_00445,2,"B,E","F,G",1,episode_0077,Z,"{B,E}","{B,E,F,G}"
event_00445,event_00446,3,"E,F","B,C,G",1,episode_0077,Z,"{B,E,F,G}","{C,E,F}"
event_00446,event_00447,2,"E,F",C,1,episode_0077,Z,"{C,E,F}","{E,F}"
event_00448,event_00449,0,"A,B",E,1,episode_0078,W,"{A,B,E}","{A,B}"
event_00449,event_00450,3,,"A,B,D,G",1,episode_0078,W,"{A,B}","{D,G}"
event_00450,event_00451,1,G,"B,D",1,episode_0078,W,"{D,G}","{B,G}"
event_00451,event_00452,3,,"B,E,F,G",1,episode_0078,W,"{B,G}","{E,F}"
event_00452,event_00453,-1,"E,F",C,1,episode_0078,W,"{E,F}","{C,E,F}"
event_00454,event_00455,-1,"A,G",E,1,episode_0079,N,"{A,G}","{A,E,G}"
event_00455,event_00456,4,A,"B,E,G,H",1,episode_0079,N,"{A,E,G}","{A,B,H}"
event_00456,event_00457,0,"B,H",A,1,episode_0079,N,"{A,B,H}","{B,H}"
event_00457,event_00458,3,,"A,B,E,H",1,episode_0079,N,"{B,H}","{A,E}"
event_00458,event_00459,-1,"A,E",G,1,episode_0079,N,"{A,E}","{A,E,G}"
event_00459,event_00460,1,"A,E","F,G",1,episode_0079,N,"{A,E,G}","{A,E,F}"
event_00461,event_00462,-1,"A,B",E,1,episode_0080,X,"{A,B}","{A,B,E}"
event_00462,event_00463,4,B,"A,C,E",1,episode_0080,X,"{A,B,E}","{B,C}"
event_00463,event_00464,4,,"B,C,D,E",1,episode_0080,X,"{B,C}","{D,E}"
event_00464,event_00465,1,E,"D,F",1,episode_0080,X,"{D,E}","{E,F}"
event_00466,event_00467,1,B,"A,G,H",1,episode_0081,W,"{A,B,G}","{B,H}"
event_00467,event_00468,1,B,"A,H",1,episode_0081,W,"{B,H}","{A,B}"
event_00468,event_00469,4,B,"A,G,H",1,episode_0081,W,"{A,B}","{B,G,H}"
event_00469,event_00470,1,"B,G",H,1,episode_0081,W,"{B,G,H}","{B,G}"
event_00470,event_00471,3,,"B,E,F,G",1,episode_0081,W,"{B,G}","{E,F}"
event_00471,event_00472,-1,"E,F",G,1,episode_0081,W,"{E,F}","{E,F,G}"
event_00473,event_00474,3,B,"A,E",1,episode_0082,Z,"{A,B}","{B,E}"
event_00474,event_00475,1,B,"E,G",1,episode_0082,Z,"{B,E}","{B,G}"
event_00475,event_00476,1,B,"E,G",1,episode_0082,Z,"{B,G}","{B,E}"
event_00476,event_00477,3,E,"B,F",1,episode_0082,Z,"{B,E}","{E,F}"
event_00477,event_00478,0,"E,F",B,1,episode_0082,Z,"{E,F}","{B,E,F}"
event_00479,event_00480,1,B,"E,F",1,episode_0083,X,"{B,E}","{B,F}"
event_00480,event_00481,1,B,"A,F",1,episode_0083,X,"{B,F}","{A,B}"
event_00481,event_00482,3,B,"A,C",1,episode_0083,X,"{A,B}","{B,C}"
event_00482,event_00483,0,"B,C",D,1,episode_0083,X,"{B,C}","{B,C,D}"
event_00483,event_00484,4,,"B,C,D,E,F",1,episode_0083,X,"{B,C,D}","{E,F}"
event_00484,event_00485,1,"E,F",B,1,episode_0083,X,"{E,F}","{B,E,F}"
event_00486,event_00487,0,"A,B",E,1,episode_0084,W,"{A,B}","{A,B,E}"
event_00487,event_00488,1,A,"B,C,D,E",1,episode_0084,W,"{A,B,E}","{A,C,D}"
event_00488,event_00489,2,,"A,B,C,D,G",1,episode_0084,W,"{A,C,D}","{B,G}"
event_00489,event_00490,-1,"B,G",H,1,episode_0084,W,"{B,G}","{B,G,H}"
event_00490,event_00491,1,"B,G","C,H",1,episode_0084,W,"{B,G,H}","{B,C,G}"
event_00491,event_00492,3,,"B,C,E,F,G",1,episode_0084,W,"{B,C,G}","{E,F}"
event_00492,event_00493,-1,"E,F",G,1,episode_0084,W,"{E,F}","{E,F,G}"
event_00494,event_00495,0,"A,B",F,1,episode_0085,Z,"{A,B,F}","{A,B}"
event_00495,event_00496,4,B,"A,E",1,episode_0085,Z,"{A,B}","{B,E}"
event_00496,event_00497,3,E,"B,F",1,episode_0085,Z,"{B,E}","{E,F}"
event_00498,event_00499,1,A,"B,G",1,episode_0086,Z,"{A,B}","{A,G}"
event_00499,event_00500,3,,"A,B,E,G",1,episode_0086,Z,"{A,G}","{B,E}"
event_00500,event_00501,2,"B,E",,1,episode_0086,Z,"{B,E}","{B,E}"
event_00501,event_00502,3,E,"A,B",1,episode_0086,Z,"{B,E}","{A,E}"
event_00502,event_00503,1,E,"A,F",1,episode_0086,Z,"{A,E}","{E,F}"
event_00504,event_00505,3,B,"A,C",1,episode_0087,X,"{A,B}","{B,C}"
event_00505,event_00506,3,,"B,C,E,F,H",1,episode_0087,X,"{B,C}","{E,F,H}"
event_00506,event_00507,0,"E,F",H,1,episode_0087,X,"{E,F,H}","{E,F}"
event_00508,event_00509,4,B,"A,G",1,episode_0088,W,"{A,B}","{B,G}"
event_00509,event_00510,1,"B,G",E,1,episode_0088,W,"{B,G}","{B,E,G}"
event_00510,event_00511,3,E,"B,F,G",1,episode_0088,W,"{B,E,G}","{E,F}"
event_00511,event_00512,0,"E,F",C,1,episode_0088,W,"{E,F}","{C,E,F}"
event_00512,event_00513,1,E,"B,C,F",1,episode_0088,W,"{C,E,F}","{B,E}"
event_00514,event_00515,4,B,"A,C",1,episode_0089,X,"{A,B}","{B,C}"
event_00515,event_00516,3,,"B,C,E,F",1,episode_0089,X,"{B,C}","{E,F}"
event_00517,event_00518,0,"A,B",E,1,episode_0090,Z,"{A,B}","{A,B,E}"
event_00518,event_00519,3,"B,E",A,1,episode_0090,Z,"{A,B,E}","{B,E}"
event_00519,event_00520,-1,"B,E",C,1,episode_0090,Z,"{B,E}","{B,C,E}"
event_00520,event_00521,4,"B,E",C,1,episode_0090,Z,"{B,C,E}","{B,E}"
event_00521,event_00522,1,E,"B,F",1,episode_0090,Z,"{B,E}","{E,F}"
event_00523,event_00524,3,B,"A,G",1,episode_0091,W,"{A,B}","{B,G}"
event_00524,event_00525,4,,"B,E,F,G",1,episode_0091,W,"{B,G}","{E,F}"
event_00526,event_00527,3,B,"A,E",1,episode_0092,Z,"{A,B}","{B,E}"
event_00527,event_00528,3,E,"B,F",1,episode_0092,Z,"{B,E}","{E,F}"
event_00528,event_00529,2,"E,F",,1,episode_0092,Z,"{E,F}","{E,F}"
event_00530,event_00531,0,"A,B",F,1,episode_0093,X,"{A,B,F}","{A,B}"
event_00531,event_00532,3,B,"A,C",1,episode_0093,X,"{A,B}","{B,C}"
event_00532,event_00533,0,"B,C",F,1,episode_0093,X,"{B,C}","{B,C,F}"
event_00533,event_00534,3,F,"B,C,E",1,episode_0093,X,"{B,C,F}","{E,F}"
event_00534,event_00535,-1,"E,F",H,1,episode_0093,X,"{E,F}","{E,F,H}"
event_00536,event_00537,3,B,"A,G",1,episode_0094,W,"{A,B}","{B,G}"
event_00537,event_00538,0,"B,G",C,1,episode_0094,W,"{B,G}","{B,C,G}"
event_00538,event_00539,3,,"B,C,E,F,G",1,episode_0094,W,"{B,C,G}","{E,F}"
event_00540,event_00541,2,B,"A,D,E",1,episode_0095,X,"{A,B,E}","{B,D}"
event_00541,event_00542,2,B,"C,D",1,episode_0095,X,"{B,D}","{B,C}"
event_00542,event_00543,-1,"B,C",D,1,episode_0095,X,"{B,C}","{B,C,D}"
event_00543,event_00544,4,,"B,C,D,E,F",1,episode_0095,X,"{B,C,D}","{E,F}"
event_00545,event_00546,-1,"A,B",G,1,episode_0096,Z,"{A,B}","{A,B,G}"
event_00546,event_00547,1,"A,B","C,G",1,episode_0096,Z,"{A,B,G}","{A,B,C}"
event_00547,event_00548,3,B,"A,C,E",1,episode_0096,Z,"{A,B,C}","{B,E}"
event_00548,event_00549,3,E,"B,F",1,episode_0096,Z,"{B,E}","{E,F}"
event_00549,event_00550,-1,"E,F",B,1,episode_0096,Z,"{E,F}","{B,E,F}"
event_00551,event_00552,3,B,"A,G",1,episode_0097,W,"{A,B}","{B,G}"
event_00552,event_00553,-1,"B,G",D,1,episode_0097,W,"{B,G}","{B,D,G}"
event_00553,event_00554,1,"B,G","D,F",1,episode_0097,W,"{B,D,G}","{B,F,G}"
event_00554,event_00555,3,F,"B,E,G",1,episode_0097,W,"{B,F,G}","{E,F}"
event_00556,event_00557,-1,"A,B",C,1,episode_0098,Z,"{A,B}","{A,B,C}"
event_00557,event_00558,1,"A,B","C,H",1,episode_0098,Z,"{A,B,C}","{A,B,H}"
event_00558,event_00559,3,B,"A,E,H",1,episode_0098,Z,"{A,B,H}","{B,E}"
event_00559,event_00560,3,E,"B,C,F,G",1,episode_0098,Z,"{B,E}","{C,E,F,G}"
event_00560,event_00561,0,"E,F","C,G",1,episode_0098,Z,"{C,E,F,G}","{E,F}"
event_00561,event_00562,-1,"E,F",A,1,episode_0098,Z,"{E,F}","{A,E,F}"
event_00562,event_00563,1,"E,F","A,H",1,episode_0098,Z,"{A,E,F}","{E,F,H}"
event_00564,event_00565,-1,"A,B","D,E",1,episode_0099,X,"{A,B}","{A,B,D,E}"
event_00565,event_00566,4,B,"A,C,D,E",1,episode_0099,X,"{A,B,D,E}","{B,C}"
event_00566,event_00567,-1,"B,C","A,H",1,episode_0099,X,"{B,C}","{A,B,C,H}"
event_00567,event_00568,5,,"A,B,C,E,F,H",1,episode_0099,X,"{A,B,C,H}","{E,F}"
event_00569,event_00570,4,B,"A,F,G",1,episode_0100,W,"{A,B}","{B,F,G}"
event_00570,event_00571,1,"B,G",F,1,episode_0100,W,"{B,F,G}","{B,G}"
event_00571,event_00572,3,G,"A,B,E,F",1,episode_0100,W,"{B,G}","{A,E,F,G}"
event_00572,event_00573,0,"E,F","A,G",1,episode_0100,W,"{A,E,F,G}","{E,F}"
event_00573,event_00574,-1,"E,F",B,1,episode_0100,W,"{E,F}","{B,E,F}"
event_00575,event_00576,-1,"A,B",F,1,episode_0101,Z,"{A,B}","{A,B,F}"
event_00576,event_00577,4,B,"A,E,F",1,episode_0101,Z,"{A,B,F}","{B,E}"
event_00577,event_00578,-1,"B,E","A,C",1,episode_0101,Z,"{B,E}","{A,B,C,E}"
event_00578,event_00579,4,E,"A,B,C,F",1,episode_0101,Z,"{A,B,C,E}","{E,F}"
event_00580,event_00581,-1,"A,B",D,1,episode_0102,X,"{A,B}","{A,B,D}"
event_00581,event_00582,1,"A,B","D,G",1,episode_0102,X,"{A,B,D}","{A,B,G}"
event_00582,event_00583,3,B,"A,C,G",1,episode_0102,X,"{A,B,G}","{B,C}"
event_00583,event_00584,0,"B,C",F,1,episode_0102,X,"{B,C}","{B,C,F}"
event_00584,event_00585,3,F,"B,C,E",1,episode_0102,X,"{B,C,F}","{E,F}"
event_00585,event_00586,2,"E,F",,1,episode_0102,X,"{E,F}","{E,F}"
event_00587,event_00588,1,"A,B",H,1,episode_0103,W,"{A,B,H}","{A,B}"
event_00588,event_00589,3,B,"A,G",1,episode_0103,W,"{A,B}","{B,G}"
event_00589,event_00590,-1,"B,G",F,1,episode_0103,W,"{B,G}","{B,F,G}"
event_00590,event_00591,5,F,"B,E,G",1,episode_0103,W,"{B,F,G}","{E,F}"
event_00592,event_00593,3,B,"A,E,H",1,episode_0104,Z,"{A,B}","{B,E,H}"
event_00593,event_00594,0,"B,E",H,1,episode_0104,Z,"{B,E,H}","{B,E}"
event_00594,event_00595,3,E,"B,D,F,H",1,episode_0104,Z,"{B,E}","{D,E,F,H}"
event_00595,event_00596,0,"E,F","D,H",1,episode_0104,Z,"{D,E,F,H}","{E,F}"
event_00596,event_00597,-1,"E,F",B,1,episode_0104,Z,"{E,F}","{B,E,F}"
event_00598,event_00599,-1,"A,B",H,1,episode_0105,W,"{A,B}","{A,B,H}"
event_00599,event_00600,4,B,"A,F,G,H",1,episode_0105,W,"{A,B,H}","{B,F,G}"
event_00600,event_00601,0,"B,G",F,1,episode_0105,W,"{B,F,G}","{B,G}"
event_00601,event_00602,0,"B,G",A,1,episode_0105,W,"{B,G}","{A,B,G}"
event_00602,event_00603,3,,"A,B,E,F,G,H",1,episode_0105,W,"{A,B,G}","{E,F,H}"
event_00603,event_00604,0,"E,F",H,1,episode_0105,W,"{E,F,H}","{E,F}"
event_00605,event_00606,2,,"A,B,C,F",1,episode_0106,X,"{A,B}","{C,F}"
event_00606,event_00607,1,C,"B,D,F",1,episode_0106,X,"{C,F}","{B,C,D}"
event_00607,event_00608,0,"B,C",D,1,episode_0106,X,"{B,C,D}","{B,C}"
event_00608,event_00609,3,,"B,C,E,F",1,episode_0106,X,"{B,C}","{E,F}"
event_00610,event_00611,1,,"A,B,C,H",1,episode_0107,X,"{A,B}","{C,H}"
event_00611,event_00612,2,C,"B,H",1,episode_0107,X,"{C,H}","{B,C}"
event_00612,event_00613,3,,"B,C,E,F",1,episode_0107,X,"{B,C}","{E,F}"
event_00613,event_00614,0,"E,F",D,1,episode_0107,X,"{E,F}","{D,E,F}"
event_00615,event_00616,0,"A,B",D,1,episode_0108,W,"{A,B,D}","{A,B}"
event_00616,event_00617,3,B,"A,G",1,episode_0108,W,"{A,B}","{B,G}"
event_00617,event_00618,2,"B,G",,1,episode_0108,W,"{B,G}","{B,G}"
event_00618,event_00619,3,,"B,D,E,F,G",1,episode_0108,W,"{B,G}","{D,E,F}"
event_00619,event_00620,0,"E,F",D,1,episode_0108,W,"{D,E,F}","{E,F}"
event_00621,event_00622,1,,"A,B,C,F",1,episode_0109,Z,"{A,B}","{C,F}"
event_00622,event_00623,2,,"B,C,E,F",1,episode_0109,Z,"{C,F}","{B,E}"
event_00623,event_00624,-1,"B,E",F,1,episode_0109,Z,"{B,E}","{B,E,F}"
event_00624,event_00625,4,"E,F",B,1,episode_0109,Z,"{B,E,F}","{E,F}"
event_00625,event_00626,-1,"E,F",H,1,episode_0109,Z,"{E,F}","{E,F,H}"
event_00627,event_00628,0,"A,B",F,1,episode_0110,Z,"{A,B}","{A,B,F}"
event_00628,event_00629,3,B,"A,E,F",1,episode_0110,Z,"{A,B,F}","{B,E}"
event_00629,event_00630,3,E,"B,F",1,episode_0110,Z,"{B,E}","{E,F}"
event_00630,event_00631,1,F,"A,E",1,episode_0110,Z,"{E,F}","{A,F}"
event_00632,event_00633,2,"A,B",E,1,episode_0111,W,"{A,B,E}","{A,B}"
event_00633,event_00634,3,B,"A,G,H",1,episode_0111,W,"{A,B}","{B,G,H}"
event_00634,event_00635,0,"B,G",H,1,episode_0111,W,"{B,G,H}","{B,G}"
event_00635,event_00636,3,G,"B,E,F",1,episode_0111,W,"{B,G}","{E,F,G}"
event_00636,event_00637,0,"E,F",G,1,episode_0111,W,"{E,F,G}","{E,F}"
event_00637,event_00638,-1,"E,F",D,1,episode_0111,W,"{E,F}","{D,E,F}"
event_00638,event_00639,1,"E,F","B,D",1,episode_0111,W,"{D,E,F}","{B,E,F}"
event_00640,event_00641,0,"A,B",H,1,episode_0112,X,"{A,B,H}","{A,B}"
event_00641,event_00642,3,B,"A,C,F",1,episode_0112,X,"{A,B}","{B,C,F}"
event_00642,event_00643,0,"B,C",F,1,episode_0112,X,"{B,C,F}","{B,C}"
event_00643,event_00644,-1,"B,C",E,1,episode_0112,X,"{B,C}","{B,C,E}"
event_00644,event_00645,4,E,"B,C,F",1,episode_0112,X,"{B,C,E}","{E,F}"
event_00645,event_00646,2,,"A,E,F,H",1,episode_0112,X,"{E,F}","{A,H}"
event_00647,event_00648,2,,"A,B,C,H",1,episode_0113,Z,"{A,B}","{C,H}"
event_00648,event_00649,2,,"B,C,E,H",1,episode_0113,Z,"{C,H}","{B,E}"
event_00649,event_00650,1,"B,E",F,1,episode_0113,Z,"{B,E}","{B,E,F}"
event_00650,event_00651,3,"E,F","B,H",1,episode_0113,Z,"{B,E,F}","{E,F,H}"
event_00651,event_00652,0,"E,F",H,1,episode_0113,Z,"{E,F,H}","{E,F}"
event_00653,event_00654,0,"A,B",G,1,episode_0114,X,"{A,B}","{A,B,G}"
event_00654,event_00655,3,B,"A,C,G,H",1,episode_0114,X,"{A,B,G}","{B,C,H}"
event_00655,event_00656,0,"B,C",H,1,episode_0114,X,"{B,C,H}","{B,C}"
event_00656,event_00657,3,,"B,C,E,F,G",1,episode_0114,X,"{B,C}","{E,F,G}"
event_00657,event_00658,0,"E,F",G,1,episode_0114,X,"{E,F,G}","{E,F}"
event_00658,event_00659,-1,"E,F",A,1,episode_0114,X,"{E,F}","{A,E,F}"
event_00660,event_00661,-1,"A,B",C,1,episode_0115,W,"{A,B}","{A,B,C}"
event_00661,event_00662,1,"A,B","C,E",1,episode_0115,W,"{A,B,C}","{A,B,E}"
event_00662,event_00663,3,B,"A,E,G",1,episode_0115,W,"{A,B,E}","{B,G}"
event_00663,event_00664,1,,"A,B,G,H",1,episode_0115,W,"{B,G}","{A,H}"
event_00664,event_00665,2,,"A,E,F,H",1,episode_0115,W,"{A,H}","{E,F}"
event_00665,event_00666,-1,"E,F",G,1,episode_0115,W,"{E,F}","{E,F,G}"
event_00667,event_00668,1,"A,B",C,1,episode_0116,W,"{A,B,C}","{A,B}"
event_00668,event_00669,1,B,"A,D",1,episode_0116,W,"{A,B}","{B,D}"
event_00669,event_00670,3,B,"D,G",1,episode_0116,W,"{B,D}","{B,G}"
event_00670,event_00671,2,"B,G",,1,episode_0116,W,"{B,G}","{B,G}"
event_00671,event_00672,3,,"B,E,F,G",1,episode_0116,W,"{B,G}","{E,F}"
event_00673,event_00674,3,B,"A,C",1,episode_0117,X,"{A,B}","{B,C}"
event_00674,event_00675,0,"B,C",D,1,episode_0117,X,"{B,C}","{B,C,D}"
event_00675,event_00676,3,,"B,C,D,E,F",1,episode_0117,X,"{B,C,D}","{E,F}"
event_00676,event_00677,-1,"E,F",D,1,episode_0117,X,"{E,F}","{D,E,F}"
event_00678,event_00679,3,B,"A,E",1,episode_0118,Z,"{A,B}","{B,E}"
event_00679,event_00680,0,"B,E","A,F",1,episode_0118,Z,"{B,E}","{A,B,E,F}"
event_00680,event_00681,3,"E,F","A,B,H",1,episode_0118,Z,"{A,B,E,F}","{E,F,H}"
event_00681,event_00682,0,"E,F",H,1,episode_0118,Z,"{E,F,H}","{E,F}"
event_00682,event_00683,0,"E,F",D,1,episode_0118,Z,"{E,F}","{D,E,F}"
event_00684,event_00685,3,B,"A,G",1,episode_0119,W,"{A,B}","{B,G}"
event_00685,event_00686,3,,"B,E,F,G",1,episode_0119,W,"{B,G}","{E,F}"
event_00686,event_00687,-1,"E,F",D,1,episode_0119,W,"{E,F}","{D,E,F}"
event_00688,event_00689,0,"A,B",D,1,episode_0120,X,"{A,B,D}","{A,B}"
event_00689,event_00690,0,"A,B",C,1,episode_0120,X,"{A,B}","{A,B,C}"
event_00690,event_00691,3,"B,C",A,1,episode_0120,X,"{A,B,C}","{B,C}"
event_00691,event_00692,-1,"B,C","E,H",1,episode_0120,X,"{B,C}","{B,C,E,H}"
event_00692,event_00693,4,"E,H","B,C,F",1,episode_0120,X,"{B,C,E,H}","{E,F,H}"
event_00693,event_00694,2,"E,F",H,1,episode_0120,X,"{E,F,H}","{E,F}"
event_00695,event_00696,1,A,"B,F",1,episode_0121,Z,"{A,B}","{A,F}"
event_00696,event_00697,3,,"A,B,E,F",1,episode_0121,Z,"{A,F}","{B,E}"
event_00697,event_00698,0,"B,E",A,1,episode_0121,Z,"{B,E}","{A,B,E}"
event_00698,event_00699,3,E,"A,B,F",1,episode_0121,Z,"{A,B,E}","{E,F}"
event_00699,event_00700,-1,"E,F",B,1,episode_0121,Z,"{E,F}","{B,E,F}"
event_00701,event_00702,4,B,"A,G",1,episode_0122,W,"{A,B}","{B,G}"
event_00702,event_00703,3,G,"B,E,F",1,episode_0122,W,"{B,G}","{E,F,G}"
event_00703,event_00704,0,"E,F",G,1,episode_0122,W,"{E,F,G}","{E,F}"
event_00705,event_00706,2,"A,B",,1,episode_0123,X,"{A,B}","{A,B}"
event_00706,event_00707,1,A,"B,E",1,episode_0123,X,"{A,B}","{A,E}"
event_00707,event_00708,2,,"A,B,C,E",1,episode_0123,X,"{A,E}","{B,C}"
event_00708,event_00709,3,,"B,C,E,F",1,episode_0123,X,"{B,C}","{E,F}"
event_00709,event_00710,2,"E,F",,1,episode_0123,X,"{E,F}","{E,F}"
event_00711,event_00712,0,"A,B",H,1,episode_0124,Z,"{A,B,H}","{A,B}"
event_00712,event_00713,4,B,"A,E",1,episode_0124,Z,"{A,B}","{B,E}"
event_00713,event_00714,3,E,"B,F",1,episode_0124,Z,"{B,E}","{E,F}"
event_00714,event_00715,-1,"E,F",D,1,episode_0124,Z,"{E,F}","{D,E,F}"
event_00716,event_00717,1,"A,B",C,1,episode_0125,W,"{A,B,C}","{A,B}"
event_00717,event_00718,3,B,"A,G",1,episode_0125,W,"{A,B}","{B,G}"
event_00718,event_00719,0,"B,G",F,1,episode_0125,W,"{B,G}","{B,F,G}"
event_00719,event_00720,3,F,"B,E,G",1,episode_0125,W,"{B,F,G}","{E,F}"
event_00721,event_00722,0,"A,B",E,1,episode_0126,Z,"{A,B,E}","{A,B}"
event_00722,event_00723,-1,"A,B",H,1,episode_0126,Z,"{A,B}","{A,B,H}"
event_00723,event_00724,4,B,"A,E,H",1,episode_0126,Z,"{A,B,H}","{B,E}"
event_00724,event_00725,2,"B,E","A,D",1,episode_0126,Z,"{B,E}","{A,B,D,E}"
event_00725,event_00726,3,E,"A,B,D,F",1,episode_0126,Z,"{A,B,D,E}","{E,F}"
event_00726,event_00727,0,"E,F",B,1,episode_0126,Z,"{E,F}","{B,E,F}"
event_00728,event_00729,3,B,"A,C",1,episode_0127,X,"{A,B}","{B,C}"
