from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00688,event_00689,1,U34,"U12,U31,U38,U39",1,episode_0050,CTX_0050,"{U31,U34,U39}","{U12,U34,U38}"
event_00689,event_00690,2,,"U06,U12,U21,U33,U34,U38",1,episode_0050,CTX_0050,"{U12,U34,U38}","{U06,U21,U33}"
event_00690,event_00691,1,,"U01,U05,U06,U12,U21,U32,U33",1,episode_0050,CTX_0050,"{U06,U21,U33}","{U01,U05,U12,U32}"
event_00691,event_00692,0,"U01,U12","U05,U32",1,episode_0050,CTX_0050,"{U01,U05,U12,U32}","{U01,U12}"
event_00692,event_00693,-1,"U01,U12",U27,1,episode_0050,CTX_0050,"{U01,U12}","{U01,U12,U27}"
event_00693,event_00694,1,"U01,U12","U10,U27",1,episode_0050,CTX_0050,"{U01,U12,U27}","{U01,U10,U12}"
event_00694,event_00695,3,,"U01,U08,U10,U12,U27,U32",1,episode_0050,CTX_0050,"{U01,U10,U12}","{U08,U27,U32}"
event_00695,event_00696,0,"U27,U32",U08,1,episode_0050,CTX_0050,"{U08,U27,U32}","{U27,U32}"
event_00696,event_00697,-1,"U27,U32","U16,U30",1,episode_0050,CTX_0050,"{U27,U32}","{U16,U27,U30,U32}"
event_00697,event_00698,1,"U27,U32","U05,U09,U16,U18,U30,U38",1,episode_0050,CTX_0050,"{U16,U27,U30,U32}","{U05,U09,U18,U27,U32,U38}"
event_00698,event_00699,2,,"U05,U09,U10,U15,U18,U27,U32,U38",1,episode_0050,CTX_0050,"{U05,U09,U18,U27,U32,U38}","{U10,U15}"
event_00700,event_00701,0,"U19,U23","U00,U02,U11,U20,U36",1,episode_0051,CTX_0051,"{U00,U02,U11,U19,U20,U23,U36}","{U19,U23}"
event_00701,event_00702,-1,"U19,U23","U21,U35",1,episode_0051,CTX_0051,"{U19,U23}","{U19,U21,U23,U35}"
event_00702,event_00703,1,"U19,U23","U15,U21,U35,U36",1,episode_0051,CTX_0051,"{U19,U21,U23,U35}","{U15,U19,U23,U36}"
event_00703,event_00704,1,,"U02,U04,U15,U19,U23,U36,U37",1,episode_0051,CTX_0051,"{U15,U19,U23,U36}","{U02,U04,U37}"
event_00704,event_00705,1,,"U02,U04,U06,U22,U35,U37",1,episode_0051,CTX_0051,"{U02,U04,U37}","{U06,U22,U35}"
event_00705,event_00706,1,U35,"U02,U06,U09,U11,U13,U22",1,episode_0051,CTX_0051,"{U06,U22,U35}","{U02,U09,U11,U13,U35}"
event_00706,event_00707,2,"U09,U35","U02,U11,U13,U15",1,episode_0051,CTX_0051,"{U02,U09,U11,U13,U35}","{U09,U15,U35}"
event_00707,event_00708,3,,"U00,U09,U13,U15,U35,U37",1,episode_0051,CTX_0051,"{U09,U15,U35}","{U00,U13,U37}"
event_00708,event_00709,0,"U00,U13",U37,1,episode_0051,CTX_0051,"{U00,U13,U37}","{U00,U13}"
event_00709,event_00710,-1,"U00,U13",U36,1,episode_0051,CTX_0051,"{U00,U13}","{U00,U13,U36}"
event_00710,event_00711,1,"U00,U13","U26,U27,U36",1,episode_0051,CTX_0051,"{U00,U13,U36}","{U00,U13,U26,U27}"
event_00711,event_00712,1,,"U00,U06,U13,U26,U27,U37",1,episode_0051,CTX_0051,"{U00,U13,U26,U27}","{U06,U37}"
event_00713,event_00714,0,"U02,U14",U31,1,episode_0052,CTX_0052,"{U02,U14,U31}","{U02,U14}"
event_00714,event_00715,0,"U02,U14","U32,U36,U38",1,episode_0052,CTX_0052,"{U02,U14}","{U02,U14,U32,U36,U38}"
event_00715,event_00716,1,,"U02,U04,U10,U14,U18,U20,U32,U36,U38",1,episode_0052,CTX_0052,"{U02,U14,U32,U36,U38}","{U04,U10,U18,U20}"
event_00716,event_00717,2,U18,"U04,U10,U20,U24,U32",1,episode_0052,CTX_0052,"{U04,U10,U18,U20}","{U18,U24,U32}"
event_00717,event_00718,0,"U18,U24",U32,1,episode_0052,CTX_0052,"{U18,U24,U32}","{U18,U24}"
event_00718,event_00719,-1,"U18,U24","U10,U37",1,episode_0052,CTX_0052,"{U18,U24}","{U10,U18,U24,U37}"
event_00719,event_00720,1,"U18,U24","U10,U25,U26,U31,U37",1,episode_0052,CTX_0052,"{U10,U18,U24,U37}","{U18,U24,U25,U26,U31}"
event_00720,event_00721,3,,"U07,U09,U14,U18,U24,U25,U26,U31",1,episode_0052,CTX_0052,"{U18,U24,U25,U26,U31}","{U07,U09,U14}"
event_00721,event_00722,1,U14,"U07,U09,U13,U16,U25,U33,U38",1,episode_0052,CTX_0052,"{U07,U09,U14}","{U13,U14,U16,U25,U33,U38}"
event_00722,event_00723,2,,"U07,U13,U14,U16,U25,U33,U34,U38",1,episode_0052,CTX_0052,"{U13,U14,U16,U25,U33,U38}","{U07,U34}"
event_00723,event_00724,1,U07,"U02,U04,U22,U32,U34",1,episode_0052,CTX_0052,"{U07,U34}","{U02,U04,U07,U22,U32}"
event_00725,event_00726,1,U22,"U13,U14,U15,U17,U38",1,episode_0053,CTX_0053,"{U13,U15,U17,U22}","{U14,U22,U38}"
event_00726,event_00727,1,U22,"U14,U15,U16,U24,U38",1,episode_0053,CTX_0053,"{U14,U22,U38}","{U15,U16,U22,U24}"
event_00727,event_00728,1,,"U03,U15,U16,U22,U24,U25",1,episode_0053,CTX_0053,"{U15,U16,U22,U24}","{U03,U25}"
event_00728,event_00729,2,,"U00,U03,U05,U24,U25",1,episode_0053,CTX_0053,"{U03,U25}","{U00,U05,U24}"
event_00729,event_00730,0,"U00,U05",U24,1,episode_0053,CTX_0053,"{U00,U05,U24}","{U00,U05}"
event_00730,event_00731,-1,"U00,U05","U17,U29",1,episode_0053,CTX_0053,"{U00,U05}","{U00,U05,U17,U29}"
event_00731,event_00732,1,"U00,U05,U29","U17,U18,U28",1,episode_0053,CTX_0053,"{U00,U05,U17,U29}","{U00,U05,U18,U28,U29}"
event_00732,event_00733,3,,"U00,U05,U10,U13,U17,U18,U22,U28,U29,U34,U35",1,episode_0053,CTX_0053,"{U00,U05,U18,U28,U29}","{U10,U13,U17,U22,U34,U35}"
event_00733,event_00734,0,"U17,U35","U10,U13,U22,U34",1,episode_0053,CTX_0053,"{U10,U13,U17,U22,U34,U35}","{U17,U35}"
event_00734,event_00735,-1,"U17,U35","U24,U34",1,episode_0053,CTX_0053,"{U17,U35}","{U17,U24,U34,U35}"
event_00735,event_00736,1,"U17,U35","U02,U24,U27,U34",1,episode_0053,CTX_0053,"{U17,U24,U34,U35}","{U02,U17,U27,U35}"
event_00736,event_00737,1,,"U02,U10,U13,U17,U18,U26,U27,U33,U35",1,episode_0053,CTX_0053,"{U02,U17,U27,U35}","{U10,U13,U18,U26,U33}"
event_00737,event_00738,1,,"U01,U09,U10,U13,U18,U26,U33",1,episode_0053,CTX_0053,"{U10,U13,U18,U26,U33}","{U01,U09}"
event_00739,event_00740,0,"U07,U12",U30,1,episode_0054,CTX_0054,"{U07,U12,U30}","{U07,U12}"
event_00740,event_00741,0,"U07,U12","U11,U19",1,episode_0054,CTX_0054,"{U07,U12}","{U07,U11,U12,U19}"
event_00741,event_00742,1,,"U07,U09,U11,U12,U19,U36",1,episode_0054,CTX_0054,"{U07,U11,U12,U19}","{U09,U36}"
event_00742,event_00743,1,,"U02,U09,U16,U36",1,episode_0054,CTX_0054,"{U09,U36}","{U02,U16}"
event_00743,event_00744,1,,"U02,U06,U09,U10,U12,U16,U29",1,episode_0054,CTX_0054,"{U02,U16}","{U06,U09,U10,U12,U29}"
event_00744,event_00745,0,"U09,U29","U06,U10,U12",1,episode_0054,CTX_0054,"{U06,U09,U10,U12,U29}","{U09,U29}"
event_00745,event_00746,-1,"U09,U29","U06,U37",1,episode_0054,CTX_0054,"{U09,U29}","{U06,U09,U29,U37}"
event_00746,event_00747,1,"U09,U29","U03,U06,U28,U30,U37",1,episode_0054,CTX_0054,"{U06,U09,U29,U37}","{U03,U09,U28,U29,U30}"
event_00747,event_00748,3,,"U01,U03,U09,U19,U28,U29,U30,U34",1,episode_0054,CTX_0054,"{U03,U09,U28,U29,U30}","{U01,U19,U34}"
event_00748,event_00749,0,"U01,U34",U19,1,episode_0054,CTX_0054,"{U01,U19,U34}","{U01,U34}"
event_00749,event_00750,0,"U01,U34",U05,1,episode_0054,CTX_0054,"{U01,U34}","{U01,U05,U34}"
event_00750,event_00751,2,,"U01,U05,U19,U25,U34",1,episode_0054,CTX_0054,"{U01,U05,U34}","{U19,U25}"
event_00752,event_00753,0,"U19,U28",U26,1,episode_0055,CTX_0055,"{U19,U26,U28}","{U19,U28}"
event_00753,event_00754,-1,"U19,U28",U39,1,episode_0055,CTX_0055,"{U19,U28}","{U19,U28,U39}"
event_00754,event_00755,1,"U19,U28,U39","U08,U09,U22",1,episode_0055,CTX_0055,"{U19,U28,U39}","{U08,U09,U19,U22,U28,U39}"
event_00755,event_00756,1,U09,"U04,U08,U10,U19,U22,U28,U32,U36,U39",1,episode_0055,CTX_0055,"{U08,U09,U19,U22,U28,U39}","{U04,U09,U10,U32,U36}"
event_00756,event_00757,2,,"U04,U09,U10,U32,U35,U36,U38,U39",1,episode_0055,CTX_0055,"{U04,U09,U10,U32,U36}","{U35,U38,U39}"
event_00757,event_00758,0,"U35,U38",U39,1,episode_0055,CTX_0055,"{U35,U38,U39}","{U35,U38}"
event_00758,event_00759,-1,"U35,U38",U34,1,episode_0055,CTX_0055,"{U35,U38}","{U34,U35,U38}"
event_00759,event_00760,1,"U35,U38","U25,U34",1,episode_0055,CTX_0055,"{U34,U35,U38}","{U25,U35,U38}"
event_00760,event_00761,3,"U25,U35","U01,U04,U19,U38",1,episode_0055,CTX_0055,"{U25,U35,U38}","{U01,U04,U19,U25,U35}"
event_00761,event_00762,0,"U19,U25","U01,U04,U35",1,episode_0055,CTX_0055,"{U01,U04,U19,U25,U35}","{U19,U25}"
event_00762,event_00763,1,,"U08,U19,U25,U30,U32",1,episode_0055,CTX_0055,"{U19,U25}","{U08,U30,U32}"
event_00764,event_00765,0,"U18,U37",U07,1,episode_0056,CTX_0056,"{U18,U37}","{U07,U18,U37}"
event_00765,event_00766,3,U37,"U07,U12,U18,U21",1,episode_0056,CTX_0056,"{U07,U18,U37}","{U12,U21,U37}"
event_00766,event_00767,0,"U12,U37",U21,1,episode_0056,CTX_0056,"{U12,U21,U37}","{U12,U37}"
event_00767,event_00768,0,"U12,U37","U04,U29,U35",1,episode_0056,CTX_0056,"{U12,U37}","{U04,U12,U29,U35,U37}"
event_00768,event_00769,1,U35,"U04,U10,U12,U27,U29,U37",1,episode_0056,CTX_0056,"{U04,U12,U29,U35,U37}","{U10,U27,U35}"
event_00769,event_00770,1,U27,"U10,U23,U26,U35",1,episode_0056,CTX_0056,"{U10,U27,U35}","{U23,U26,U27}"
event_00770,event_00771,1,U27,"U08,U09,U23,U26",1,episode_0056,CTX_0056,"{U23,U26,U27}","{U08,U09,U27}"
event_00771,event_00772,0,"U08,U27",U09,1,episode_0056,CTX_0056,"{U08,U09,U27}","{U08,U27}"
event_00772,event_00773,-1,"U08,U27",U24,1,episode_0056,CTX_0056,"{U08,U27}","{U08,U24,U27}"
event_00773,event_00774,1,"U08,U24,U27","U28,U36",1,episode_0056,CTX_0056,"{U08,U24,U27}","{U08,U24,U27,U28,U36}"
event_00775,event_00776,0,"U13,U37","U08,U15,U31",1,episode_0057,CTX_0057,"{U08,U13,U15,U31,U37}","{U13,U37}"
event_00776,event_00777,0,"U13,U37","U18,U19",1,episode_0057,CTX_0057,"{U13,U37}","{U13,U18,U19,U37}"
event_00777,event_00778,2,,"U03,U10,U13,U18,U19,U36,U37",1,episode_0057,CTX_0057,"{U13,U18,U19,U37}","{U03,U10,U36}"
event_00778,event_00779,1,,"U03,U04,U10,U17,U36",1,episode_0057,CTX_0057,"{U03,U10,U36}","{U04,U17}"
event_00779,event_00780,0,"U04,U17",U15,1,episode_0057,CTX_0057,"{U04,U17}","{U04,U15,U17}"
event_00780,event_00781,1,U17,"U04,U15,U23",1,episode_0057,CTX_0057,"{U04,U15,U17}","{U17,U23}"
event_00781,event_00782,2,,"U17,U23,U24,U34",1,episode_0057,CTX_0057,"{U17,U23}","{U24,U34}"
event_00782,event_00783,-1,"U24,U34","U16,U29,U30",1,episode_0057,CTX_0057,"{U24,U34}","{U16,U24,U29,U30,U34}"
event_00783,event_00784,2,,"U07,U16,U24,U26,U29,U30,U34",1,episode_0057,CTX_0057,"{U16,U24,U29,U30,U34}","{U07,U26}"
event_00784,event_00785,1,,"U07,U08,U11,U15,U26,U28,U29,U33",1,episode_0057,CTX_0057,"{U07,U26}","{U08,U11,U15,U28,U29,U33}"
event_00786,event_00787,-1,"U01,U26","U07,U18",1,episode_0058,CTX_0058,"{U01,U26}","{U01,U07,U18,U26}"
event_00787,event_00788,3,,"U01,U03,U07,U09,U10,U18,U26,U30,U35,U36,U37",1,episode_0058,CTX_0058,"{U01,U07,U18,U26}","{U03,U09,U10,U30,U35,U36,U37}"
event_00788,event_00789,1,U30,"U01,U03,U07,U09,U10,U16,U22,U31,U33,U35,U36,U37",1,episode_0058,CTX_0058,"{U03,U09,U10,U30,U35,U36,U37}","{U01,U07,U16,U22,U30,U31,U33}"
event_00789,event_00790,0,"U16,U30","U01,U07,U22,U31,U33",1,episode_0058,CTX_0058,"{U01,U07,U16,U22,U30,U31,U33}","{U16,U30}"
event_00790,event_00791,-1,"U16,U30",U27,1,episode_0058,CTX_0058,"{U16,U30}","{U16,U27,U30}"
event_00791,event_00792,2,"U27,U30","U12,U16",1,episode_0058,CTX_0058,"{U16,U27,U30}","{U12,U27,U30}"
event_00792,event_00793,1,,"U05,U12,U27,U28,U30",1,episode_0058,CTX_0058,"{U12,U27,U30}","{U05,U28}"
event_00793,event_00794,1,,"U02,U05,U10,U13,U22,U28,U33,U38",1,episode_0058,CTX_0058,"{U05,U28}","{U02,U10,U13,U22,U33,U38}"
event_00794,event_00795,0,"U22,U33","U02,U10,U13,U38",1,episode_0058,CTX_0058,"{U02,U10,U13,U22,U33,U38}","{U22,U33}"
event_00795,event_00796,-1,"U22,U33",U32,1,episode_0058,CTX_0058,"{U22,U33}","{U22,U32,U33}"
event_00796,event_00797,1,"U22,U33","U13,U20,U30,U32",1,episode_0058,CTX_0058,"{U22,U32,U33}","{U13,U20,U22,U30,U33}"
event_00797,event_00798,1,"U13,U20","U09,U15,U22,U30,U33",1,episode_0058,CTX_0058,"{U13,U20,U22,U30,U33}","{U09,U13,U15,U20}"
event_00798,event_00799,1,,"U09,U13,U15,U20,U30,U38",1,episode_0058,CTX_0058,"{U09,U13,U15,U20}","{U30,U38}"
event_00800,event_00801,1,U36,"U01,U14,U28,U29,U32,U34,U38",1,episode_0059,CTX_0059,"{U01,U14,U29,U34,U36,U38}","{U28,U32,U36}"
event_00801,event_00802,1,U36,"U02,U14,U24,U28,U32,U39",1,episode_0059,CTX_0059,"{U28,U32,U36}","{U02,U14,U24,U36,U39}"
event_00802,event_00803,3,U24,"U01,U02,U14,U20,U28,U36,U39",1,episode_0059,CTX_0059,"{U02,U14,U24,U36,U39}","{U01,U20,U24,U28}"
event_00803,event_00804,0,"U01,U28","U20,U24",1,episode_0059,CTX_0059,"{U01,U20,U24,U28}","{U01,U28}"
event_00804,event_00805,0,"U01,U28",U21,1,episode_0059,CTX_0059,"{U01,U28}","{U01,U21,U28}"
event_00805,event_00806,2,U01,"U20,U21,U28",1,episode_0059,CTX_0059,"{U01,U21,U28}","{U01,U20}"
event_00806,event_00807,1,,"U01,U02,U09,U13,U20,U28,U34,U37",1,episode_0059,CTX_0059,"{U01,U20}","{U02,U09,U13,U28,U34,U37}"
event_00807,event_00808,0,"U02,U13","U09,U28,U34,U37",1,episode_0059,CTX_0059,"{U02,U09,U13,U28,U34,U37}","{U02,U13}"
event_00808,event_00809,-1,"U02,U13","U24,U33,U35",1,episode_0059,CTX_0059,"{U02,U13}","{U02,U13,U24,U33,U35}"
event_00810,event_00811,-1,"U07,U30","U11,U36,U39",1,episode_0060,CTX_0060,"{U07,U30}","{U07,U11,U30,U36,U39}"
event_00811,event_00812,1,"U07,U30","U11,U22,U36,U39",1,episode_0060,CTX_0060,"{U07,U11,U30,U36,U39}","{U07,U22,U30}"
event_00812,event_00813,2,U30,"U07,U15,U22,U28",1,episode_0060,CTX_0060,"{U07,U22,U30}","{U15,U28,U30}"
event_00813,event_00814,1,,"U00,U03,U06,U15,U18,U28,U30",1,episode_0060,CTX_0060,"{U15,U28,U30}","{U00,U03,U06,U18}"
event_00814,event_00815,1,U06,"U00,U03,U04,U16,U18,U26,U27",1,episode_0060,CTX_0060,"{U00,U03,U06,U18}","{U04,U06,U16,U26,U27}"
event_00815,event_00816,1,"U06,U16","U04,U24,U26,U27",1,episode_0060,CTX_0060,"{U04,U06,U16,U26,U27}","{U06,U16,U24}"
event_00816,event_00817,1,,"U05,U06,U16,U24,U28",1,episode_0060,CTX_0060,"{U06,U16,U24}","{U05,U28}"
event_00817,event_00818,1,U28,"U05,U32",1,episode_0060,CTX_0060,"{U05,U28}","{U28,U32}"
event_00818,event_00819,1,U28,"U09,U11,U12,U32",1,episode_0060,CTX_0060,"{U28,U32}","{U09,U11,U12,U28}"
event_00819,event_00820,0,"U09,U28","U11,U12",1,episode_0060,CTX_0060,"{U09,U11,U12,U28}","{U09,U28}"
event_00820,event_00821,-1,"U09,U28","U00,U23,U26",1,episode_0060,CTX_0060,"{U09,U28}","{U00,U09,U23,U26,U28}"
event_00821,event_00822,1,"U09,U28","U00,U23,U26,U36",1,episode_0060,CTX_0060,"{U00,U09,U23,U26,U28}","{U09,U28,U36}"
event_00823,event_00824,0,"U01,U04","U23,U27,U28,U39",1,episode_0061,CTX_0061,"{U01,U04,U23,U27,U28,U39}","{U01,U04}"
event_00824,event_00825,-1,"U01,U04",U33,1,episode_0061,CTX_0061,"{U01,U04}","{U01,U04,U33}"
event_00825,event_00826,1,"U01,U04","U29,U33",1,episode_0061,CTX_0061,"{U01,U04,U33}","{U01,U04,U29}"
event_00826,event_00827,3,,"U01,U04,U29,U35,U36,U37",1,episode_0061,CTX_0061,"{U01,U04,U29}","{U35,U36,U37}"
event_00827,event_00828,0,"U35,U36",U37,1,episode_0061,CTX_0061,"{U35,U36,U37}","{U35,U36}"
event_00828,event_00829,-1,"U35,U36",U21,1,episode_0061,CTX_0061,"{U35,U36}","{U21,U35,U36}"
event_00829,event_00830,3,,"U19,U21,U22,U35,U36",1,episode_0061,CTX_0061,"{U21,U35,U36}","{U19,U22}"
event_00830,event_00831,1,,"U02,U19,U21,U22,U28,U36",1,episode_0061,CTX_0061,"{U19,U22}","{U02,U21,U28,U36}"
event_00831,event_00832,0,"U02,U36","U21,U28",1,episode_0061,CTX_0061,"{U02,U21,U28,U36}","{U02,U36}"
event_00832,event_00833,-1,"U02,U36",U06,1,episode_0061,CTX_0061,"{U02,U36}","{U02,U06,U36}"
event_00833,event_00834,1,"U02,U36","U05,U06,U08,U28,U30",1,episode_0061,CTX_0061,"{U02,U06,U36}","{U02,U05,U08,U28,U30,U36}"
event_00835,event_00836,0,"U17,U30","U18,U20",1,episode_0062,CTX_0062,"{U17,U18,U20,U30}","{U17,U30}"
event_00836,event_00837,-1,"U17,U30","U01,U20,U29,U32",1,episode_0062,CTX_0062,"{U17,U30}","{U01,U17,U20,U29,U30,U32}"
event_00837,event_00838,1,"U17,U30","U01,U03,U20,U29,U32",1,episode_0062,CTX_0062,"{U01,U17,U20,U29,U30,U32}","{U03,U17,U30}"
event_00838,event_00839,2,,"U03,U06,U09,U17,U30",1,episode_0062,CTX_0062,"{U03,U17,U30}","{U06,U09}"
event_00839,event_00840,1,,"U05,U06,U09,U14,U15,U17,U26,U32",1,episode_0062,CTX_0062,"{U06,U09}","{U05,U14,U15,U17,U26,U32}"
event_00840,event_00841,0,"U17,U26","U05,U14,U15,U32",1,episode_0062,CTX_0062,"{U05,U14,U15,U17,U26,U32}","{U17,U26}"
event_00841,event_00842,-1,"U17,U26","U28,U39",1,episode_0062,CTX_0062,"{U17,U26}","{U17,U26,U28,U39}"
event_00842,event_00843,2,U17,"U19,U26,U27,U28,U37,U39",1,episode_0062,CTX_0062,"{U17,U26,U28,U39}","{U17,U19,U27,U37}"
event_00843,event_00844,1,,"U02,U17,U19,U25,U27,U37,U39",1,episode_0062,CTX_0062,"{U17,U19,U27,U37}","{U02,U25,U39}"
event_00844,event_00845,1,U02,"U11,U25,U28,U39",1,episode_0062,CTX_0062,"{U02,U25,U39}","{U02,U11,U28}"
event_00845,event_00846,0,"U11,U28",U02,1,episode_0062,CTX_0062,"{U02,U11,U28}","{U11,U28}"
event_00846,event_00847,0,"U11,U28","U14,U18,U24,U35",1,episode_0062,CTX_0062,"{U11,U28}","{U11,U14,U18,U24,U28,U35}"
event_00847,event_00848,1,,"U07,U10,U11,U14,U18,U24,U28,U30,U34,U35",1,episode_0062,CTX_0062,"{U11,U14,U18,U24,U28,U35}","{U07,U10,U30,U34}"
event_00848,event_00849,1,,"U07,U08,U10,U16,U18,U30,U34",1,episode_0062,CTX_0062,"{U07,U10,U30,U34}","{U08,U16,U18}"
event_00850,event_00851,0,"U10,U38","U02,U30",1,episode_0063,CTX_0063,"{U02,U10,U30,U38}","{U10,U38}"
event_00851,event_00852,-1,"U10,U38","U09,U14,U27,U35",1,episode_0063,CTX_0063,"{U10,U38}","{U09,U10,U14,U27,U35,U38}"
event_00852,event_00853,1,"U10,U38","U09,U14,U23,U27,U35",1,episode_0063,CTX_0063,"{U09,U10,U14,U27,U35,U38}","{U10,U23,U38}"
event_00853,event_00854,2,U10,"U09,U23,U30,U38",1,episode_0063,CTX_0063,"{U10,U23,U38}","{U09,U10,U30}"
event_00854,event_00855,1,,"U09,U10,U15,U23,U29,U30",1,episode_0063,CTX_0063,"{U09,U10,U30}","{U15,U23,U29}"
event_00855,event_00856,0,"U15,U29",U23,1,episode_0063,CTX_0063,"{U15,U23,U29}","{U15,U29}"
event_00856,event_00857,-1,"U15,U29",U37,1,episode_0063,CTX_0063,"{U15,U29}","{U15,U29,U37}"
event_00857,event_00858,1,"U15,U29","U07,U14,U16,U24,U26,U35,U37",1,episode_0063,CTX_0063,"{U15,U29,U37}","{U07,U14,U15,U16,U24,U26,U29,U35}"
event_00858,event_00859,1,,"U07,U14,U15,U16,U24,U25,U26,U29,U35,U39",1,episode_0063,CTX_0063,"{U07,U14,U15,U16,U24,U26,U29,U35}","{U25,U39}"
event_00859,event_00860,1,,"U15,U25,U35,U39",1,episode_0063,CTX_0063,"{U25,U39}","{U15,U35}"
event_00860,event_00861,1,,"U01,U15,U35,U37",1,episode_0063,CTX_0063,"{U15,U35}","{U01,U37}"
event_00861,event_00862,-1,"U01,U37",U02,1,episode_0063,CTX_0063,"{U01,U37}","{U01,U02,U37}"
event_00862,event_00863,1,"U01,U37","U02,U03,U24,U32",1,episode_0063,CTX_0063,"{U01,U02,U37}","{U01,U03,U24,U32,U37}"
event_00863,event_00864,1,,"U01,U03,U08,U11,U24,U32,U36,U37",1,episode_0063,CTX_0063,"{U01,U03,U24,U32,U37}","{U08,U11,U36}"
event_00864,event_00865,1,,"U00,U02,U08,U11,U30,U31,U36",1,episode_0063,CTX_0063,"{U08,U11,U36}","{U00,U02,U30,U31}"
event_00866,event_00867,0,"U00,U03","U02,U14,U36",1,episode_0064,CTX_0064,"{U00,U02,U03,U14,U36}","{U00,U03}"
event_00867,event_00868,-1,"U00,U03","U19,U31",1,episode_0064,CTX_0064,"{U00,U03}","{U00,U03,U19,U31}"
event_00868,event_00869,1,"U00,U03","U19,U24,U26,U31",1,episode_0064,CTX_0064,"{U00,U03,U19,U31}","{U00,U03,U24,U26}"
event_00869,event_00870,1,,"U00,U03,U14,U24,U25,U26,U35",1,episode_0064,CTX_0064,"{U00,U03,U24,U26}","{U14,U25,U35}"
event_00870,event_00871,1,,"U14,U22,U25,U30,U34,U35",1,episode_0064,CTX_0064,"{U14,U25,U35}","{U22,U30,U34}"
event_00871,event_00872,1,,"U07,U14,U17,U22,U26,U30,U31,U34",1,episode_0064,CTX_0064,"{U22,U30,U34}","{U07,U14,U17,U26,U31}"
event_00872,event_00873,0,"U14,U17","U07,U26,U31",1,episode_0064,CTX_0064,"{U07,U14,U17,U26,U31}","{U14,U17}"
event_00873,event_00874,-1,"U14,U17","U19,U28,U33,U39",1,episode_0064,CTX_0064,"{U14,U17}","{U14,U17,U19,U28,U33,U39}"
event_00874,event_00875,1,"U14,U17","U08,U18,U19,U28,U33,U39",1,episode_0064,CTX_0064,"{U14,U17,U19,U28,U33,U39}","{U08,U14,U17,U18}"
event_00875,event_00876,1,,"U02,U08,U14,U17,U18,U22",1,episode_0064,CTX_0064,"{U08,U14,U17,U18}","{U02,U22}"
event_00876,event_00877,2,,"U02,U18,U22,U29,U35",1,episode_0064,CTX_0064,"{U02,U22}","{U18,U29,U35}"
event_00877,event_00878,0,"U18,U35",U29,1,episode_0064,CTX_0064,"{U18,U29,U35}","{U18,U35}"
event_00878,event_00879,0,"U18,U35","U10,U34",1,episode_0064,CTX_0064,"{U18,U35}","{U10,U18,U34,U35}"
event_00879,event_00880,2,"U10,U18","U34,U35",1,episode_0064,CTX_0064,"{U10,U18,U34,U35}","{U10,U18}"
event_00881,event_00882,2,"U36,U39","U13,U35",1,episode_0065,CTX_0065,"{U13,U36,U39}","{U35,U36,U39}"
event_00882,event_00883,1,,"U09,U13,U16,U24,U35,U36,U39",1,episode_0065,CTX_0065,"{U35,U36,U39}","{U09,U13,U16,U24}"
event_00883,event_00884,2,,"U04,U09,U10,U13,U16,U24,U33",1,episode_0065,CTX_0065,"{U09,U13,U16,U24}","{U04,U10,U33}"
event_00884,event_00885,0,"U10,U33",U04,1,episode_0065,CTX_0065,"{U04,U10,U33}","{U10,U33}"
event_00885,event_00886,-1,"U10,U33","U01,U05,U09,U13,U18",1,episode_0065,CTX_0065,"{U10,U33}","{U01,U05,U09,U10,U13,U18,U33}"
event_00886,event_00887,1,"U10,U33","U01,U04,U05,U09,U13,U18,U37",1,episode_0065,CTX_0065,"{U01,U05,U09,U10,U13,U18,U33}","{U04,U10,U33,U37}"
event_00887,event_00888,1,,"U04,U10,U14,U33,U34,U37",1,episode_0065,CTX_0065,"{U04,U10,U33,U37}","{U14,U34}"
event_00888,event_00889,1,,"U05,U12,U14,U34",1,episode_0065,CTX_0065,"{U14,U34}","{U05,U12}"
event_00889,event_00890,1,,"U03,U05,U12,U15,U21,U25",1,episode_0065,CTX_0065,"{U05,U12}","{U03,U15,U21,U25}"
event_00890,event_00891,0,"U03,U15","U21,U25",1,episode_0065,CTX_0065,"{U03,U15,U21,U25}","{U03,U15}"
event_00891,event_00892,-1,"U03,U15","U06,U20",1,episode_0065,CTX_0065,"{U03,U15}","{U03,U06,U15,U20}"
event_00892,event_00893,1,"U03,U15","U06,U13,U20,U23,U24",1,episode_0065,CTX_0065,"{U03,U06,U15,U20}","{U03,U13,U15,U23,U24}"
event_00893,event_00894,1,,"U02,U03,U04,U13,U15,U23,U24",1,episode_0065,CTX_0065,"{U03,U13,U15,U23,U24}","{U02,U04}"
event_00894,event_00895,1,,"U02,U04,U14,U22,U23",1,episode_0065,CTX_0065,"{U02,U04}","{U14,U22,U23}"
event_00896,event_00897,0,"U24,U37",U38,1,episode_0066,CTX_0066,"{U24,U37,U38}","{U24,U37}"
event_00897,event_00898,-1,"U24,U37","U02,U31",1,episode_0066,CTX_0066,"{U24,U37}","{U02,U24,U31,U37}"
event_00898,event_00899,2,,"U02,U05,U15,U24,U31,U33,U34,U37",1,episode_0066,CTX_0066,"{U02,U24,U31,U37}","{U05,U15,U33,U34}"
